OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.504667	0.524333	0.751667	0
0.501	0.503333	0.519333	0.740333	1
0.502	0.504	0.522	0.746333	0
0.501333	0.505333	0.526	0.755333	0
0.501	0.505	0.518	0.74	0
0.501667	0.503333	0.514	0.727333	0
0.502	0.503667	0.522667	0.746667	0
0.501667	0.505	0.526333	0.754667	0
0.502	0.504667	0.517	0.741333	0
0.501	0.503667	0.518667	0.738667	0
0.501667	0.506	0.513333	0.732	0
0.500667	0.503667	0.511333	0.724333	0
0.502333	0.505	0.517	0.742667	0
0.501667	0.506333	0.525667	0.755	0
0.500667	0.502667	0.515667	0.731333	0
0.501667	0.504333	0.512667	0.731	0
0.501333	0.504667	0.52	0.743333	0
0.500667	0.506333	0.520667	0.746667	0
0.502333	0.504667	0.521333	0.745333	0
0.502	0.506667	0.525667	0.755333	0
0.501	0.506	0.525333	0.752667	0
0.501333	0.506333	0.525	0.753667	0
0.501333	0.505333	0.518	0.741	0
0.502	0.507	0.528	0.757667	0
0.502	0.503333	0.526667	0.747333	0
0.500333	0.503667	0.510667	0.716667	0
0.500667	0.504	0.511	0.718667	0
0.501333	0.505	0.512667	0.729667	0
0.502667	0.504667	0.523667	0.749667	0
0.500667	0.505667	0.525333	0.751	0
0.502333	0.506	0.525667	0.757667	0
0.502333	0.504667	0.518333	0.743333	0
0.501333	0.503	0.519	0.739	0
0.501333	0.503333	0.519	0.739333	0
0.501	0.504	0.519	0.742333	0
0.503333	0.506333	0.523	0.754333	0
0.501667	0.505	0.525667	0.753333	0
0.501333	0.508333	0.523333	0.753667	0
0.501	0.505	0.519	0.743667	0
0.501333	0.505667	0.519	0.744	0
0.501667	0.505	0.519	0.745333	0
0.501333	0.504667	0.518	0.74	0
0.501333	0.503667	0.527	0.747	0
0.501	0.504	0.510333	0.717667	0
0.501667	0.503333	0.513333	0.726667	0
0.501667	0.504	0.522333	0.746667	0
0.501	0.504333	0.525333	0.749667	0
0.502667	0.504667	0.516	0.739	0
0.501333	0.504	0.511667	0.726667	0
0.501333	0.503333	0.511333	0.725667	0
0.500667	0.503667	0.512	0.724667	0
0.500667	0.505	0.512	0.725333	0
0.503	0.506333	0.524667	0.755667	0
0.501	0.506333	0.519333	0.745	0
0.501333	0.506667	0.519	0.745	0
0.501333	0.506333	0.520667	0.749333	0
0.502	0.507	0.521667	0.749667	0
0.501	0.507333	0.520667	0.749333	0
0.501	0.507667	0.520333	0.749667	0
0.501667	0.505333	0.524667	0.752333	0
0.501667	0.504667	0.519333	0.742667	0
0.501333	0.503333	0.513333	0.726	0
0.501667	0.506	0.52	0.747333	0
0.501667	0.505667	0.520333	0.746667	0
0.502	0.507333	0.524667	0.756333	0
0.502	0.507	0.524333	0.755	0
0.501	0.505667	0.524	0.749	0
0.501	0.505667	0.524333	0.751	0
0.500667	0.505	0.524333	0.747333	0
0.501	0.506	0.524	0.75	0
0.502333	0.504	0.521	0.744333	0
0.502	0.504333	0.521333	0.745	0
0.501667	0.504333	0.521667	0.743667	0
0.501	0.503333	0.510667	0.715	0
0.502	0.506667	0.529	0.757	0
0.502	0.505667	0.526667	0.756667	0
0.502	0.503333	0.526333	0.745333	0
0.500333	0.503667	0.51	0.716	0
0.501	0.504667	0.511	0.719333	0
0.501667	0.504667	0.523	0.747333	0
0.501333	0.504333	0.523667	0.748333	0
0.501333	0.505	0.522667	0.747667	0
0.502667	0.505	0.525	0.755	0
0.502	0.504	0.522667	0.747667	0
0.502667	0.504667	0.523333	0.749333	0
0.500667	0.504333	0.526	0.75	0
0.502	0.505333	0.516	0.740333	0
0.501667	0.505	0.516333	0.740667	0
0.502333	0.505	0.516	0.739667	0
0.502333	0.505333	0.515333	0.740667	0
0.501	0.505667	0.522	0.745667	0
0.500667	0.505	0.513333	0.725667	0
0.503667	0.506	0.527	0.758333	0
0.503	0.506	0.527333	0.758	0
0.501	0.503333	0.515333	0.733667	0
0.501	0.503667	0.515667	0.736	0
0.501	0.504	0.514667	0.735333	0
0.501667	0.503	0.518333	0.738	0
0.501667	0.504	0.527667	0.748	0
0.503333	0.506333	0.522667	0.753667	0
