OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.503333	0.782	0
0.500333	0.506333	0.874667	0
0.501667	0.504	0.862667	0
0.500333	0.505	0.867	0
0.500667	0.504	0.859333	0
0.500333	0.504	0.858333	0
0.501	0.507667	0.89	0
0.500333	0.504333	0.858667	0
0.500667	0.506333	0.879333	0
0.501	0.503667	0.859	0
0.500333	0.508333	0.889333	0
0.500333	0.505667	0.871333	0
0.500667	0.504667	0.873667	0
0.501	0.504	0.860333	0
0.501667	0.506333	0.886667	0
0.501667	0.507667	0.890667	0
0.501333	0.510333	0.896	0
0.500333	0.502333	0.781333	0
0.501	0.506	0.879333	0
0.501	0.502333	0.819333	0
0.500333	0.502667	0.856667	0
0.501333	0.507333	0.888667	0
0.501	0.503	0.858	0
0.500667	0.510333	0.893	0
0.501333	0.503333	0.86	0
0.500667	0.507333	0.888	0
0.501	0.504667	0.874	0
0.500667	0.505667	0.878	0
0.501	0.508333	0.892333	0
0.501333	0.510667	0.897667	0
0.501	0.510667	0.896	0
0.500333	0.504667	0.866667	0
0.501	0.51	0.895333	0
0.501667	0.510333	0.898	1
0.501	0.508	0.892	0
0.500667	0.508333	0.891	0
0.501667	0.511333	0.899	0
0.502	0.51	0.897	0
0.500333	0.508667	0.890333	0
0.501	0.505333	0.876	0
0.501	0.511	0.897	0
0.501	0.508667	0.892667	0
0.502333	0.511	0.899667	0
0.501333	0.508	0.892333	0
0.500667	0.508	0.89	0
0.501	0.509667	0.893	0
0.502	0.511333	0.899333	0
0.501333	0.504	0.862333	0
0.500333	0.503667	0.857333	0
0.501	0.506333	0.886	0
0.500667	0.507667	0.888667	0
0.502	0.504333	0.863	0
0.500333	0.505333	0.867333	0
0.501333	0.506	0.884667	0
0.500667	0.503333	0.857	0
0.501333	0.505333	0.877333	0
0.501333	0.508333	0.892667	0
0.502	0.509667	0.895667	0
0.501667	0.509667	0.895	0
0.501333	0.506667	0.887	0
0.501667	0.511667	0.899667	0
0.500333	0.508	0.889	0
0.501333	0.507667	0.890333	0
0.500667	0.511	0.895333	0
0.501667	0.511	0.898333	0
0.501	0.505	0.875333	0
0.501667	0.508	0.892667	0
0.501667	0.509333	0.894667	0
