OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502333	0.507	0.519	0.546333	0.702333	0
0.502667	0.507667	0.519	0.546333	0.703333	0
0.502	0.507333	0.519333	0.547667	0.702667	0
0.502667	0.506667	0.52	0.548	0.702667	0
0.502667	0.509	0.519667	0.547667	0.709333	0
0.502	0.509	0.52	0.548333	0.709	0
0.502	0.509667	0.519	0.547333	0.707333	0
0.501667	0.509333	0.519333	0.548667	0.706333	0
0.501667	0.508667	0.519667	0.547	0.705667	0
0.502	0.509333	0.519333	0.547333	0.706	0
0.502	0.508667	0.52	0.546667	0.708667	1
0.502333	0.508333	0.519333	0.547	0.706667	0
0.502	0.508333	0.521	0.547	0.707	0
0.502	0.509	0.520667	0.547667	0.709	0
0.502333	0.508333	0.519	0.546	0.705333	0
0.502667	0.508667	0.519667	0.546333	0.707	0
0.502333	0.507333	0.520333	0.551	0.708667	0
0.502333	0.507333	0.519	0.550667	0.707	0
0.502667	0.508333	0.519667	0.547	0.707333	0
0.502333	0.507333	0.519	0.549	0.706	0
0.501667	0.508667	0.519333	0.549	0.706667	0
0.503	0.509667	0.519667	0.547333	0.708	0
0.502333	0.510333	0.519333	0.547	0.707333	0
0.504	0.511	0.519	0.546667	0.707	0
0.503	0.509667	0.519	0.547667	0.708667	0
0.503333	0.511667	0.519667	0.548333	0.710333	0
0.502	0.508333	0.522667	0.547333	0.707667	0
0.501667	0.508333	0.520333	0.545333	0.700667	0
0.501333	0.509333	0.52	0.544667	0.701667	0
0.501667	0.509	0.519667	0.545333	0.699667	0
0.503	0.507333	0.52	0.542333	0.698667	0
0.503	0.507333	0.519	0.542667	0.699667	0
0.502	0.509	0.518	0.542667	0.697	0
0.501667	0.508667	0.518	0.543	0.698667	0
0.502	0.508333	0.518667	0.542	0.698	0
0.502	0.509333	0.519333	0.542667	0.699333	0
0.501667	0.508333	0.519	0.544667	0.697	0
0.502333	0.508667	0.518333	0.543333	0.699	0
0.502333	0.507333	0.518	0.543	0.697333	0
0.502	0.507333	0.519	0.544	0.699	0
0.502667	0.508333	0.517667	0.543	0.696333	0
0.502667	0.508333	0.518333	0.543333	0.698667	0
0.502333	0.507333	0.519333	0.542	0.698333	0
0.502	0.507667	0.519667	0.542333	0.7	0
0.501667	0.508333	0.519	0.543	0.695333	0
0.501667	0.508	0.519333	0.543667	0.696667	0
0.502667	0.509	0.519	0.542	0.698333	0
0.503	0.508667	0.517667	0.542333	0.696	0
0.503	0.508	0.518667	0.543	0.699	0
0.502667	0.507333	0.517667	0.541667	0.695667	0
0.503	0.507667	0.518	0.541333	0.696	0
0.501667	0.508333	0.521	0.544333	0.699	0
0.502333	0.507333	0.520667	0.544	0.7	0
0.503	0.508	0.52	0.543333	0.701	0
0.502667	0.509	0.52	0.544	0.701	0
0.502333	0.507667	0.519333	0.545	0.701333	0
0.502667	0.507667	0.519	0.544667	0.702667	0
0.502667	0.507333	0.519667	0.545333	0.701	0
0.502333	0.508	0.519333	0.544	0.699667	0
0.502333	0.506667	0.519	0.543667	0.697667	0
0.503	0.506667	0.518667	0.543333	0.692	0
0.502	0.506333	0.517333	0.542333	0.690667	0
0.502333	0.505	0.517667	0.541667	0.687667	0
0.502333	0.505667	0.517	0.541667	0.688	0
0.502333	0.505667	0.517333	0.541333	0.689667	0
0.502	0.506333	0.517	0.542	0.69	0
0.501333	0.506667	0.517667	0.544	0.69	0
0.501667	0.505333	0.519	0.542667	0.687	0
0.502333	0.505667	0.519333	0.540333	0.689	0
0.501333	0.505	0.521	0.542333	0.689	0
0.501667	0.504333	0.52	0.542667	0.689	0
0.501667	0.505667	0.517	0.542667	0.685667	0
0.503333	0.505667	0.515333	0.541	0.682667	0
0.502667	0.505	0.515333	0.541667	0.684333	0
0.502333	0.505	0.516	0.541	0.683667	0
0.502	0.504667	0.516333	0.541	0.683333	0
0.502333	0.504333	0.516	0.542	0.683667	0
0.502333	0.504333	0.516667	0.541	0.681667	0
0.502	0.504667	0.517333	0.541333	0.684	0
0.502	0.505333	0.516	0.540667	0.684	0
0.501333	0.505333	0.518	0.542	0.684667	0
0.503	0.505333	0.517	0.542	0.688333	0
0.502667	0.505333	0.516667	0.540333	0.686	0
0.502333	0.505333	0.517	0.541667	0.686333	0
0.502	0.505333	0.517333	0.541333	0.686667	0
0.502	0.504667	0.518	0.541667	0.686	0
0.502333	0.505333	0.517667	0.541	0.686333	0
0.501333	0.505333	0.518667	0.543333	0.688	0
0.501667	0.505667	0.518333	0.544	0.689	0
0.501	0.506	0.519	0.544667	0.688333	0
0.501667	0.505333	0.518667	0.547	0.689	0
0.501	0.506667	0.518333	0.541333	0.686	0
0.501667	0.506333	0.516667	0.541667	0.689	0
0.501333	0.505667	0.517333	0.540333	0.688	0
0.501333	0.507	0.516333	0.54	0.687333	0
0.501333	0.507	0.516	0.54	0.686	0
0.502	0.507667	0.517	0.539	0.682333	0
0.503	0.507	0.515333	0.538333	0.681	0
0.502	0.506667	0.518333	0.538	0.678333	0
0.501667	0.507333	0.518	0.538	0.679333	0
