OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.503333	0.512333	0.783333	0
0.501333	0.503333	0.521	0.798	0
0.501333	0.503	0.519667	0.796	0
0.501667	0.506	0.521333	0.803	0
0.500667	0.503333	0.517333	0.792	0
0.501333	0.502667	0.513333	0.782667	0
0.501	0.503	0.508333	0.766667	0
0.501	0.504	0.512	0.784	0
0.503	0.504667	0.519333	0.797	0
0.502667	0.504333	0.517333	0.793667	0
0.500667	0.502333	0.517333	0.785333	0
0.501	0.504333	0.512667	0.787	0
0.501333	0.504	0.509333	0.771	0
0.502667	0.504333	0.519	0.796	0
0.502333	0.507333	0.521	0.803667	0
0.501	0.503	0.519667	0.794	0
0.500667	0.505	0.512333	0.785667	0
0.501	0.504667	0.512333	0.784667	0
0.501333	0.505333	0.521	0.802333	0
0.501667	0.505	0.520333	0.801667	0
0.501333	0.502667	0.510667	0.779667	0
0.501	0.503333	0.508667	0.767	0
0.501333	0.502	0.516667	0.782	0
0.501333	0.503333	0.517667	0.793333	0
0.500667	0.506	0.52	0.797333	0
0.501667	0.505	0.518	0.796	0
0.501	0.506333	0.521333	0.801667	0
0.501	0.503333	0.513333	0.787	0
0.501	0.503	0.509667	0.767333	0
0.501	0.502667	0.513333	0.782	0
0.501	0.502667	0.506667	0.74	0
0.501	0.505667	0.511667	0.783667	0
0.501667	0.504667	0.520667	0.801333	0
0.500667	0.503667	0.509	0.769	0
0.501	0.504	0.514	0.789	0
0.501333	0.502667	0.512333	0.782333	0
0.500667	0.503	0.508	0.742	0
0.502	0.504667	0.517333	0.795667	0
0.501667	0.504667	0.517667	0.794667	0
0.501333	0.506333	0.520667	0.802	0
0.501	0.505	0.521	0.799333	0
0.501	0.503667	0.509667	0.770667	0
0.501	0.502667	0.508333	0.764667	0
0.502	0.507	0.520667	0.802667	0
0.501333	0.503667	0.516333	0.792	0
0.501	0.504	0.517333	0.792667	0
0.500333	0.504667	0.513	0.784	0
0.501333	0.505333	0.520667	0.801333	0
0.501	0.505333	0.522	0.800667	0
0.500333	0.504	0.51	0.768667	0
0.501	0.507	0.520333	0.799333	0
0.500667	0.506333	0.521333	0.8	0
0.501	0.504667	0.507667	0.747	0
0.501	0.504	0.516667	0.791667	0
0.501	0.503667	0.516333	0.790333	0
0.501333	0.506	0.519667	0.799667	0
0.501	0.502	0.517333	0.782333	0
0.500333	0.503667	0.517667	0.792333	0
0.500667	0.505333	0.520667	0.795667	0
0.501667	0.504667	0.517333	0.794333	0
0.500667	0.502667	0.517	0.786333	0
0.500333	0.503333	0.515	0.784333	0
0.500667	0.503333	0.513	0.781	0
0.501	0.503333	0.52	0.796	0
0.503	0.504667	0.519	0.796333	0
0.501	0.504	0.512667	0.784667	0
0.501	0.502667	0.519667	0.793333	0
0.501	0.503	0.51	0.777667	0
0.501	0.506	0.512	0.784333	0
0.501333	0.504333	0.520667	0.8	0
0.500667	0.503	0.519	0.790333	0
0.501333	0.503	0.507333	0.76	0
0.501	0.503	0.511333	0.780333	0
0.500333	0.507333	0.521	0.800333	0
0.501	0.504667	0.517667	0.793667	0
0.501	0.506333	0.520667	0.801333	0
0.501333	0.503667	0.513	0.788667	0
0.501	0.504667	0.513667	0.788333	0
0.501333	0.505333	0.509	0.77	0
0.500667	0.502667	0.514	0.781333	1
0.501333	0.502333	0.507	0.738333	0
0.501333	0.506333	0.522333	0.802667	0
0.501	0.504333	0.509	0.769667	0
0.501	0.505	0.522667	0.800333	0
0.500667	0.503333	0.511333	0.775667	0
0.500667	0.504	0.514667	0.789667	0
0.500667	0.503667	0.515333	0.787333	0
0.500667	0.503	0.507667	0.74	0
0.502	0.504667	0.517	0.795	0
0.501333	0.504333	0.517667	0.793667	0
0.500667	0.504667	0.522	0.799	0
0.501	0.502667	0.508	0.764	0
0.501333	0.505333	0.520333	0.8	0
0.501	0.505333	0.521333	0.8	0
0.501667	0.505667	0.52	0.799	0
0.500667	0.506333	0.520667	0.799	0
0.500667	0.507	0.520333	0.798333	0
0.501667	0.505	0.519333	0.797	0
0.502	0.506	0.519333	0.798	0
0.500667	0.506667	0.52	0.798	0
