OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502333	0.798667	0
0.500333	0.502	0.846	0
0.500667	0.501667	0.799	0
0.500333	0.516333	0.886333	0
0.500333	0.517667	0.891667	0
0.500333	0.507667	0.877	0
0.501	0.505333	0.872667	0
0.500333	0.508	0.877333	0
0.500667	0.520333	0.896	0
0.500333	0.506333	0.874333	0
0.500333	0.507	0.876	0
0.500333	0.503333	0.867333	0
0.500667	0.506333	0.874667	0
0.500667	0.514	0.884	0
0.500333	0.515333	0.885	0
0.500333	0.502667	0.857667	0
0.500333	0.504667	0.869667	0
0.500667	0.513	0.881	0
0.500333	0.513333	0.879667	0
0.500333	0.518333	0.892667	0
0.500667	0.507	0.877	0
0.501333	0.508	0.879333	0
0.501667	0.515667	0.888667	0
0.500667	0.510333	0.879667	0
0.500333	0.506	0.873333	0
0.500667	0.513667	0.883667	0
0.502	0.512667	0.881	0
0.500667	0.516333	0.888	0
0.501	0.508333	0.879	0
0.500667	0.517333	0.892667	0
0.501	0.512667	0.880667	0
0.500667	0.518333	0.893333	0
0.501333	0.505333	0.873	0
0.500667	0.52	0.895	0
0.502667	0.515667	0.889	0
0.500333	0.504	0.868	0
0.502	0.513333	0.883333	0
0.500333	0.516667	0.887667	0
0.500667	0.51	0.878667	0
0.500333	0.503	0.865	0
0.501333	0.514	0.884667	0
0.501	0.514333	0.886	0
0.501667	0.518667	0.894333	0
0.501333	0.518667	0.894	0
0.500667	0.502333	0.857	0
0.500333	0.510667	0.878667	0
0.501	0.519333	0.895667	0
0.501333	0.514333	0.886333	0
0.501	0.508667	0.879667	0
0.501667	0.504667	0.872	0
0.501	0.518	0.893333	0
0.501	0.516333	0.891	1
0.500667	0.503333	0.870667	0
0.500333	0.510333	0.877667	0
0.500667	0.519	0.894333	0
0.501333	0.519	0.895	0
0.500667	0.512667	0.88	0
0.501	0.507667	0.878667	0
0.500667	0.517	0.892	0
0.500333	0.518	0.892	0
0.501333	0.505667	0.873333	0
0.500333	0.513667	0.881333	0
0.501	0.502667	0.864333	0
0.501667	0.517667	0.893	0
0.501	0.503333	0.871	0
0.501	0.505667	0.873	0
0.500333	0.504333	0.868667	0
0.501	0.506667	0.875333	0
0.500667	0.507667	0.877667	0
0.501333	0.515667	0.888	0
0.502	0.513	0.882667	0
0.501667	0.513333	0.882333	0
0.500667	0.516667	0.889333	0
0.500667	0.503	0.87	0
0.500667	0.519667	0.894667	0
0.500333	0.519667	0.894	0
0.501333	0.507333	0.878667	0
0.500667	0.508	0.878	0
0.500333	0.517	0.891	0
0.501	0.516667	0.891667	0
0.500667	0.502667	0.864	0
0.501	0.520333	0.896667	0
0.500333	0.502333	0.856	0
0.501333	0.503333	0.871333	0
0.500667	0.514667	0.887333	0
0.501	0.518333	0.893667	0
0.501333	0.513667	0.884	0
0.501333	0.519667	0.896	0
0.501333	0.509	0.88	0
0.501333	0.502667	0.865333	0
0.502	0.504333	0.872	0
0.501333	0.504333	0.871667	0
0.501333	0.516	0.889333	0
0.501333	0.513	0.881333	0
0.500667	0.504	0.871	0
