OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500667	0.502	0.89	0
0.500333	0.507333	0.911667	0
0.501	0.503333	0.903	0
0.500333	0.502333	0.889333	0
0.500333	0.506	0.911	0
0.500667	0.506333	0.913667	0
0.500667	0.502333	0.891333	0
0.500333	0.509	0.917667	0
0.500667	0.505667	0.912	0
0.501	0.508	0.919	0
0.500667	0.508	0.918667	0
0.502	0.508	0.920667	0
0.500667	0.503333	0.902667	0
0.501	0.507333	0.917667	0
0.501	0.502667	0.892333	0
0.500667	0.505	0.911	0
0.501333	0.508333	0.920667	0
0.501	0.503	0.893667	0
0.500333	0.509667	0.92	0
0.501333	0.509	0.921333	0
0.501333	0.506	0.914333	0
0.500333	0.505	0.910333	0
0.500667	0.507	0.916	0
0.500667	0.509333	0.921	0
0.501	0.509333	0.921333	0
0.501667	0.509	0.921667	0
0.502	0.508333	0.921333	0
0.500667	0.508667	0.920667	0
0.501333	0.507667	0.919333	0
0.501333	0.503	0.901	0
0.500333	0.507667	0.915333	0
0.501333	0.509333	0.921667	0
0.500667	0.504333	0.909	0
0.501	0.509	0.921	0
0.500333	0.503333	0.889667	0
0.501	0.505667	0.913667	0
0.501333	0.508667	0.921	0
0.501667	0.508667	0.921333	0
0.502333	0.509	0.922	0
0.501333	0.508	0.920333	1
0.500333	0.504667	0.909333	0
0.501	0.508333	0.919667	0
