OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.507	0.918333	0
0.500333	0.504667	0.916667	0
0.501	0.502	0.911667	0
0.501667	0.505	0.919	0
0.500667	0.501	0.906667	0
0.501333	0.504	0.917	0
0.500667	0.506333	0.919667	0
0.501333	0.503333	0.915	0
0.500333	0.501667	0.906	0
0.500333	0.508667	0.92	0
0.500667	0.509667	0.921667	0
0.500333	0.503333	0.913667	0
0.500333	0.504	0.915	0
0.500333	0.507	0.919333	0
0.500333	0.504333	0.916333	0
0.501	0.504333	0.917333	0
0.500667	0.502	0.911	0
0.500333	0.501	0.905	0
0.500667	0.505667	0.919	0
0.500667	0.501667	0.908667	0
0.500333	0.505	0.918667	1
0.501	0.506667	0.920333	0
0.501	0.508667	0.921	0
0.501	0.502667	0.914	0
0.500667	0.503	0.913333	0
0.501333	0.504667	0.917667	0
0.500333	0.502333	0.913	0
0.501	0.501667	0.91	0
