OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.501333	0.51	0.653667	1.65941328946413	3.80934541673915	0
0.510333	0.512333	0.646667	0.127907246836961	0.183814349712457	0
0.509667	0.513333	0.646333	0.0404054065859162	0.0619451180066138	0
0.501333	0.507667	0.651	1.65941328946413	4.41523194687331	0
0.502667	0.512	0.656333	1.21815350747671	3.56543995168641	0
0.504	0.509667	0.682	2.52498417188955	6.53432065961957	1
0.510333	0.514	0.647667	0.0412914649848612	0.0698554919641965	0
0.501667	0.51	0.654	1.52791490098692	3.67059708875573	0
0.501	0.509667	0.653	1.52791490098692	3.90137809916545	0
0.501333	0.509667	0.652333	1.52791490098692	3.67784702826195	0
0.501667	0.509667	0.654	1.66147192269359	3.70981038197852	0
0.500667	0.507667	0.652333	1.93618730995551	4.56163029951628	0
0.502667	0.511	0.654667	1.66628002088017	3.54608107242118	0
0.509333	0.513667	0.645333	0.0635167715985965	0.099256247276862	0
0.510333	0.512333	0.645667	0.0408749410870827	0.0502095279326681	0
0.51	0.513	0.646667	0.0408749410870827	0.0695983994982048	0
0.501333	0.507333	0.650667	1.65941328946413	4.29152041540314	0
0.505333	0.511333	0.655333	1.17422252143144	2.74813572809456	0
0.505	0.513	0.653667	1.28930030794645	2.52700048834742	0
0.503333	0.510667	0.639	0.319418222209398	0.640559960440647	0
0.504333	0.510333	0.639	0.317121317785181	0.596672108534063	0
0.504333	0.511667	0.639667	0.262194634081044	0.504949291872978	0
0.504333	0.510667	0.638667	0.317121317785181	0.552415116704676	0
0.504667	0.511333	0.640667	0.317121317785181	0.574086256755343	0
0.504	0.511	0.639333	0.318345332549722	0.563126444976482	0
0.504333	0.510333	0.639333	0.378644242439995	0.609942803635342	0
0.505333	0.510667	0.636333	0.139757607700763	0.358610719780171	0
0.504667	0.511	0.635333	0.167919747706995	0.398033601186726	0
0.504667	0.511	0.635667	0.211455063930804	0.442158536874014	0
0.505	0.510667	0.635667	0.179675351712578	0.43854096466202	0
0.504333	0.510667	0.638333	0.230809465341186	0.532085431391205	0
0.504333	0.51	0.637667	0.259695290858726	0.581450621442359	0
0.504667	0.510333	0.635	0.209083576729925	0.444520980286175	0
0.504667	0.509667	0.636	0.210330100807573	0.55813445744926	0
0.505	0.512667	0.639333	0.168646396714670	0.400805747658837	0
0.504667	0.511667	0.638667	0.142166371485553	0.361107378844901	0
0.504667	0.512333	0.638333	0.144491538313803	0.328039174946219	0
0.508333	0.513	0.648667	0.114324607205920	0.213603285045437	0
0.508667	0.512333	0.647333	0.0900003782954222	0.20861953934523	0
0.508	0.512333	0.648	0.124224877838711	0.294874550283664	0
0.508333	0.511667	0.646	0.125285397729614	0.278578183864854	0
0.507333	0.511667	0.647667	0.23932098734759	0.508298445615703	0
0.507	0.511	0.646333	0.192609784410474	0.405812853853721	0
0.507667	0.511	0.647	0.165083876457126	0.351982969980988	0
0.506667	0.511333	0.646333	0.190225395352422	0.415409312344063	0
0.507	0.510333	0.645	0.209083576729925	0.388739963774907	0
0.506333	0.510333	0.646	0.259695290858725	0.54881575475193	0
0.507333	0.510333	0.648667	0.258242721215191	0.537248333185240	0
0.507333	0.510667	0.647	0.258242721215191	0.464236220600555	0
0.507333	0.51	0.647667	0.258242721215191	0.536096449365349	0
0.508	0.511667	0.648333	0.210330100807572	0.354359968166835	0
0.507667	0.510667	0.647667	0.258242721215191	0.412924619090006	0
0.508333	0.51	0.648333	0.314223454189503	0.490275772034889	0
0.508333	0.511	0.649333	0.312551645081747	0.467233542956562	0
0.511	0.515	0.65	0.0408749410870827	0.0957875393772518	0
0.511667	0.515	0.649667	0.022819563684541	0.0487106142520047	0
0.508333	0.515	0.650333	0.090945865242444	0.212713426040416	0
0.508	0.515333	0.650333	0.124224877838712	0.201491380746743	0
0.508	0.515667	0.651	0.124224877838712	0.198280160857607	0
0.508	0.515667	0.650667	0.124224877838712	0.182783020316830	0
0.509	0.515333	0.650333	0.0419622484132669	0.113939092297965	0
0.508333	0.515333	0.651333	0.090945865242444	0.188992259071127	0
0.508	0.515333	0.648333	0.090945865242444	0.188641404757392	0
0.508667	0.516333	0.649	0.090945865242444	0.148803785634637	0
0.509	0.515	0.648	0.090945865242444	0.172794896444425	0
0.508667	0.515	0.649333	0.0949447356408081	0.191215597872156	0
