OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502667	0.836667	0
0.5	0.504333	0.869667	0
0.500333	0.502333	0.863333	0
0.500333	0.503	0.871333	0
0.501	0.503	0.873667	0
0.500667	0.501667	0.863667	0
0.502333	0.509333	0.893	0
0.501333	0.510667	0.893667	0
0.503333	0.507	0.891	0
0.500667	0.504	0.875	0
0.501667	0.504	0.879	0
0.500333	0.503667	0.871667	0
0.500667	0.508	0.89	0
0.500667	0.505	0.883667	0
0.501	0.503667	0.875	0
0.500667	0.511333	0.892333	0
0.500333	0.505333	0.881333	0
0.503	0.508	0.891667	0
0.501	0.506667	0.889667	0
0.500667	0.504333	0.881667	0
0.502	0.508667	0.892667	0
0.500333	0.506333	0.887	0
0.503333	0.512333	0.896667	0
0.503	0.512	0.895333	0
0.500667	0.502667	0.869	0
0.503667	0.507667	0.891333	0
0.500333	0.507333	0.889333	0
0.503667	0.511667	0.895667	0
0.501333	0.503333	0.874	0
0.501	0.510667	0.892333	0
0.502333	0.510333	0.893333	0
0.500667	0.510667	0.892	0
0.500667	0.506667	0.889333	0
0.501333	0.507667	0.891	0
0.501667	0.505667	0.889667	0
0.501333	0.508667	0.892	0
0.501	0.511	0.893333	0
0.500667	0.503667	0.873333	0
0.500667	0.505667	0.887333	0
0.500333	0.506667	0.887333	0
0.501333	0.505333	0.888333	0
0.501667	0.506	0.890333	1
0.504	0.511667	0.896	0
0.500667	0.503333	0.873	0
0.500333	0.504333	0.874333	0
0.500333	0.511	0.890667	0
0.503	0.512667	0.896	0
0.502667	0.512333	0.895667	0
0.504	0.507667	0.891667	0
0.501667	0.507333	0.890667	0
0.501	0.508	0.890667	0
0.501333	0.508333	0.891667	0
0.501	0.511333	0.893667	0
0.501333	0.510333	0.892667	0
0.501667	0.503667	0.878	0
0.501333	0.504	0.878	0
0.501	0.504667	0.883333	0
0.500667	0.506	0.888	0
0.504	0.507333	0.891333	0
0.501	0.506	0.888333	0
0.502667	0.511667	0.895	0
0.501	0.505	0.886	0
0.501333	0.504667	0.886333	0
0.501	0.505667	0.888	0
0.501333	0.506	0.888667	0
0.502667	0.503333	0.876	0
0.500333	0.510667	0.890333	0
0.502333	0.512667	0.894667	0
0.501	0.508333	0.891	0
