OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.504667	0.511333	0.648667	0.409620157157101	0.565573894675578	0
0.505667	0.515667	0.657333	0.59872012204432	1.21458249733610	0
0.507333	0.514667	0.656667	0.281466680012853	0.559017000864206	0
0.507667	0.514333	0.656667	0.278014895949180	0.554812846248548	0
0.508667	0.509667	0.641333	0.047133072408504	0.0666915270814503	0
0.504	0.507333	0.643667	2.39979520400499	5.46519243420345	0
0.505	0.508667	0.649667	2.38997441770334	6.4198889925478	0
0.504667	0.507667	0.649667	2.39815712441404	6.86536613387336	0
0.504333	0.507	0.647333	2.24222062839582	6.55646215076955	0
0.504	0.506333	0.648	2.39488250334374	7.0240123400318	0
0.505	0.508333	0.64	1.80248819135973	4.98003103381915	0
0.504333	0.508	0.643	2.09047499308967	5.13966106807488	0
0.506333	0.515333	0.651667	0.340826074834731	0.92448641001991	0
0.506333	0.515	0.651333	0.340826074834731	0.979220509368065	0
0.506	0.514333	0.651667	0.458635208662613	1.09840392465282	0
0.506667	0.516	0.656	0.450099076220199	0.899750164375361	0
0.506667	0.516667	0.656667	0.522275948194486	1.02172557521983	0
0.506	0.515667	0.656333	0.521787747741012	1.14414276457016	0
0.506333	0.515	0.656	0.521787747741012	1.02011241164313	0
0.506333	0.515667	0.656	0.450099076220199	1.01469623730682	0
0.507	0.51	0.651333	2.72522297740002	7.67814880772444	0
0.504667	0.509667	0.653	3.25664877627283	8.37722877577342	0
0.505	0.509333	0.653	3.07136601497987	8.02843970647879	1
0.506667	0.510667	0.652333	2.89452860204074	7.70562883848428	0
0.507333	0.515	0.643	0.0197772481190521	0.0309548413850538	0
0.507667	0.513667	0.641333	0.00901906674856467	0.0198283761130444	0
0.507	0.509667	0.642333	0.111696961211687	0.137680944229939	0
0.506667	0.513667	0.656	0.614772810229143	0.92009361617912	0
0.507333	0.514333	0.657	0.543606041428298	0.775449903875564	0
0.507	0.516	0.658	0.781515692405442	1.19262380070794	0
0.505333	0.509667	0.641	0.0758028930267506	0.109984223820959	0
0.505667	0.51	0.641333	0.0758028930267506	0.109913922078744	0
0.505667	0.51	0.641667	0.0662347073765813	0.125441355537574	0
0.505667	0.509333	0.641333	0.0956194437977211	0.181863255529029	0
0.505667	0.509333	0.641	0.0758028930267506	0.143985777287666	0
0.505333	0.509667	0.640333	0.0424124078528592	0.0899743662434382	0
0.508	0.513333	0.652	0.224572847596083	0.502507145091219	0
0.508	0.513667	0.654	0.215857750858552	0.389246273942714	0
0.508333	0.514333	0.654333	0.266386086662728	0.526368395434541	0
0.507333	0.513333	0.653	0.266596508194147	0.59071595693992	0
0.507667	0.513333	0.652333	0.266386086662728	0.589797323393883	0
0.506	0.514667	0.655	0.521104636049527	1.24633465745659	0
0.506333	0.515333	0.656667	0.521104636049527	1.20665734521515	0
0.506333	0.514333	0.655	0.521104636049527	1.14025294444663	0
0.505333	0.512333	0.644333	0.157719487577073	0.34526599460785	0
0.506333	0.513667	0.643333	0.157719487577073	0.219979905489558	0
0.505667	0.513	0.644	0.117812021456148	0.231173917085723	0
0.506	0.512333	0.644	0.154267891755797	0.308848588269653	0
0.505667	0.512333	0.644	0.195605461866966	0.31078036179836	0
0.506	0.513	0.644667	0.114780811760301	0.228142707389877	0
0.506333	0.513	0.645667	0.199545778561544	0.243701253897522	0
0.506333	0.513667	0.646	0.161098874281681	0.244592727737899	0
0.506667	0.513667	0.645	0.123702197019504	0.193462294027363	0
0.506333	0.513333	0.645	0.164402633962198	0.234947998013106	0
0.503667	0.509333	0.647	0.476411823836446	0.805484191552668	0
0.503667	0.509	0.647667	0.480437681647589	0.811489741851197	0
0.505667	0.509667	0.649333	0.476411823836446	0.76736651496415	0
0.505	0.510333	0.649667	0.472216199966187	0.730196409728456	0
0.505333	0.510667	0.648333	0.405811799197668	0.56271102366317	0
0.505667	0.510333	0.649333	0.409620157157101	0.543253669582782	0
