OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.512	0.517667	0.684667	1.65427190596488	4.37685471537783	0
0.512	0.519667	0.688333	1.25206697792532	4.43870809497872	0
0.512333	0.520333	0.689667	1.03573508902027	3.75280067058136	0
0.512667	0.518667	0.694667	2.39815712441404	5.85855097785593	0
0.517	0.523	0.68	0.429096990648092	1.26436172030195	0
0.511667	0.519	0.684667	1.49397956647728	4.26840110628281	0
0.513333	0.521	0.681333	0.629792105145432	2.56106266721921	0
0.513333	0.521333	0.681667	0.666722288784212	2.56803442856869	0
0.514667	0.519667	0.689667	0.746016927391231	2.28582099373139	0
0.515667	0.519	0.689	0.760038926555489	2.67090356342161	0
0.514333	0.519333	0.689	1.03573508902027	2.600940402095	0
0.513333	0.520333	0.694667	1.25206697792532	3.8819960263477	0
0.514	0.520333	0.693333	1.12681676728075	3.55140242243415	0
0.514	0.521333	0.694	1.01724753726374	3.37472923731181	0
0.514	0.522333	0.695333	1.02226163691051	3.21579639554518	0
0.513	0.518333	0.685667	1.16553480734228	3.35105268742306	0
0.513	0.519333	0.692333	2.08377152488672	5.08904879918864	0
0.513	0.519667	0.692333	2.08587725904352	4.8625909169584	0
0.514333	0.52	0.69	0.92713129657568	2.48455287853716	0
0.511667	0.519333	0.683667	0.938808379944526	4.05797092014702	0
0.512	0.519667	0.685333	0.891246539996453	4.02679406473404	0
0.512333	0.52	0.684667	0.839679181439658	3.51946544723334	0
0.512667	0.52	0.685667	0.846099451469178	3.59610267560477	0
0.512	0.520333	0.686333	0.938808379944526	3.60611880435306	0
0.512333	0.52	0.685667	1.03969765892035	3.70742606817474	0
0.512333	0.52	0.686333	1.03969765892035	3.88146886944679	0
0.512667	0.519667	0.682667	0.942194665076685	3.3559419044241	0
0.512	0.519333	0.703667	3.26613281967696	9.5609095381087	0
0.512333	0.52	0.704667	3.45575629186329	9.91492921280311	0
0.512	0.521	0.704333	3.26613281967696	9.84318276128876	0
0.512333	0.520667	0.704333	3.45502521381352	9.86617750085645	0
0.512	0.52	0.704	3.26660734839108	9.73095725885212	0
0.514	0.519333	0.691667	1.53005798515498	4.91996128362749	0
0.513333	0.519333	0.690667	1.65941328946413	4.70319738490613	0
0.514667	0.519	0.69	1.13194352148928	2.67111215503276	0
0.514333	0.519333	0.691	0.832300094835974	2.67110909874290	0
0.514667	0.52	0.690333	0.93516807973751	2.40507854881924	0
0.511333	0.519	0.704	3.65060413416592	11.8903969286366	1
0.512	0.52	0.689	1.14566852221486	4.142728878473	0
0.512333	0.521667	0.686	1.03969765892035	3.52209591273582	0
0.511667	0.520333	0.689333	1.26106434447141	4.04690046002047	0
0.513	0.519	0.689333	1.17422252143144	3.53135269338199	0
0.513	0.518667	0.689667	1.40587465474886	3.82697814700154	0
0.517	0.522333	0.687	0.497944270432742	1.71138120841767	0
0.517	0.522333	0.688	0.57513816006341	1.7870662296088	0
0.516667	0.522	0.688333	0.581093951879902	1.98510032638722	0
0.517333	0.523	0.688	0.571864815178326	1.65179841272254	0
0.512	0.517333	0.699667	2.73066666666667	9.26046719647094	0
0.511	0.516667	0.696667	2.73066666666667	10.3555559935240	0
0.510333	0.517	0.697333	2.90394391491254	10.8023978518294	0
0.511333	0.517333	0.700667	2.73044882410571	9.54035937177606	0
0.512333	0.516667	0.700667	2.90394391491254	9.57960776554034	0
0.511333	0.516667	0.700333	3.08266666666667	10.0218145520647	0
0.512	0.516333	0.696	2.73066666666667	9.92672874032715	0
0.510667	0.517	0.700667	2.73066666666667	9.876923864287	0
0.511667	0.517	0.699333	2.73044882410571	9.26465509743309	0
0.512333	0.519667	0.698667	2.73044882410571	8.86292400009856	0
0.512	0.519	0.696667	2.72979534391427	8.51827685643763	0
0.511667	0.519	0.697	2.90125240902524	8.80548071760458	0
0.512	0.519667	0.697667	2.7287063685719	8.48301626194112	0
0.512	0.519	0.697	2.56134599255769	8.70742280193176	0
0.511	0.519	0.686333	1.75724491970077	4.8560925318993	0
0.511667	0.518333	0.687	1.49397956647728	4.72325796072908	0
0.511333	0.518667	0.684	1.37281852194991	4.25101150339392	0
0.511667	0.518	0.683667	1.62561753347784	4.28241171861719	0
0.512	0.519	0.685333	1.49397956647728	4.19062754699128	0
0.516333	0.521333	0.688	0.650849452463839	1.79902173587233	0
0.516	0.520333	0.688	0.675558025199341	2.03209713986176	0
0.514667	0.519333	0.686	0.638822298303744	2.20411249721568	0
0.514667	0.520333	0.685667	0.650849452463839	2.13418411646204	0
0.514667	0.520333	0.684	0.595591263534862	2.04496108288518	0
0.515	0.520667	0.684333	0.595591263534862	1.95344408387818	0
0.515	0.520333	0.691667	1.02701544017424	2.80227030147606	0
0.513333	0.519333	0.687333	1.27552310864432	3.12708292517587	0
0.513667	0.52	0.688667	1.16293442309443	3.07055660182497	0
0.513	0.52	0.689333	1.28096511444198	3.27636846652302	0
0.514333	0.519667	0.688	0.832300094835974	2.52792976603367	0
0.514667	0.520333	0.687667	0.73882105637597	2.27423326836654	0
0.515	0.52	0.688667	0.73882105637597	2.11974141490990	0
0.514667	0.519	0.688	0.762152967462395	2.61463727281887	0
0.513333	0.521	0.693667	1.06320857940319	3.75397321044113	0
0.513333	0.521667	0.694667	1.11574647958755	3.69053449776291	0
0.513667	0.521333	0.695	1.01724753726374	3.67102137568282	0
0.513667	0.521	0.695667	1.03150715404488	3.7802811639075	0
0.514667	0.522	0.696333	1.02701544017424	3.47566955083094	0
0.514667	0.521	0.694667	0.931275204161614	3.38320376399308	0
0.515	0.521333	0.695333	0.93516807973751	3.17867868859837	0
0.515333	0.522667	0.695667	1.02226163691051	3.14189653848342	0
0.515333	0.521	0.694667	1.02701544017424	3.25635992789375	0
0.515667	0.521667	0.696	1.13679553577745	3.02116632922702	0
0.515333	0.522333	0.693333	0.92713129657568	3.00555445205112	0
0.515	0.522	0.695333	1.01724753726374	3.05142631783383	0
0.514	0.52	0.704	2.56219118815517	8.46608634554901	0
0.513667	0.519667	0.705	2.72979534391427	8.9586619225693	0
0.513667	0.520333	0.703	2.72979534391427	8.57299581060616	0
0.513333	0.52	0.701667	2.72979534391427	8.47005837998788	0
0.514	0.52	0.701333	2.39918086408061	8.14399014152312	0
0.514333	0.520667	0.704333	2.56134599255769	7.97647852269715	0
0.512667	0.520667	0.704	3.08174346049191	8.79071540308805	0
0.512333	0.518667	0.692	2.08587725904352	5.14798623412292	0
