OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506	0.885333	0
0.500333	0.502	0.856333	0
0.500667	0.502667	0.873333	0
0.500333	0.502333	0.857	0
0.500333	0.502667	0.873	0
0.501	0.506333	0.909333	1
0.500333	0.503667	0.892667	0
0.500667	0.506333	0.908	0
0.500667	0.505	0.898	0
0.500333	0.503	0.873333	0
0.500667	0.503	0.891	0
0.501	0.506	0.907333	0
0.500333	0.507	0.907667	0
0.500667	0.507333	0.909	0
0.500667	0.504333	0.896	0
0.500333	0.503333	0.888667	0
0.502333	0.507333	0.911	0
0.501	0.507333	0.910333	0
0.501	0.504	0.895667	0
0.500667	0.505667	0.901333	0
0.502	0.507667	0.911333	0
0.500667	0.506	0.906333	0
0.501333	0.505333	0.902667	0
0.500667	0.507667	0.909333	0
0.500333	0.506	0.899667	0
0.500333	0.506667	0.907	0
0.500667	0.503333	0.891333	0
0.500667	0.504	0.895333	0
0.501667	0.508	0.911	0
0.500667	0.508333	0.909667	0
0.500333	0.506333	0.900667	0
0.501	0.506667	0.91	0
0.500333	0.505	0.895	0
0.501333	0.508	0.910667	0
0.501	0.505667	0.901667	0
0.501667	0.508333	0.911333	0
