OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500333	0.502667	0.510333	0.779333	0
0.500333	0.505	0.514333	0.798333	0
0.501667	0.505667	0.519667	0.804	0
0.501	0.508	0.515667	0.803333	0
0.500667	0.504333	0.513	0.796667	0
0.501667	0.502333	0.509333	0.79	0
0.501	0.508667	0.515	0.803	0
0.501333	0.504667	0.512667	0.799667	0
0.501667	0.504667	0.513667	0.801	0
0.501	0.503	0.511667	0.795	0
0.500333	0.504667	0.514667	0.797667	0
0.500667	0.504667	0.511333	0.796667	0
0.501	0.504	0.507667	0.781667	0
0.501333	0.504333	0.508333	0.793333	0
0.501333	0.503667	0.514667	0.798	0
0.500667	0.502667	0.507333	0.778	0
0.501333	0.508333	0.515	0.803667	0
0.501333	0.505333	0.512667	0.800333	0
0.502333	0.504333	0.513333	0.8	0
0.501667	0.502333	0.509667	0.790333	0
0.501	0.503667	0.514	0.797	1
0.501333	0.503667	0.507	0.781	0
0.501333	0.503	0.506	0.776333	0
0.502	0.506333	0.52	0.804333	0
0.502	0.504333	0.515	0.8	0
0.501667	0.504667	0.510667	0.796667	0
0.501333	0.505	0.511333	0.797333	0
0.500667	0.502667	0.507667	0.779667	0
0.500333	0.502667	0.509667	0.777	0
0.501	0.505333	0.513667	0.802333	0
0.501333	0.508667	0.517	0.804333	0
0.501333	0.503667	0.510333	0.795	0
0.500667	0.503667	0.509	0.793667	0
0.500667	0.503333	0.51	0.793667	0
0.501	0.506667	0.514333	0.802667	0
0.501333	0.504	0.514333	0.798	0
0.502	0.504333	0.513333	0.799667	0
0.501333	0.503333	0.506667	0.779667	0
0.500667	0.502333	0.51	0.780333	0
0.500667	0.503667	0.509667	0.794667	0
0.501333	0.504667	0.512333	0.798	0
0.501	0.506667	0.520667	0.804667	0
0.501667	0.507	0.52	0.805	0
0.501667	0.505667	0.518333	0.803	0
0.500333	0.504667	0.513333	0.795667	0
0.501333	0.506	0.515333	0.802667	0
0.501333	0.502333	0.510333	0.789	0
0.500667	0.505	0.514	0.799667	0
0.500667	0.506667	0.515333	0.802	0
0.501	0.502667	0.506667	0.775333	0
0.501	0.505667	0.52	0.803667	0
0.501667	0.505	0.510333	0.796333	0
0.501	0.502667	0.507333	0.779333	0
0.502	0.503333	0.510667	0.794333	0
0.501	0.504667	0.514	0.801	0
0.501333	0.505	0.513667	0.802	0
0.501333	0.508	0.517333	0.804	0
0.500667	0.503333	0.508667	0.793333	0
0.501667	0.504333	0.513333	0.799	0
0.500333	0.503333	0.508667	0.782	0
0.501667	0.506333	0.521	0.804333	0
0.501333	0.503333	0.511	0.797	0
0.502	0.503667	0.510667	0.796	0
0.501667	0.506	0.519	0.803667	0
0.502	0.505667	0.519333	0.803667	0
0.500333	0.508333	0.515667	0.802667	0
0.501	0.503	0.511333	0.794333	0
0.500667	0.504667	0.514333	0.797	0
0.500667	0.504333	0.511667	0.796333	0
0.501	0.504	0.511333	0.795667	0
0.500667	0.504333	0.511333	0.796	0
0.500667	0.505333	0.511	0.796333	0
0.500667	0.502667	0.508	0.781667	0
0.501333	0.503667	0.507667	0.782333	0
0.501333	0.503333	0.507	0.780333	0
0.501333	0.505333	0.52	0.803333	0
0.502333	0.506	0.514333	0.803667	0
0.501	0.503667	0.511333	0.795333	0
0.501	0.502333	0.51	0.788	0
0.501	0.502	0.510667	0.788667	0
0.501	0.502333	0.510333	0.788667	0
0.501333	0.503667	0.506667	0.780667	0
0.501	0.504667	0.509	0.795667	0
0.500667	0.506667	0.519667	0.802333	0
0.500667	0.503	0.508667	0.793	0
0.501	0.505333	0.513	0.801667	0
0.500333	0.504	0.511	0.793	0
0.501333	0.504	0.514667	0.798333	0
0.501	0.503667	0.507	0.779	0
0.501	0.503	0.507	0.778	0
0.500667	0.502	0.51	0.779333	0
0.502	0.504667	0.512	0.797667	0
0.501333	0.506667	0.52	0.804	0
0.501667	0.507	0.519333	0.804667	0
0.500667	0.504	0.512667	0.795333	0
0.501	0.504333	0.513333	0.797	0
0.501	0.507	0.519	0.803	0
0.501	0.506	0.519667	0.803	0
0.500667	0.506	0.513	0.798	0
0.500667	0.504	0.508333	0.792333	0
