OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.516667	0.893	0
0.502333	0.507667	0.890667	0
0.500333	0.508	0.886333	0
0.501667	0.507	0.889667	0
0.500333	0.507333	0.883667	0
0.501	0.505667	0.878667	0
0.500667	0.514667	0.893	0
0.500333	0.503667	0.848	0
0.501333	0.503333	0.865667	0
0.501	0.505	0.876667	0
0.500333	0.514667	0.891667	0
0.500333	0.508333	0.887	0
0.500333	0.503333	0.846667	0
0.501333	0.503	0.863	0
0.501333	0.509	0.893	0
0.500667	0.503667	0.866333	0
0.500333	0.514	0.890667	0
0.500333	0.509667	0.89	0
0.500667	0.508	0.888	0
0.501333	0.510667	0.894333	0
0.501333	0.506	0.882333	0
0.500333	0.504667	0.874333	0
0.500333	0.504	0.872333	0
0.501	0.507	0.886333	0
0.501	0.508333	0.892	0
0.500333	0.515	0.892	0
0.500333	0.503	0.840667	0
0.500667	0.503333	0.864	0
0.500333	0.509	0.889333	0
0.501	0.508	0.891667	0
0.501	0.515667	0.896333	0
0.500667	0.503	0.846333	0
0.502	0.509	0.893667	0
0.501	0.507333	0.889333	0
0.501	0.503667	0.871667	0
0.501667	0.514667	0.895333	0
0.501667	0.509333	0.894333	0
0.500333	0.507667	0.884333	0
0.501333	0.515667	0.896667	0
0.501333	0.507667	0.889667	0
0.500667	0.509333	0.892	0
0.500333	0.514333	0.891	0
0.501333	0.504	0.873333	0
0.501	0.509333	0.893	0
0.500667	0.506333	0.881333	0
0.501	0.504667	0.874667	0
0.500667	0.505333	0.877667	0
0.501333	0.509333	0.894	0
0.501667	0.510667	0.895	0
0.500333	0.507	0.882333	0
0.501	0.515	0.894	0
0.500333	0.505	0.874667	0
0.500333	0.502667	0.839333	0
0.500667	0.508333	0.890333	0
0.502	0.508333	0.893	1
0.501	0.506667	0.884667	0
0.501333	0.515333	0.895667	0
0.501333	0.507	0.888	0
0.500333	0.506	0.880333	0
0.501667	0.507333	0.89	0
0.501667	0.508667	0.892667	0
0.502	0.505667	0.882	0
0.500667	0.515333	0.894333	0
0.500667	0.507	0.884667	0
0.501667	0.515333	0.896667	0
0.500667	0.504333	0.874	0
0.502	0.509667	0.895667	0
