OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.505667	0.869667	0
0.500333	0.503667	0.867667	0
0.500333	0.504333	0.870333	0
0.502	0.507333	0.89	0
0.501	0.503333	0.870333	0
0.501333	0.507333	0.889	0
0.501	0.507	0.886333	0
0.500667	0.507	0.885	0
0.502	0.509667	0.894667	0
0.500333	0.503	0.844667	0
0.500667	0.508667	0.892333	0
0.500333	0.505667	0.875333	0
0.501	0.504	0.871	0
0.500667	0.504333	0.870667	0
0.500667	0.503333	0.868333	0
0.502	0.507	0.889	0
0.501	0.506667	0.885667	0
0.500667	0.510667	0.895	0
0.500333	0.507	0.883667	0
0.501333	0.507667	0.891667	0
0.500333	0.504	0.869667	0
0.500667	0.507333	0.885333	0
0.500333	0.508	0.889333	0
0.500667	0.506	0.882667	0
0.500667	0.507667	0.89	0
0.500333	0.505333	0.873667	0
0.500667	0.505333	0.875667	0
0.501333	0.503667	0.870667	0
0.500333	0.503333	0.845667	0
0.501333	0.510667	0.896333	0
0.500667	0.506333	0.884	0
0.500333	0.506	0.879333	0
0.501667	0.510333	0.896	0
0.500333	0.510333	0.892667	0
0.501	0.504333	0.872667	0
0.500667	0.505	0.873667	0
0.501	0.505	0.875	0
0.500667	0.502333	0.844333	0
0.501333	0.502667	0.845667	0
0.500667	0.510333	0.894333	0
0.500333	0.510667	0.894	0
0.500333	0.506667	0.881667	0
0.500667	0.508333	0.891667	0
0.501333	0.509	0.893333	0
0.501333	0.508	0.893	1
0.501	0.505333	0.876	0
0.500333	0.509333	0.891333	0
0.501	0.510333	0.895667	0
0.501	0.507333	0.888667	0
0.501	0.507667	0.890333	0
0.501	0.502667	0.845	0
0.500667	0.509667	0.892667	0
0.501	0.508333	0.892667	0
0.502	0.508	0.893333	0
0.501667	0.505	0.875333	0
0.501333	0.504667	0.873	0
0.501	0.509667	0.894	0
0.501667	0.509	0.893667	0
0.500333	0.506333	0.881333	0
0.501	0.503	0.845333	0
0.500667	0.505667	0.878667	0
0.501	0.508	0.892333	0
