OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.509667	0.867333	0
0.5	0.511667	0.875667	0
0.5	0.503333	0.843	0
0.500333	0.509	0.878667	0
0.500333	0.508667	0.877667	0
0.500667	0.512667	0.889	0
0.500333	0.510333	0.883	0
0.500333	0.502667	0.86	0
0.500333	0.509333	0.881	0
0.501	0.502667	0.862	0
0.501333	0.510333	0.887667	0
0.501	0.502333	0.861667	0
0.501	0.519333	0.896667	0
0.501667	0.504	0.865	0
0.500667	0.502667	0.861667	0
0.5	0.504	0.864	0
0.500667	0.505333	0.874	0
0.500333	0.511	0.886333	0
0.501	0.515	0.892667	0
0.501333	0.511333	0.89	0
0.501	0.510667	0.888333	0
0.500333	0.503333	0.863667	0
0.500333	0.518333	0.894667	0
0.500667	0.509333	0.881333	0
0.500667	0.518	0.895333	0
0.500333	0.503	0.862333	0
0.501333	0.505333	0.874333	0
0.501	0.509667	0.886333	0
0.501	0.506333	0.876667	0
0.500667	0.502333	0.860667	0
0.500333	0.504	0.864667	0
0.501	0.505	0.873	0
0.500667	0.515333	0.892667	0
0.501333	0.518	0.896667	0
0.500667	0.504333	0.866	0
0.502	0.516667	0.894667	0
0.500333	0.505667	0.872667	0
0.501333	0.519333	0.897667	0
0.501	0.517333	0.895667	0
0.501333	0.509333	0.885667	0
0.500667	0.514667	0.891667	0
0.500333	0.504667	0.872333	0
0.500667	0.506667	0.877333	0
0.500333	0.513667	0.888333	0
0.502333	0.512667	0.892	0
0.501	0.508667	0.881	0
0.500667	0.508333	0.879	0
0.500667	0.503	0.863333	0
0.500667	0.509667	0.885	0
0.501667	0.510667	0.889	0
0.501333	0.517667	0.896	0
0.500333	0.516667	0.894	0
0.500667	0.516333	0.893667	0
0.501	0.507	0.879	0
0.500667	0.510333	0.886	0
0.502	0.517	0.895333	0
0.5	0.516667	0.891667	0
0.501667	0.511333	0.890667	1
0.502	0.508667	0.883333	0
0.500667	0.511333	0.888333	0
0.500667	0.513667	0.891333	0
0.501667	0.509	0.883	0
0.500667	0.509	0.88	0
0.501667	0.508	0.881	0
0.502	0.512667	0.891333	0
0.500333	0.504333	0.865667	0
0.501	0.514	0.892	0
0.500333	0.506667	0.874	0
0.501333	0.511	0.888667	0
0.501333	0.512	0.891	0
0.501667	0.518333	0.897	0
0.501	0.508333	0.880667	0
0.500667	0.508	0.878	0
0.500333	0.516333	0.890333	0
0.500667	0.511	0.887	0
0.501	0.513333	0.890667	0
0.501333	0.508667	0.882667	0
0.501333	0.514667	0.892667	0
0.501	0.511667	0.889667	0
0.500667	0.515	0.892	0
0.501333	0.505667	0.876333	0
0.500333	0.513333	0.887333	0
0.500667	0.503667	0.864	0
0.501	0.509333	0.883667	0
0.501667	0.517	0.894667	0
0.502333	0.511	0.889333	0
0.501	0.511333	0.888667	0
0.501	0.513667	0.891667	0
0.501667	0.513	0.892333	0
0.501	0.513	0.890333	0
0.500667	0.513	0.889667	0
0.501667	0.508333	0.882	0
