OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.508667	0.889667	0
0.500333	0.506333	0.883667	0
0.501333	0.503	0.854	0
0.501	0.504333	0.866	0
0.500333	0.503	0.850667	0
0.500333	0.515333	0.899667	0
0.501	0.505	0.882667	0
0.500333	0.503667	0.853	0
0.501	0.503	0.853667	0
0.500667	0.503333	0.854	0
0.500333	0.514333	0.895667	0
0.502	0.516333	0.906667	0
0.501667	0.504	0.856	0
0.500333	0.505667	0.883	0
0.501	0.515	0.903	0
0.500333	0.516333	0.903333	0
0.501667	0.508333	0.896333	0
0.500667	0.505	0.882333	0
0.501	0.517	0.906	0
0.500667	0.515667	0.904333	0
0.501667	0.513667	0.899	0
0.502	0.517	0.907667	0
0.501	0.517333	0.906333	0
0.501	0.506	0.889	0
0.501667	0.507333	0.895	0
0.501667	0.507	0.894	0
0.500333	0.513667	0.895	0
0.500333	0.509	0.893667	0
0.501667	0.509	0.897667	0
0.500667	0.516667	0.905	0
0.501	0.505333	0.886	0
0.501	0.508333	0.895	0
0.500667	0.508	0.893	0
0.500333	0.505333	0.881	0
0.500333	0.516	0.902	0
0.502	0.509333	0.898667	0
0.501333	0.505	0.885	0
0.501	0.504	0.855667	0
0.500667	0.503667	0.854667	0
0.501	0.513667	0.898333	0
0.501667	0.517	0.907333	0
0.500667	0.518	0.905667	0
0.501333	0.509333	0.898333	0
0.502333	0.514333	0.902333	0
0.501	0.514333	0.898667	0
0.501667	0.507667	0.895333	0
0.502667	0.515667	0.905333	0
0.501333	0.513667	0.898667	0
0.501333	0.517667	0.908667	0
0.500667	0.514667	0.902333	0
0.501	0.516667	0.905667	0
0.501667	0.508667	0.897	0
0.501667	0.514667	0.902667	0
0.501667	0.505333	0.888333	0
0.501	0.509	0.895667	0
0.501333	0.507	0.893333	0
0.500667	0.507333	0.890667	0
0.501	0.509333	0.896667	0
0.500667	0.502667	0.849	0
0.500667	0.506667	0.888	0
0.501333	0.505667	0.889333	0
0.500667	0.509333	0.895	0
0.500667	0.505333	0.882667	0
0.501	0.517667	0.907	0
0.500667	0.505667	0.885333	0
0.501333	0.505333	0.888	0
0.500333	0.515667	0.901667	0
0.500333	0.514667	0.898667	0
0.501	0.518333	0.908333	0
0.502667	0.514	0.9	0
0.502	0.508	0.897333	0
0.501	0.507333	0.893667	0
0.500667	0.507	0.89	0
0.501	0.502667	0.852333	0
0.500333	0.518	0.903667	0
0.501667	0.513333	0.898667	0
0.500667	0.507667	0.891667	0
0.502	0.507667	0.895667	0
0.501	0.505667	0.886333	0
0.501	0.507667	0.894333	0
0.500667	0.506	0.886333	0
0.501333	0.507667	0.895	0
0.501333	0.506667	0.893	0
0.502	0.513667	0.899333	0
0.502333	0.515333	0.904	0
0.502333	0.516	0.905667	0
0.501	0.506667	0.891667	0
0.500667	0.514333	0.898333	0
0.500667	0.504667	0.865333	0
0.501333	0.507333	0.894	0
0.502333	0.509333	0.899	1
0.501333	0.517	0.906667	0
0.502	0.515333	0.903667	0
0.501	0.507	0.892667	0
0.501667	0.514	0.899667	0
0.501	0.509667	0.898	0
0.502333	0.507667	0.897	0
