OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.51	0.890667	0
0.500667	0.502	0.814667	0
0.500333	0.509	0.895333	0
0.501667	0.502667	0.858333	0
0.500667	0.502333	0.855667	0
0.500333	0.504667	0.871	0
0.500667	0.504333	0.875667	0
0.500333	0.508667	0.894333	0
0.500667	0.502667	0.856667	0
0.501333	0.505667	0.89	0
0.500333	0.505	0.876	0
0.500333	0.506333	0.885667	0
0.501333	0.506333	0.895	0
0.500667	0.504	0.874333	0
0.501	0.505333	0.888667	0
0.500667	0.504667	0.877	0
0.500333	0.508333	0.894	0
0.500667	0.506	0.890667	0
0.500667	0.503	0.865667	0
0.501667	0.506667	0.896333	0
0.500333	0.510667	0.901333	0
0.501333	0.504667	0.885333	0
0.501	0.507333	0.899667	0
0.501	0.504333	0.876333	0
0.500333	0.503667	0.865	0
0.501333	0.506667	0.896	0
0.500667	0.508	0.898333	0
0.501333	0.502667	0.858	0
0.501333	0.503667	0.867667	0
0.501	0.510667	0.904	0
0.500333	0.51	0.901	0
0.500667	0.506667	0.893667	0
0.501	0.509333	0.901333	0
0.500667	0.507333	0.896333	0
0.502	0.510333	0.906667	0
0.500667	0.503333	0.866333	0
0.501667	0.505	0.887333	0
0.501667	0.506333	0.895667	0
0.501	0.506667	0.895	0
0.501333	0.505	0.886333	0
0.5	0.509667	0.888333	0
0.501667	0.506	0.895	0
0.501667	0.509667	0.905	0
0.501	0.505	0.884667	0
0.501	0.506333	0.892667	0
0.500667	0.509333	0.9	0
0.500667	0.510333	0.902667	0
0.500667	0.505333	0.885	0
0.501333	0.507	0.896333	0
0.500333	0.503	0.860333	0
0.501333	0.509	0.900333	0
0.500667	0.507	0.896	0
0.500667	0.503667	0.867	0
0.501	0.505667	0.889333	0
0.502333	0.510333	0.907	0
0.501333	0.511333	0.905667	0
0.501333	0.509333	0.901667	0
0.502333	0.509333	0.906333	0
0.502	0.509333	0.905	0
0.501333	0.51	0.904667	0
0.501	0.506	0.891667	0
0.500667	0.508333	0.898667	0
0.500667	0.506333	0.892333	0
0.501667	0.510333	0.905667	0
0.500333	0.506667	0.888333	0
0.500667	0.505667	0.885333	0
0.500333	0.504333	0.866	0
0.502333	0.51	0.906667	0
0.502	0.509	0.903333	0
0.501333	0.512	0.906	0
0.501	0.509667	0.901667	0
0.502333	0.510667	0.907333	0
0.502667	0.509667	0.906667	0
0.502	0.509667	0.905333	0
0.502667	0.509	0.905333	1
0.501333	0.509667	0.904	0
0.500333	0.507	0.893	0
0.502	0.507	0.898333	0
0.501	0.510333	0.903333	0
0.501667	0.507	0.897	0
0.500667	0.51	0.901333	0
0.501667	0.51	0.905333	0
0.501667	0.509	0.901667	0
0.502	0.51	0.905667	0
