OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500667	0.502667	0.809	0
0.500333	0.503333	0.809667	0
0.500333	0.515	0.890667	0
0.500333	0.509333	0.879667	0
0.500667	0.504	0.855333	0
0.500333	0.507	0.867667	0
0.500333	0.513	0.888	0
0.501333	0.512667	0.889667	0
0.500333	0.504333	0.857333	0
0.500333	0.505333	0.861667	0
0.501	0.507667	0.879667	0
0.500333	0.512333	0.885667	0
0.501	0.503	0.811333	0
0.501333	0.504333	0.860333	0
0.501	0.505667	0.866333	0
0.500667	0.505	0.860667	0
0.500667	0.507	0.868	0
0.500333	0.509667	0.881667	0
0.500333	0.511667	0.884	0
0.501333	0.513667	0.893667	0
0.500667	0.503	0.809333	0
0.501333	0.509	0.883	0
0.500667	0.507667	0.878667	0
0.501667	0.513667	0.894	0
0.501333	0.506667	0.873	0
0.501333	0.503	0.811667	0
0.501333	0.505667	0.866667	0
0.501	0.506	0.867333	0
0.500333	0.508	0.878333	0
0.502333	0.511667	0.888333	0
0.500333	0.502667	0.804667	0
0.501	0.506667	0.869667	0
0.502	0.513333	0.894	1
0.501	0.507	0.873333	0
0.501	0.512	0.886667	0
0.500667	0.504667	0.859667	0
0.501333	0.512333	0.889	0
0.501333	0.505	0.864	0
0.501	0.513333	0.891333	0
0.500667	0.506333	0.866667	0
0.501	0.511	0.886333	0
0.501667	0.513333	0.892	0
0.500667	0.503333	0.81	0
0.501	0.510333	0.885	0
0.501	0.508333	0.881333	0
0.500667	0.508333	0.88	0
0.500667	0.508	0.879333	0
0.501333	0.507333	0.879333	0
0.501333	0.504667	0.863	0
0.501667	0.506667	0.873667	0
0.501	0.514	0.894	0
0.501	0.512667	0.889	0
0.502	0.514333	0.896	0
0.500667	0.515667	0.895667	0
0.501	0.503333	0.811667	0
0.501333	0.514	0.895	0
0.500333	0.509	0.879333	0
0.500667	0.507333	0.875667	0
0.501667	0.513	0.890667	0
0.501333	0.511	0.887667	0
0.500667	0.509	0.882333	0
0.501	0.505	0.862333	0
0.501	0.515333	0.896333	0
0.501	0.512333	0.887667	0
0.500333	0.505667	0.864333	0
0.501	0.513	0.89	0
0.501	0.514667	0.894333	0
0.500667	0.515333	0.895	0
0.500667	0.506	0.866333	0
0.501667	0.509333	0.884333	0
0.501333	0.507	0.878333	0
0.501333	0.506333	0.868	0
0.502667	0.511667	0.888667	0
0.501333	0.51	0.886	0
0.500667	0.505333	0.865333	0
0.501667	0.514	0.895333	0
0.501	0.508667	0.882	0
0.500667	0.513	0.888333	0
0.501	0.509333	0.883	0
0.500667	0.512333	0.886333	0
0.502	0.514667	0.897333	0
0.500333	0.508333	0.879	0
0.501333	0.514333	0.895333	0
0.500667	0.510333	0.883333	0
0.500667	0.502333	0.803333	0
0.501333	0.514667	0.896	0
0.501667	0.514667	0.897	0
0.501	0.503667	0.812667	0
0.500333	0.516	0.894	0
0.501333	0.508333	0.881667	0
0.501333	0.515667	0.898333	0
0.501333	0.508	0.880667	0
0.501333	0.510333	0.887	0
0.501	0.510667	0.885333	0
0.501	0.515	0.895	0
0.501333	0.509667	0.883667	0
0.502	0.515333	0.897667	0
0.500667	0.503667	0.811667	0
0.501	0.515667	0.897333	0
0.500333	0.506333	0.866	0
0.500667	0.514333	0.893	0
0.500667	0.505667	0.865667	0
0.501	0.506333	0.867667	0
0.501333	0.515	0.896667	0
0.501	0.516333	0.898667	0
0.501667	0.51	0.887	0
