OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.515333	0.871333	0
0.501	0.513667	0.882333	0
0.501	0.501667	0.852667	0
0.5	0.514667	0.87	0
0.500333	0.507	0.871333	0
0.501667	0.513667	0.884333	0
0.500667	0.502667	0.860333	0
0.500667	0.502	0.853333	0
0.500667	0.501333	0.852	0
0.501333	0.509333	0.881333	0
0.500333	0.515667	0.884333	0
0.500333	0.505333	0.868667	0
0.501667	0.513333	0.882333	0
0.500333	0.508667	0.877	0
0.500333	0.507333	0.874667	0
0.501667	0.504667	0.869	0
0.500667	0.505667	0.869667	0
0.500667	0.507333	0.875667	0
0.500333	0.504667	0.866333	0
0.501	0.514	0.884	0
0.501	0.507	0.875667	0
0.501	0.504333	0.868333	0
0.500667	0.503	0.862	0
0.501667	0.515333	0.889	0
0.500333	0.515333	0.883667	0
0.500667	0.502333	0.859	0
0.500333	0.505667	0.869	0
0.5	0.507	0.868667	0
0.501333	0.505	0.870667	0
0.501667	0.507333	0.876333	0
0.500667	0.510333	0.879667	0
0.501667	0.514333	0.886	0
0.501333	0.503667	0.865	0
0.500333	0.508	0.876333	0
0.501	0.503333	0.863	0
0.501667	0.515	0.887667	0
0.501	0.505333	0.870333	0
0.500333	0.516667	0.888	0
0.500667	0.503667	0.864333	0
0.500333	0.502667	0.854333	0
0.500667	0.507667	0.876667	0
0.500333	0.503667	0.861333	0
0.501667	0.514	0.885667	0
0.500667	0.517333	0.89	0
0.501333	0.513667	0.883333	0
0.500333	0.504	0.866	0
0.501	0.506667	0.872	0
0.501667	0.515667	0.89	0
0.501333	0.514333	0.885	0
0.501	0.509	0.880667	0
0.500333	0.508333	0.876667	0
0.501333	0.514667	0.887333	0
0.500333	0.517333	0.889	0
0.500667	0.516667	0.889667	0
0.500667	0.516	0.888	0
0.500667	0.506333	0.871	0
0.501	0.506333	0.871333	0
0.500667	0.506667	0.871333	0
0.500667	0.514	0.882667	0
0.500333	0.510333	0.879333	0
0.500667	0.51	0.879333	0
0.502333	0.516333	0.890667	0
0.500333	0.516	0.887333	0
0.501	0.515667	0.887667	0
0.500333	0.501667	0.851667	0
0.500333	0.503333	0.856667	0
0.501333	0.503333	0.864333	0
0.501667	0.509333	0.881667	1
0.500667	0.505333	0.869333	0
0.500333	0.517667	0.889333	0
0.500667	0.515	0.887333	0
0.500667	0.508	0.878	0
0.501333	0.509	0.881	0
0.500667	0.506	0.870333	0
0.500667	0.513667	0.881	0
0.502333	0.516	0.890333	0
0.500667	0.504333	0.867667	0
0.501	0.505	0.869	0
0.500333	0.51	0.878	0
0.501	0.503667	0.864667	0
0.501333	0.515333	0.888667	0
0.501333	0.515667	0.889333	0
0.501	0.516333	0.889667	0
0.500667	0.516333	0.889	0
0.500667	0.514667	0.886	0
0.501333	0.508667	0.880333	0
