OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500667	0.504333	0.524333	0.760333	0
0.500667	0.503667	0.522333	0.748667	0
0.501	0.504	0.521333	0.748667	0
0.501	0.505	0.514333	0.739	0
0.502333	0.506333	0.521	0.750667	0
0.501	0.506667	0.527	0.763	0
0.502	0.503667	0.509333	0.712	0
0.502	0.505667	0.518667	0.745	0
0.502	0.504	0.519	0.743667	0
0.501333	0.503333	0.51	0.712667	0
0.500667	0.504	0.512667	0.713667	0
0.500333	0.503333	0.511667	0.711667	0
0.501	0.503333	0.514333	0.734667	0
0.501	0.504	0.525	0.760667	0
0.500667	0.504333	0.511	0.710333	0
0.500667	0.505	0.517333	0.739667	0
0.503333	0.506667	0.517	0.742333	0
0.501333	0.507667	0.518	0.744333	0
0.502667	0.505	0.517667	0.742333	0
0.501667	0.504333	0.516667	0.740667	0
0.501	0.504	0.514667	0.738667	0
0.501	0.505	0.522667	0.760333	0
0.501	0.505	0.522	0.756667	0
0.500667	0.504333	0.511333	0.714	0
0.503	0.506333	0.520667	0.75	0
0.501333	0.503667	0.510333	0.714	0
0.500667	0.506667	0.526667	0.762	0
0.501333	0.508333	0.526333	0.763	0
0.501667	0.508333	0.526667	0.764667	0
0.501667	0.503667	0.521	0.747	0
0.501333	0.503333	0.522333	0.748333	0
0.501	0.506667	0.517667	0.742333	0
0.501667	0.507	0.518667	0.745	0
0.501	0.503667	0.520333	0.742333	0
0.501333	0.503333	0.510667	0.713	0
0.501	0.504	0.510667	0.713667	0
0.501	0.504	0.519	0.741	0
0.501333	0.504667	0.517	0.741	0
0.501667	0.507	0.527333	0.764	0
0.501667	0.504	0.52	0.745333	0
0.501333	0.504667	0.520333	0.745333	0
0.501	0.504	0.524333	0.759333	0
0.501667	0.504333	0.524	0.759333	0
0.500667	0.504667	0.525667	0.760667	0
0.501	0.503667	0.521	0.746333	0
0.501667	0.504333	0.521333	0.749333	0
0.501667	0.504333	0.521667	0.750333	0
0.501667	0.504	0.519	0.743333	0
0.501333	0.505	0.519	0.744	0
0.502	0.503667	0.519	0.743333	0
0.501333	0.504333	0.510667	0.715	0
0.501667	0.506667	0.526	0.761333	0
0.501	0.504333	0.514	0.737667	0
0.500667	0.504667	0.514	0.736	0
0.501	0.504	0.513333	0.736667	0
0.501667	0.503333	0.520333	0.741667	0
0.501667	0.504	0.519333	0.744	0
0.501	0.504	0.521	0.747333	0
0.502333	0.506667	0.520333	0.749333	0
0.502	0.507	0.521333	0.750667	0
0.501	0.504	0.521667	0.749667	0
0.501667	0.506	0.517667	0.744	0
0.501333	0.503333	0.516	0.737667	0
0.501333	0.503667	0.52	0.743667	0
0.502	0.503667	0.518667	0.742667	0
0.502	0.504333	0.518667	0.743333	0
0.500667	0.506	0.526333	0.761	0
0.501667	0.505	0.520333	0.747	0
0.501333	0.504667	0.518333	0.742333	0
0.501333	0.504333	0.511	0.715333	0
0.502667	0.505333	0.517333	0.742333	0
0.501	0.504	0.515333	0.739	0
0.501	0.504	0.514333	0.737	0
0.500667	0.505333	0.523	0.759667	0
0.501667	0.505333	0.522333	0.759333	0
0.500667	0.505667	0.522	0.756667	0
0.501	0.505333	0.521667	0.754667	0
0.502	0.503667	0.512667	0.730333	0
0.501333	0.503667	0.513667	0.728667	0
0.500667	0.504	0.522	0.750333	0
0.501333	0.503667	0.521333	0.746667	0
0.500667	0.503667	0.511333	0.711	0
0.501667	0.504667	0.521	0.749333	0
0.502	0.504	0.516667	0.740667	0
0.502	0.503667	0.516667	0.740333	0
0.502333	0.506	0.526333	0.761333	0
0.500667	0.503667	0.521667	0.745667	0
0.502	0.504	0.511333	0.714667	0
0.501667	0.508667	0.526333	0.764333	0
0.501333	0.504333	0.523	0.758	0
0.500667	0.504	0.522667	0.756667	0
0.501	0.504	0.522667	0.757333	0
0.501667	0.503667	0.520667	0.745667	0
0.501333	0.503333	0.522	0.747333	0
0.500333	0.504	0.519333	0.737667	0
0.500667	0.503667	0.518333	0.738333	1
0.501	0.507	0.517333	0.742	0
0.502	0.507	0.519	0.745667	0
0.502667	0.504333	0.512333	0.726333	0
0.502667	0.504667	0.512333	0.727333	0
