OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.512333	0.844333	0
0.500333	0.505	0.868667	0
0.500333	0.503	0.851667	0
0.500667	0.513667	0.893	0
0.500667	0.512667	0.890333	0
0.500333	0.513333	0.891667	0
0.501	0.512	0.888	0
0.500333	0.511667	0.884333	0
0.500333	0.512667	0.889333	0
0.500667	0.513	0.892	0
0.501667	0.511	0.885	0
0.500333	0.505333	0.870333	0
0.501333	0.511	0.883667	0
0.501	0.502667	0.850667	0
0.501	0.512333	0.889	0
0.501667	0.512	0.890667	1
0.501333	0.512	0.89	0
0.500333	0.504667	0.868	0
0.500333	0.506	0.876667	0
0.501	0.505	0.879	0
0.501	0.504333	0.858667	0
0.501667	0.514333	0.894	0
0.501333	0.508667	0.883333	0
0.501667	0.507667	0.882333	0
0.500667	0.512333	0.888333	0
0.501	0.513333	0.892333	0
0.500667	0.503667	0.858333	0
0.501	0.505333	0.880667	0
0.502333	0.505	0.88	0
0.501	0.511333	0.886667	0
0.500667	0.506	0.881	0
0.502	0.514	0.894333	0
0.500333	0.504	0.858	0
0.501667	0.511667	0.889333	0
0.500667	0.505667	0.880667	0
0.500333	0.506333	0.88	0
0.501	0.508	0.883	0
0.502667	0.505667	0.882	0
0.501	0.504667	0.877667	0
0.501333	0.505	0.879333	0
0.501	0.511667	0.887333	0
0.502	0.513667	0.893667	0
0.503333	0.507	0.882333	0
0.501	0.515	0.893333	0
0.502	0.513333	0.893333	0
0.500667	0.505	0.878667	0
0.501667	0.513667	0.893333	0
0.500667	0.511333	0.885333	0
0.502333	0.514	0.894667	0
0.501667	0.511333	0.888667	0
0.501333	0.512333	0.890333	0
0.501333	0.506	0.881333	0
0.501	0.507667	0.882	0
0.502	0.505333	0.881333	0
