OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.507333	0.893	0
0.500667	0.507333	0.897333	0
0.501667	0.503667	0.885333	0
0.500667	0.507667	0.898333	0
0.502	0.506333	0.896333	0
0.500333	0.507	0.893333	0
0.501	0.504333	0.887	0
0.500333	0.505667	0.889667	0
0.500333	0.519333	0.903667	0
0.500333	0.503667	0.882	0
0.500333	0.508667	0.898667	0
0.502	0.507	0.898333	0
0.501	0.505333	0.893	0
0.501	0.504	0.886667	0
0.500333	0.502	0.873	0
0.501667	0.508667	0.901667	0
0.501	0.508	0.899333	0
0.500333	0.508333	0.898333	0
0.501333	0.505	0.891	0
0.502333	0.507333	0.898667	0
0.501333	0.506333	0.894667	0
0.501	0.505	0.889333	0
0.501667	0.508333	0.901	0
0.5	0.507	0.892667	0
0.501667	0.504667	0.889333	0
0.500667	0.504	0.885667	0
0.500333	0.504667	0.885667	0
0.501333	0.508	0.9	0
0.500333	0.504333	0.885333	0
0.501	0.503	0.880667	0
0.500667	0.506667	0.893	0
0.501	0.507667	0.898667	0
0.501667	0.506667	0.897333	0
0.500667	0.517333	0.905	0
0.500333	0.509667	0.901333	0
0.501	0.509667	0.903667	0
0.500667	0.508333	0.899333	0
0.501333	0.506667	0.896333	0
0.500333	0.501667	0.872667	0
0.500333	0.505	0.887333	0
0.501667	0.504333	0.889	0
0.500667	0.503333	0.880333	0
0.500667	0.504333	0.886333	0
0.500333	0.509333	0.899667	0
0.500667	0.502	0.873667	0
0.500667	0.505667	0.892667	0
0.501333	0.508667	0.901	0
0.501333	0.504667	0.888333	0
0.500667	0.509333	0.902667	0
0.501	0.506667	0.893667	0
0.501667	0.504	0.887333	0
0.500667	0.502333	0.875667	0
0.502	0.509667	0.904333	0
0.500333	0.508	0.895667	0
0.501333	0.503667	0.884667	0
0.501	0.505667	0.893333	0
0.501	0.510667	0.904667	0
0.501	0.503333	0.881	0
0.500333	0.503	0.879333	0
0.501	0.509	0.901667	0
0.501333	0.509333	0.903667	0
0.500667	0.503667	0.882333	0
0.500667	0.510333	0.903667	0
0.500667	0.505	0.888667	0
0.501333	0.51	0.904667	0
0.501333	0.509	0.902667	1
0.501	0.509333	0.903333	0
0.501	0.507	0.895667	0
0.500333	0.509	0.899333	0
0.501667	0.506	0.895	0
0.500333	0.507667	0.894	0
0.500667	0.511	0.904667	0
0.501	0.507333	0.898	0
0.500667	0.508667	0.9	0
0.500667	0.51	0.903333	0
0.500333	0.510333	0.903	0
0.501	0.504667	0.887333	0
0.501	0.510333	0.904333	0
0.500667	0.507	0.894333	0
