OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.503333	0.52	0.756667	0
0.501333	0.503	0.510667	0.737667	0
0.502333	0.507667	0.525333	0.771667	0
0.501667	0.504667	0.522667	0.761667	0
0.501	0.505	0.517	0.753333	0
0.500667	0.509	0.524667	0.768333	0
0.502	0.504667	0.516	0.752	0
0.502	0.505333	0.518	0.759	0
0.502333	0.505333	0.517667	0.758333	0
0.501	0.504667	0.52	0.758	0
0.501333	0.506333	0.519	0.763	0
0.500667	0.503667	0.511667	0.728	0
0.502	0.504333	0.512333	0.742667	0
0.501333	0.503667	0.512	0.742333	0
0.500667	0.503333	0.513	0.740333	0
0.502	0.503667	0.514333	0.744	0
0.501333	0.508	0.52	0.764333	0
0.502	0.503667	0.52	0.758	0
0.502	0.506333	0.519667	0.765	0
0.502	0.506333	0.52	0.765333	0
0.502	0.504333	0.514333	0.744333	0
0.502	0.505333	0.519667	0.763	0
0.502	0.505	0.515333	0.751	0
0.501667	0.505333	0.518	0.757667	0
0.501667	0.504	0.511	0.739333	0
0.502	0.508	0.524333	0.768667	0
0.501	0.504333	0.517667	0.751667	0
0.501667	0.505333	0.52	0.762333	0
0.501	0.509	0.523667	0.767	0
0.501	0.505	0.514667	0.742667	0
0.500667	0.504333	0.520667	0.757	0
0.501	0.504333	0.520333	0.757333	0
0.503	0.508	0.523667	0.770333	0
0.501	0.506333	0.519333	0.761667	0
0.501333	0.506333	0.522333	0.766	0
0.502	0.505667	0.522	0.765667	0
0.501333	0.504667	0.517333	0.755	0
0.501667	0.503	0.511667	0.740333	0
0.501333	0.504333	0.513	0.742667	0
0.501333	0.505	0.516667	0.753	0
0.501	0.507667	0.525	0.766667	0
0.501333	0.508333	0.524333	0.767333	0
0.501333	0.504667	0.523667	0.759	0
0.502	0.503667	0.524667	0.759333	0
0.501333	0.503333	0.521	0.757	0
0.501667	0.503	0.521333	0.756	0
0.502667	0.505667	0.522333	0.766667	0
0.502333	0.508	0.524	0.769	0
0.501	0.508667	0.525667	0.768667	0
0.501333	0.503333	0.519333	0.756	0
0.501333	0.503667	0.520667	0.757667	0
0.502	0.508333	0.525	0.77	0
0.501333	0.506	0.52	0.764	0
0.501667	0.508667	0.523667	0.77	0
0.502	0.508	0.523333	0.768333	0
0.501	0.504667	0.518667	0.754667	0
0.501667	0.504667	0.516667	0.751667	0
0.501	0.505667	0.516	0.744333	0
0.500667	0.503667	0.514667	0.741333	0
0.501	0.504333	0.512333	0.739333	0
0.500667	0.504667	0.520333	0.758	0
0.501333	0.506	0.519333	0.762333	0
0.501	0.504667	0.513	0.742333	0
0.500667	0.507667	0.523667	0.765	0
0.502667	0.508333	0.523	0.768	0
0.501333	0.508	0.524667	0.769	0
0.501667	0.508333	0.525333	0.77	0
0.502333	0.503667	0.514	0.743333	0
0.502	0.504	0.514	0.744	0
0.501	0.505	0.521333	0.758333	0
0.501	0.505	0.521667	0.758667	0
0.501333	0.508	0.519667	0.763667	0
0.501667	0.504	0.516	0.746667	0
0.501333	0.506	0.520667	0.765667	0
0.501333	0.504	0.515	0.743	0
0.501333	0.504333	0.515	0.743667	0
0.501667	0.505667	0.520667	0.763	0
0.502	0.505	0.52	0.762333	0
0.502	0.504667	0.515667	0.749333	0
0.502	0.505333	0.515	0.750667	0
0.502333	0.507333	0.524	0.768	0
0.502	0.507667	0.525	0.768667	0
0.501333	0.509	0.523333	0.766333	0
0.501	0.508333	0.524333	0.766667	0
0.501667	0.507333	0.520333	0.764667	0
0.501667	0.507	0.521	0.766333	0
0.501667	0.507667	0.520333	0.766	0
0.500667	0.506333	0.522	0.762333	0
0.501333	0.505	0.520667	0.758333	0
0.500667	0.505333	0.519667	0.755667	0
0.501	0.504	0.520667	0.757333	0
0.501333	0.507	0.518333	0.757	0
0.503	0.507333	0.524	0.769667	0
0.503	0.507667	0.523	0.769	0
0.501	0.505667	0.520333	0.76	0
0.500667	0.506333	0.519667	0.761	0
0.501333	0.504	0.517667	0.753667	1
0.501333	0.505	0.517	0.754333	0
0.501667	0.504	0.513	0.742667	0
0.501667	0.505	0.516667	0.753333	0
