OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.501667	0.862333	0
0.5	0.509333	0.872667	0
0.500333	0.501	0.857667	0
0.500667	0.508333	0.875	0
0.500333	0.521667	0.878667	0
0.500667	0.508	0.874	0
0.500333	0.502667	0.865667	0
0.500333	0.504	0.868	0
0.500333	0.500667	0.855667	0
0.501333	0.521667	0.880333	0
0.500667	0.506667	0.873333	0
0.500333	0.502333	0.864333	0
0.502333	0.509333	0.878	0
0.501	0.508	0.875	0
0.5	0.502667	0.862333	0
0.500667	0.520667	0.877667	0
0.500333	0.508	0.873333	0
0.501	0.508333	0.875333	0
0.500333	0.509	0.874333	0
0.500667	0.502333	0.865	0
0.500667	0.506	0.872667	0
0.501	0.522333	0.881667	0
0.502	0.509	0.877667	0
0.500667	0.524	0.882333	0
0.500333	0.510333	0.876333	0
0.501	0.521333	0.878667	0
0.500333	0.508667	0.874	0
0.501333	0.505333	0.872667	0
0.501333	0.503667	0.868667	0
0.500667	0.503	0.866333	0
0.501333	0.509667	0.876667	0
0.5	0.503	0.865667	0
0.500667	0.504	0.868667	0
0.5	0.501333	0.854	0
0.503	0.509	0.878	0
0.500667	0.523667	0.882	0
0.501	0.511333	0.878	0
0.5	0.510667	0.875667	0
0.500333	0.505333	0.87	0
0.500333	0.508333	0.873667	0
0.500333	0.503667	0.866667	0
0.500333	0.506333	0.873	0
0.502667	0.51	0.878333	0
0.503	0.506667	0.874333	0
0.500667	0.523	0.881667	0
0.500667	0.505667	0.872	0
0.502333	0.508667	0.877667	0
0.502667	0.507667	0.877	0
0.501667	0.509667	0.877333	0
0.501	0.501667	0.864667	0
0.500667	0.511	0.876667	0
0.501333	0.505	0.871333	0
0.500667	0.503667	0.868333	0
0.500667	0.522667	0.881333	0
0.500333	0.504667	0.869	0
0.500667	0.505333	0.871333	0
0.501	0.506	0.873667	0
0.501667	0.507333	0.875	0
0.501	0.507	0.874333	0
0.501667	0.508333	0.876667	0
0.500333	0.506	0.872	0
0.501667	0.507	0.874667	0
0.501667	0.521333	0.879667	0
0.500667	0.521667	0.879	0
0.500333	0.522	0.879667	0
0.500333	0.511333	0.876667	0
0.502	0.506	0.874	0
0.501333	0.507667	0.875667	0
0.500667	0.503333	0.866667	0
0.500333	0.522333	0.880667	0
0.500333	0.501333	0.858	0
0.501	0.505333	0.872	0
0.501	0.509333	0.875667	0
0.501	0.522	0.880667	0
0.500667	0.509667	0.875333	0
0.502333	0.508333	0.877333	0
0.502333	0.507333	0.876667	1
0.500667	0.501333	0.864	0
0.500667	0.502	0.864333	0
0.501	0.51	0.877	0
0.500667	0.504667	0.869667	0
0.501	0.505667	0.873333	0
0.502	0.508	0.877	0
0.501333	0.509	0.876333	0
0.5	0.523	0.88	0
