OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.506333	0.828	0
0.5	0.502	0.821667	0
0.5	0.506667	0.838667	0
0.500333	0.501333	0.822333	0
0.5	0.518	0.852667	0
0.500333	0.541333	0.862333	0
0.500667	0.517	0.854	0
0.5	0.517333	0.852	0
0.500667	0.501333	0.823	0
0.500333	0.511	0.845	0
0.500667	0.502	0.828667	0
0.500333	0.506333	0.838333	0
0.5	0.545	0.862667	0
0.500667	0.540333	0.862333	0
0.500333	0.523	0.858667	0
0.500333	0.542	0.862667	0
0.500333	0.538333	0.86	0
0.501333	0.502667	0.831333	0
0.500333	0.517	0.853333	0
0.500667	0.520667	0.857667	0
0.500333	0.508	0.841667	0
0.500667	0.510333	0.846333	0
0.501	0.52	0.858	0
0.501	0.521667	0.859	0
0.500333	0.521333	0.857333	0
0.501667	0.512	0.849667	0
0.501333	0.520667	0.858667	0
0.500333	0.502	0.828	0
0.500667	0.511	0.847	0
0.501	0.516	0.853	0
0.500667	0.508667	0.843	0
0.500667	0.503667	0.832667	0
0.500333	0.516333	0.852667	0
0.501	0.519	0.857	0
0.500667	0.505	0.836	0
0.500667	0.515	0.852	0
0.501667	0.511667	0.849	0
0.500667	0.507	0.841	0
0.501667	0.538	0.861	0
0.501	0.540333	0.862667	0
0.501	0.511333	0.847667	0
0.501	0.510333	0.846667	0
0.501	0.503	0.831333	0
0.500667	0.52	0.856667	0
0.500667	0.509667	0.845333	0
0.501	0.538	0.860333	0
0.501667	0.544333	0.865333	0
0.501333	0.518	0.855	0
0.500667	0.522	0.858	0
0.500667	0.517333	0.854333	0
0.502333	0.539333	0.862333	0
0.500667	0.504333	0.835	0
0.500667	0.504667	0.835667	0
0.500333	0.524	0.859667	0
0.501	0.502333	0.831	0
0.500333	0.503	0.830333	0
0.500333	0.507667	0.841	0
0.501	0.520667	0.858333	0
0.502333	0.539667	0.863	0
0.501667	0.520333	0.858667	0
0.501	0.517	0.854667	0
0.501667	0.508667	0.843333	0
0.501333	0.512	0.849333	0
0.501333	0.511333	0.848	0
0.500667	0.508	0.842667	0
0.501333	0.542333	0.865	0
0.500667	0.516333	0.853667	0
0.500667	0.502333	0.829667	0
0.5	0.502333	0.827667	0
0.500667	0.539333	0.862	0
0.501	0.513333	0.851333	1
0.500667	0.519333	0.856	0
0.500333	0.516	0.851	0
0.500333	0.518667	0.855	0
0.502	0.511333	0.848333	0
0.500667	0.519667	0.856333	0
0.500667	0.538333	0.861333	0
0.501333	0.538667	0.861667	0
0.500333	0.542667	0.863667	0
0.500667	0.542667	0.865	0
0.500333	0.504667	0.834667	0
0.503	0.539667	0.863333	0
0.501	0.512667	0.849333	0
0.500667	0.513	0.849667	0
0.500667	0.540667	0.862667	0
0.500667	0.503	0.831	0
0.500333	0.520667	0.856333	0
0.501333	0.519667	0.858	0
0.501667	0.539667	0.862667	0
0.501333	0.521	0.859	0
0.501	0.507333	0.841333	0
0.500667	0.507667	0.841667	0
0.500333	0.508333	0.842333	0
0.501	0.518667	0.856667	0
0.501667	0.519	0.857333	0
0.501	0.515	0.852667	0
0.501333	0.511667	0.848333	0
0.502	0.537667	0.861	0
0.501333	0.51	0.846	0
0.501667	0.541	0.863667	0
0.501333	0.541	0.863333	0
0.500667	0.504	0.834667	0
0.500333	0.504333	0.834333	0
0.501333	0.504333	0.835333	0
0.500333	0.504	0.830667	0
0.500333	0.523667	0.859333	0
0.500333	0.506667	0.84	0
0.500667	0.509	0.844	0
0.501667	0.542	0.865	0
0.501667	0.540333	0.863	0
0.502	0.540333	0.864333	0
0.500333	0.513333	0.85	0
0.500667	0.514	0.851	0
0.501333	0.518333	0.856	0
0.500667	0.542333	0.864	0
0.500333	0.543333	0.864333	0
