OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.510333	0.879	0
0.500333	0.502	0.851	0
0.500333	0.506667	0.870667	0
0.500333	0.505	0.862333	0
0.500333	0.507667	0.875	0
0.500333	0.503	0.853667	0
0.500333	0.506333	0.868	0
0.500333	0.512	0.892	0
0.501333	0.507333	0.877	0
0.501333	0.503667	0.861	0
0.501333	0.503	0.857667	0
0.500333	0.508667	0.882667	0
0.501667	0.505333	0.867667	0
0.501	0.503333	0.859667	0
0.5	0.504	0.852333	0
0.501	0.502667	0.854	0
0.502	0.511667	0.896	0
0.501333	0.504667	0.866	0
0.500667	0.511667	0.893	0
0.500333	0.504333	0.858667	0
0.500667	0.506	0.867667	0
0.501	0.507	0.872	0
0.501333	0.505333	0.866667	0
0.500333	0.51	0.889333	0
0.500333	0.511	0.890333	0
0.501333	0.512	0.894667	0
0.501667	0.512667	0.896667	0
0.500667	0.504333	0.860333	0
0.501333	0.509	0.889333	0
0.501667	0.504667	0.866333	0
0.500333	0.511667	0.890667	0
0.501333	0.507	0.875667	0
0.500333	0.502667	0.852667	0
0.501	0.506	0.871	0
0.500333	0.507333	0.874333	0
0.500333	0.506	0.864	0
0.501333	0.509667	0.889667	0
0.500667	0.503	0.854	0
0.501333	0.513	0.896333	0
0.502	0.512333	0.896667	0
0.500667	0.507667	0.877667	0
0.500333	0.509	0.886667	0
0.500333	0.505667	0.863667	0
0.500667	0.502	0.851667	0
0.501667	0.505	0.866667	0
0.500667	0.508	0.882333	0
0.501667	0.511	0.893333	0
0.501	0.511	0.892	0
0.501	0.507333	0.876667	0
0.500667	0.511333	0.892333	0
0.502	0.513667	0.897333	0
0.501	0.507667	0.882	0
0.501	0.511667	0.893667	0
0.500333	0.503333	0.854333	0
0.500667	0.513	0.895	0
0.500667	0.504667	0.865	0
0.501333	0.505667	0.867	0
0.500667	0.506333	0.870333	0
0.501	0.509333	0.889	0
0.500667	0.51	0.891333	0
0.501	0.512333	0.895667	0
0.502	0.510667	0.893333	1
0.502333	0.513	0.897	0
0.501	0.508	0.886333	0
0.500333	0.504667	0.861333	0
0.500667	0.507333	0.874667	0
0.500667	0.503333	0.859333	0
0.501	0.503	0.854333	0
0.502333	0.511333	0.895667	0
0.501667	0.511667	0.895667	0
0.501	0.509667	0.889333	0
0.501333	0.506667	0.874333	0
0.501667	0.506667	0.875	0
0.501	0.508333	0.887333	0
0.500667	0.508333	0.885333	0
0.501667	0.513667	0.897	0
0.500667	0.512667	0.894667	0
0.500667	0.509	0.888667	0
0.502	0.511333	0.894	0
0.502	0.507333	0.877667	0
