OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501667	0.508	0.526	0.75	0
0.501333	0.505333	0.518667	0.735	0
0.501333	0.504333	0.517333	0.724	0
0.501	0.503333	0.515667	0.714333	0
0.501	0.504667	0.519	0.728333	0
0.501333	0.506667	0.525667	0.748667	0
0.501667	0.505667	0.521	0.743333	0
0.501667	0.507667	0.526333	0.749333	0
0.500667	0.505	0.523333	0.742	0
0.500667	0.504	0.513333	0.697667	0
0.501333	0.505667	0.517667	0.733	0
0.500667	0.504333	0.523667	0.731667	0
0.501	0.505667	0.516333	0.720333	0
0.501333	0.504333	0.519	0.727333	0
0.501667	0.503667	0.520667	0.727667	0
0.502667	0.503333	0.521333	0.725667	0
0.502333	0.505	0.528667	0.751	0
0.500667	0.506667	0.519667	0.729	0
0.502	0.504	0.521333	0.735667	0
0.502	0.505	0.517333	0.732333	0
0.501667	0.506667	0.525333	0.748	0
0.501	0.505667	0.522333	0.745667	0
0.501333	0.506333	0.522333	0.746333	0
0.501667	0.505	0.522667	0.746	0
0.501667	0.505333	0.522	0.746	0
0.501333	0.506333	0.521	0.742667	0
0.502	0.507667	0.524667	0.748	0
0.502333	0.507	0.519333	0.736667	0
0.501667	0.506333	0.527667	0.751667	0
0.501333	0.504333	0.512333	0.696333	0
0.501	0.504333	0.521333	0.731	0
0.503	0.505	0.526	0.749333	0
0.500667	0.504	0.515	0.706667	0
0.501667	0.507333	0.527667	0.753333	0
0.501667	0.504333	0.513667	0.714667	0
0.501333	0.503667	0.513	0.71	0
0.500667	0.505333	0.522	0.736667	0
0.501667	0.507	0.517333	0.733333	0
0.501333	0.505	0.518667	0.733667	0
0.501667	0.505667	0.518333	0.733667	0
0.501333	0.505333	0.519667	0.735333	0
0.502	0.504	0.518	0.724	0
0.500667	0.505333	0.519667	0.727333	0
0.501333	0.503667	0.515	0.713333	0
0.501	0.504667	0.518333	0.727	0
0.501667	0.507	0.525333	0.748333	0
0.501667	0.505	0.520667	0.736333	0
0.501	0.505667	0.531667	0.75	0
0.501333	0.505667	0.532333	0.750333	0
0.501	0.506	0.532	0.751	0
0.501667	0.506	0.520333	0.741667	0
0.500667	0.504667	0.518667	0.725333	0
0.502	0.506	0.527333	0.751667	0
0.502	0.505667	0.527667	0.751333	0
0.501	0.504333	0.512667	0.696667	0
0.502	0.504667	0.529333	0.751333	0
0.502333	0.505333	0.527	0.751667	0
0.502333	0.506	0.526333	0.750333	0
0.501667	0.506667	0.530667	0.752333	0
0.501	0.503667	0.523	0.729	1
0.501667	0.504667	0.518667	0.731	0
0.500667	0.504667	0.519	0.726333	0
0.502	0.504	0.519333	0.725667	0
0.501667	0.504	0.520333	0.726667	0
0.502	0.503667	0.519667	0.727	0
0.501333	0.504667	0.520333	0.734333	0
0.501	0.507	0.529333	0.748667	0
0.501333	0.505667	0.53	0.749667	0
0.501	0.506	0.529667	0.75	0
0.501333	0.504	0.517333	0.721333	0
0.501	0.505	0.515	0.710667	0
0.500667	0.504667	0.515	0.709667	0
0.501	0.504333	0.513	0.707667	0
0.502333	0.506	0.518333	0.735	0
0.502333	0.504667	0.517667	0.731333	0
0.503	0.505	0.527667	0.750667	0
0.501333	0.504333	0.520667	0.733	0
0.500333	0.506	0.531	0.749	0
0.501	0.505667	0.522	0.744	0
0.500667	0.505667	0.522667	0.744	0
0.501	0.505333	0.522667	0.744667	0
0.501	0.505667	0.523333	0.746	0
0.500667	0.505333	0.523333	0.745667	0
0.501667	0.506	0.521667	0.745333	0
0.501667	0.504667	0.522667	0.743	0
0.502333	0.505	0.521667	0.744667	0
0.501333	0.506333	0.520333	0.742333	0
0.502333	0.507333	0.518667	0.736333	0
0.502	0.508	0.519333	0.736	0
0.502667	0.508667	0.519667	0.737	0
0.502	0.504333	0.512333	0.697333	0
0.502	0.507333	0.516667	0.73	0
0.501333	0.505333	0.517	0.728	0
0.503	0.505667	0.525667	0.748333	0
0.502333	0.504667	0.525667	0.747	0
0.502333	0.505333	0.526333	0.749333	0
0.503667	0.505	0.525667	0.748	0
0.502333	0.505333	0.526667	0.750667	0
0.501333	0.503667	0.512667	0.709333	0
0.500667	0.505	0.522	0.736333	0
