OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.504	0.806667	0
0.501	0.502667	0.801333	0
0.500333	0.503333	0.826333	0
0.500333	0.507667	0.856	0
0.500333	0.515667	0.879333	0
0.500667	0.505333	0.849333	0
0.500333	0.503667	0.828667	0
0.501667	0.508333	0.860667	0
0.502333	0.514667	0.880333	0
0.500333	0.513333	0.873667	0
0.500333	0.505	0.846667	0
0.501333	0.512	0.872333	0
0.500667	0.502333	0.791667	0
0.501667	0.509	0.864333	0
0.500667	0.504667	0.848	0
0.501	0.512333	0.873333	0
0.502	0.515	0.882667	0
0.501	0.508	0.859	0
0.500333	0.508	0.856667	0
0.500667	0.508667	0.860667	0
0.502	0.508667	0.863	0
0.502	0.510333	0.87	0
0.500333	0.514	0.874333	0
0.501333	0.514333	0.878	0
0.501333	0.503333	0.844	0
0.501667	0.514667	0.879667	0
0.500333	0.504	0.840333	0
0.501	0.503333	0.843667	0
0.501333	0.505	0.85	0
0.500667	0.509	0.861333	0
0.501667	0.515	0.882333	0
0.500333	0.511	0.868667	0
0.500667	0.514667	0.878333	0
0.501	0.507	0.856333	0
0.500667	0.508333	0.859	0
0.500333	0.519333	0.883	0
0.501	0.504	0.845333	0
0.501333	0.507333	0.857333	0
0.501333	0.512667	0.876333	0
0.501	0.508333	0.860333	0
0.501667	0.510667	0.871667	0
0.501667	0.505667	0.852333	0
0.500667	0.517333	0.885333	0
0.500333	0.517667	0.882667	0
0.501333	0.512333	0.875667	0
0.502333	0.510667	0.872667	0
0.502667	0.508333	0.861333	0
0.500333	0.51	0.867	0
0.501667	0.513333	0.877	0
0.502	0.511333	0.872667	0
0.500667	0.503333	0.842	0
0.500667	0.515	0.879	0
0.501	0.512667	0.875333	0
0.500667	0.516667	0.885	0
0.502	0.505	0.851	0
0.501667	0.511	0.872333	0
0.500667	0.51	0.868	0
0.501333	0.514667	0.879333	0
0.500333	0.515	0.878333	0
0.500667	0.510333	0.868667	0
0.502	0.507667	0.858667	0
0.501	0.509333	0.866333	0
0.500667	0.517667	0.887667	0
0.500667	0.504	0.844667	0
0.500667	0.507667	0.857	0
0.502333	0.511	0.873333	0
0.501333	0.506	0.852333	0
0.500333	0.505333	0.847	0
0.501333	0.503667	0.844333	0
0.500667	0.503667	0.843333	0
0.501333	0.515	0.881	0
0.501333	0.511333	0.872	0
0.502	0.508333	0.861	0
0.501	0.513667	0.876	0
0.501	0.511	0.87	0
0.500667	0.509667	0.867333	0
0.502667	0.506333	0.853	0
0.501333	0.517	0.889	0
0.501667	0.515333	0.884	0
0.500667	0.509333	0.865333	0
0.500333	0.503	0.791667	0
0.501333	0.510667	0.87	0
0.500667	0.507	0.855333	0
0.500667	0.512333	0.872333	0
0.501667	0.515667	0.886	1
0.501	0.516333	0.888333	0
0.501667	0.516	0.888333	0
0.501	0.505	0.849667	0
0.502	0.505333	0.852333	0
0.500333	0.517	0.881667	0
0.502	0.514	0.878667	0
0.501667	0.508667	0.862333	0
0.501667	0.514333	0.878667	0
0.501	0.503667	0.844	0
0.500667	0.511	0.869333	0
0.501333	0.513	0.876667	0
0.501	0.505333	0.852	0
0.501	0.51	0.869667	0
0.501333	0.509667	0.868333	0
0.500667	0.511333	0.870333	0
0.501	0.509	0.864	0
0.500333	0.502	0.791	0
0.500667	0.515333	0.883333	0
0.501333	0.514	0.877	0
0.500667	0.512667	0.874333	0
0.500667	0.516333	0.884667	0
0.501667	0.505	0.850333	0
0.500667	0.508	0.857333	0
0.501333	0.516	0.886667	0
0.501	0.512	0.871667	0
0.501	0.514333	0.877	0
