OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.506667	0.530333	0.749667	0
0.502	0.503667	0.527	0.739	0
0.502667	0.506	0.522667	0.742667	0
0.502333	0.505	0.526	0.743	0
0.501667	0.504333	0.526	0.736667	0
0.501	0.504333	0.531333	0.75	0
0.501	0.507667	0.529333	0.749	0
0.500667	0.507	0.529667	0.747667	0
0.501	0.506333	0.529333	0.746333	0
0.502	0.506333	0.518667	0.740333	0
0.500667	0.507	0.533333	0.753667	0
0.501667	0.504667	0.532667	0.753667	0
0.501	0.504667	0.532333	0.752	0
0.502333	0.504	0.515667	0.726333	0
0.502667	0.504667	0.526333	0.742667	0
0.501333	0.505667	0.533	0.757	0
0.502667	0.505667	0.527	0.744333	0
0.502	0.505667	0.513	0.727333	0
0.501667	0.506333	0.528667	0.748333	0
0.501	0.507	0.528667	0.748	0
0.502333	0.505667	0.517667	0.737333	0
0.502	0.503667	0.525667	0.736	0
0.501667	0.503667	0.527333	0.739333	0
0.501	0.504333	0.529667	0.739667	0
0.502	0.504667	0.526333	0.742	0
0.501333	0.506667	0.527333	0.743333	0
0.501333	0.505667	0.514333	0.726	0
0.501333	0.505	0.513667	0.725333	0
0.501667	0.503333	0.514333	0.72	0
0.502	0.504333	0.525333	0.736	1
0.500667	0.505333	0.514	0.722333	0
0.501667	0.504	0.529	0.746667	0
0.500667	0.507333	0.534	0.755333	0
0.501333	0.505667	0.518667	0.739333	0
0.505333	0.507667	0.531333	0.754333	0
0.505	0.507	0.531333	0.754	0
0.501667	0.505333	0.535333	0.755667	0
0.501667	0.505	0.536333	0.757667	0
0.502333	0.505667	0.511667	0.722667	0
0.502333	0.504667	0.512333	0.723333	0
0.501333	0.505	0.534333	0.754333	0
0.501667	0.505	0.531667	0.752333	0
0.501333	0.505	0.532333	0.752667	0
0.501667	0.505	0.531	0.751	0
0.501333	0.504	0.528667	0.742333	0
0.502	0.507	0.527667	0.746667	0
0.501333	0.505333	0.517667	0.735333	0
0.501667	0.506333	0.517333	0.736667	0
0.501333	0.505	0.53	0.747	0
0.501333	0.506667	0.53	0.749	0
0.501667	0.504	0.526667	0.738333	0
0.501667	0.504333	0.527	0.738667	0
0.502667	0.504333	0.528667	0.748	0
0.501667	0.504333	0.525667	0.736333	0
0.501	0.505	0.514	0.724	0
0.501	0.504333	0.513667	0.723333	0
0.501667	0.504333	0.528667	0.747333	0
0.500667	0.506667	0.535	0.751333	0
0.500667	0.507333	0.533	0.752667	0
0.501667	0.504333	0.533	0.753333	0
0.501333	0.504667	0.533	0.752333	0
0.501333	0.505667	0.518	0.737	0
0.502333	0.504333	0.515333	0.725667	0
0.501	0.504	0.516667	0.722333	0
0.500667	0.504667	0.530667	0.746333	0
0.500667	0.505333	0.531333	0.748333	0
0.500667	0.504	0.531	0.744667	0
0.501667	0.505333	0.518	0.736667	0
0.502	0.504333	0.517	0.726333	0
0.501667	0.505667	0.532333	0.755667	0
0.501667	0.506	0.527333	0.745	0
0.502	0.506333	0.527	0.744667	0
0.502	0.505333	0.515667	0.727667	0
0.502	0.504667	0.535333	0.756667	0
0.500667	0.506333	0.529	0.743333	0
0.501	0.505667	0.529	0.744	0
0.501333	0.507	0.528	0.746333	0
0.501333	0.506333	0.528333	0.746667	0
0.501333	0.506	0.529333	0.747667	0
0.501	0.506667	0.529	0.747333	0
0.500667	0.507	0.528667	0.747333	0
0.501	0.507	0.529333	0.748333	0
0.501	0.507	0.528333	0.747	0
0.501	0.506667	0.528	0.745	0
0.502	0.506	0.516667	0.736333	0
0.502333	0.504	0.525333	0.735667	0
0.501333	0.504667	0.528333	0.738	0
0.502667	0.504333	0.529333	0.749	0
0.502	0.504667	0.529667	0.748333	0
0.502	0.505667	0.512333	0.725667	0
0.502	0.507333	0.522	0.741667	0
0.502333	0.506333	0.522333	0.742	0
0.502333	0.505333	0.522667	0.742	0
0.502	0.504333	0.526667	0.741333	0
0.501667	0.505333	0.527333	0.741667	0
0.502	0.505667	0.526	0.741667	0
0.501	0.505333	0.515	0.726333	0
0.501	0.503333	0.514667	0.719333	0
0.500667	0.504667	0.513333	0.720667	0
0.501333	0.504333	0.531667	0.750667	0
