OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.500333	0.501333	0.883667	0
0.500333	0.507	0.908667	0
0.501	0.503667	0.904	0
0.500333	0.506	0.908	0
0.501	0.511333	0.912667	0
0.500333	0.503333	0.903333	0
0.500333	0.506667	0.908333	0
0.501333	0.512	0.914	0
0.501	0.502333	0.899333	0
0.500667	0.503	0.901667	0
0.500333	0.512333	0.912667	0
0.501333	0.505667	0.910667	1
0.500333	0.509333	0.909333	0
0.500667	0.504333	0.906	0
0.500333	0.505	0.907667	0
0.500333	0.513667	0.913667	0
0.500667	0.511667	0.912333	0
0.500667	0.512667	0.913667	0
0.500667	0.513	0.914	0
0.500667	0.502333	0.898667	0
0.500667	0.513333	0.914333	0
0.501	0.505	0.908667	0
0.501	0.513333	0.914667	0
0.501	0.502667	0.900333	0
0.501	0.511667	0.913333	0
0.500667	0.508	0.910333	0
0.501	0.506667	0.910333	0
0.501	0.502	0.898667	0
0.500667	0.511	0.912	0
0.501333	0.511667	0.913667	0
0.500667	0.505667	0.909	0
0.500333	0.512	0.912	0
0.501667	0.505333	0.909	0
0.501	0.506	0.909333	0
0.501	0.504333	0.907	0
0.501	0.506333	0.909667	0
0.502	0.506333	0.911	0
0.500333	0.511667	0.910333	0
0.501667	0.504333	0.907333	0
0.501667	0.504667	0.908333	0
0.500667	0.508667	0.910667	0
0.501	0.512	0.913667	0
0.500667	0.506667	0.909667	0
0.500667	0.510667	0.911	0
