OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.504	0.504667	0.702667	0.130358637583259	0.214029803948097	0
0.504	0.504333	0.703	0.130358637583259	0.267391425382146	0
0.504333	0.508667	0.699	0.00252479244845074	0.0037071278997545	0
0.504667	0.508667	0.696667	0.00252479244845074	0.00275782388044147	0
0.500667	0.505667	0.688667	0.130654338655683	0.29345472871128	0
0.502	0.507333	0.699	0.139757607700763	0.37968696995057	0
0.502	0.507333	0.684667	0.0105393879243816	0.0192330201407718	0
0.508	0.512667	0.703	0.00901906674856467	0.0147209405177737	0
0.500333	0.505667	0.689	0.215984192282203	0.36522955121498	0
0.504667	0.506333	0.698	0.01369136864009	0.0184106498730517	0
0.503	0.505	0.685667	0.0268002637957645	0.0507650844999621	0
0.500667	0.505	0.689	0.266596508194147	0.45199822310764	0
0.502	0.508333	0.696667	0.0416541422262562	0.0632226668096982	0
0.502667	0.506333	0.699333	0.142166371485553	0.25732064499533	0
0.504667	0.505	0.701333	0.0956194437977211	0.160646919888177	0
0.504667	0.505	0.702667	0.0956194437977211	0.203310068922079	0
0.507	0.511667	0.705333	0.022819563684541	0.0481665414319633	0
0.502	0.508	0.694667	0.0129303373410327	0.0244746020559350	0
0.504667	0.51	0.701333	0.0129303373410327	0.0154911303697312	0
0.504667	0.509333	0.701667	0.0113849962888873	0.0254636239297117	0
0.503333	0.506	0.685	0.00532499698890418	0.00532639637171236	0
0.500333	0.506667	0.692	0.215857750858552	0.435269649961695	0
0.503667	0.507333	0.698333	0.0956194437977211	0.101226615138564	0
0.504333	0.506667	0.699	0.0256662802243526	0.028203631790193	0
0.503333	0.505	0.694	0.047133072408504	0.0839350418292032	0
0.503	0.505	0.696333	0.102714743865686	0.140273494740953	0
0.504333	0.505	0.700667	0.0664461062015637	0.172328917568415	0
0.503667	0.504667	0.702667	0.130063265212384	0.291709387975425	0
0.501333	0.509667	0.699	0.0765916292743618	0.122862632758856	0
0.504667	0.508667	0.699667	0.0101621113752987	0.0113444468266024	0
0.504333	0.504333	0.703333	0.0958307721068775	0.230886921069886	0
0.503667	0.504333	0.702	0.130358637583259	0.290649061248068	0
0.504	0.504333	0.702333	0.130358637583259	0.238049262707619	0
0.505	0.506	0.702	0.096	0.181241931853851	0
0.503333	0.505667	0.685667	0.0103149909417825	0.0144650221516507	0
0.503667	0.506	0.686333	0.00322659983706837	0.0066061890058106	0
0.504	0.506667	0.687333	0.00490209039763718	0.00740552810822706	0
0.503	0.506333	0.686	0.0105393879243816	0.0146933527141973	0
0.504	0.509	0.699333	0.0158956719789266	0.0323688272488464	0
0.504333	0.508333	0.7	0.0151765780408669	0.0262807248573677	0
0.501667	0.507667	0.698667	0.182459925737395	0.422880114200537	0
0.501667	0.507333	0.684	0.0238673822351773	0.0252032836016366	0
0.508333	0.512667	0.702333	0.00901906674856467	0.0111305114961538	0
0.508	0.512667	0.702333	0.00901906674856467	0.0111897702447781	0
0.501333	0.507333	0.693	0.0562836773947533	0.0707440819588043	0
0.501667	0.508	0.694333	0.0179308156471745	0.0323831822195719	0
0.504667	0.507333	0.698333	0.0113849962888867	0.0113965664748856	0
0.505	0.507	0.697667	0.00447818374612545	0.00448975393212436	0
0.502667	0.505	0.684667	0.0424124078528592	0.0745376686375278	0
0.502667	0.505	0.684333	0.0237404120896519	0.0415728398283217	0
0.504	0.505333	0.703667	0.215984192282200	0.345879485839292	0
0.502667	0.508667	0.698	0.0279126665391862	0.0393401180413228	0
0.505	0.505667	0.701333	0.0956194437977211	0.142959309681017	0
0.504667	0.505	0.703	0.0956194437977211	0.227923403886233	0
0.503667	0.506333	0.686333	0.00322659983706837	0.00645598701733358	0
0.504	0.506	0.686	0.00322659983706837	0.0039874119879472	0
