OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.502333	0.765	0
0.500667	0.502667	0.841667	0
0.500333	0.504	0.848667	0
0.500333	0.508333	0.885333	0
0.500333	0.503333	0.841	0
0.501667	0.503	0.847667	0
0.500333	0.505	0.865333	0
0.501	0.505	0.868667	0
0.500333	0.51	0.890667	0
0.500667	0.504333	0.864667	0
0.500667	0.503	0.842	0
0.500333	0.503	0.838667	0
0.501	0.503	0.846	0
0.501333	0.503333	0.849	0
0.500667	0.508667	0.889	0
0.500333	0.506	0.866667	0
0.500333	0.509	0.888667	0
0.501333	0.509333	0.894667	0
0.501	0.505333	0.87	0
0.501667	0.51	0.897667	0
0.501333	0.507667	0.885667	0
0.500667	0.509	0.890333	0
0.500333	0.505333	0.866	0
0.501667	0.509333	0.896	0
0.500667	0.508	0.887	0
0.500333	0.502667	0.765333	0
0.500667	0.509333	0.892333	0
0.500667	0.506667	0.870667	0
0.500667	0.511	0.897	0
0.500667	0.509667	0.894	0
0.500667	0.510333	0.896333	0
0.501	0.507	0.881667	0
0.501	0.509667	0.896333	0
0.500667	0.512	0.898667	0
0.501333	0.505667	0.871333	0
0.500333	0.507333	0.882333	0
0.500667	0.507667	0.883	0
0.501	0.506	0.871333	0
0.501333	0.513333	0.9	0
0.500333	0.504333	0.863	0
0.501333	0.505	0.869	0
0.501	0.503333	0.848667	0
0.500333	0.511333	0.896667	0
0.501	0.509	0.892	0
0.500667	0.511667	0.898333	0
0.501333	0.511333	0.898667	0
0.501	0.508667	0.89	0
0.500667	0.506	0.870333	0
0.501667	0.503667	0.849667	0
0.500333	0.506333	0.868667	0
0.501333	0.510333	0.897667	0
0.501333	0.509	0.892333	0
0.501	0.512	0.899333	0
0.501333	0.505333	0.870333	0
0.500667	0.504667	0.865333	0
0.501667	0.508667	0.890667	0
0.500333	0.508	0.883667	0
0.501333	0.509667	0.897333	1
0.500667	0.513	0.899	0
0.500667	0.505	0.867333	0
0.500667	0.505667	0.869333	0
0.501	0.503667	0.849	0
0.501667	0.505	0.869333	0
0.502	0.509667	0.897667	0
0.501667	0.505333	0.871333	0
0.500667	0.507	0.878333	0
0.501	0.506333	0.879	0
0.501	0.510667	0.897333	0
