OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500667	0.502667	0.832333	0
0.5	0.504333	0.848	0
0.500667	0.506333	0.892	0
0.500333	0.507	0.894333	0
0.501667	0.506	0.893	0
0.501	0.504	0.878667	0
0.501	0.505667	0.888667	0
0.500333	0.504	0.876667	0
0.500667	0.502333	0.831667	0
0.500333	0.507667	0.895	0
0.501667	0.504333	0.880333	0
0.500333	0.507333	0.894667	0
0.500333	0.503667	0.855667	0
0.500667	0.505667	0.887333	0
0.500667	0.507333	0.895667	0
0.501	0.503667	0.877667	0
0.500333	0.505333	0.880333	0
0.500667	0.503	0.833	0
0.501	0.507	0.896333	0
0.500333	0.506	0.889667	0
0.500333	0.503	0.830333	0
0.500667	0.505	0.882	0
0.501667	0.506333	0.896667	0
0.501	0.506667	0.896	0
0.503	0.507333	0.9	0
0.500667	0.505333	0.882333	0
0.501	0.508667	0.898667	0
0.500667	0.508	0.896667	0
0.501333	0.506667	0.896333	0
0.500667	0.506667	0.895333	0
0.501	0.507667	0.898333	0
0.501333	0.506333	0.896	0
0.501333	0.508333	0.899667	0
0.501333	0.506	0.891	0
0.502333	0.508	0.900333	0
0.502	0.507667	0.9	0
0.500667	0.503333	0.847	0
0.501333	0.504	0.879333	0
0.500333	0.504333	0.88	0
0.501667	0.507333	0.899667	0
0.500333	0.503333	0.832	0
0.500667	0.508333	0.898	0
0.501	0.505333	0.887667	0
0.502333	0.509	0.901333	0
0.501333	0.505	0.883	0
0.501	0.504667	0.881333	0
0.501	0.506333	0.894667	0
0.501333	0.508	0.899	0
0.501333	0.509333	0.9	0
0.501333	0.507	0.898667	0
0.501667	0.507	0.899333	1
0.501667	0.506667	0.898	0
