OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.500667	0.503333	0.864667	0
0.500333	0.503333	0.864333	0
0.500667	0.503667	0.867333	0
0.500333	0.509667	0.883333	0
0.500667	0.506	0.874667	0
0.500333	0.502667	0.857667	0
0.500333	0.506333	0.874333	0
0.500333	0.506	0.873	0
0.500333	0.503667	0.865667	0
0.501	0.503333	0.867667	0
0.500667	0.505333	0.871333	0
0.501	0.502667	0.861333	0
0.500333	0.508	0.881333	0
0.501	0.502	0.857	0
0.500333	0.513333	0.888667	0
0.500333	0.515333	0.891333	0
0.500333	0.510667	0.885667	0
0.501	0.506667	0.88	0
0.500333	0.502	0.844333	0
0.500667	0.506667	0.879	0
0.500667	0.502	0.856333	0
0.500333	0.515	0.890667	0
0.501667	0.502333	0.860333	0
0.501	0.511	0.888333	0
0.500667	0.505667	0.872	0
0.500333	0.507667	0.880667	0
0.502667	0.511	0.892667	0
0.502	0.508	0.884667	0
0.501	0.509333	0.886667	0
0.500667	0.504667	0.869	0
0.500667	0.507	0.879333	0
0.501667	0.508333	0.885333	0
0.501333	0.506	0.875667	0
0.501333	0.512333	0.892	0
0.501333	0.504667	0.869667	0
0.502	0.502333	0.860667	0
0.502667	0.510667	0.891333	0
0.502333	0.51	0.890667	1
0.500333	0.507	0.876	0
0.501333	0.511	0.890667	0
0.500333	0.508333	0.882667	0
0.501667	0.507333	0.882667	0
0.501333	0.512	0.891667	0
0.501667	0.509	0.886	0
0.501	0.505	0.874	0
0.501	0.507667	0.882667	0
0.500333	0.502333	0.844667	0
0.503	0.510667	0.892333	0
0.501667	0.511333	0.892333	0
0.501	0.513	0.891333	0
0.501	0.511333	0.888667	0
0.500333	0.513	0.888333	0
0.500333	0.507333	0.879	0
0.500667	0.512333	0.890667	0
0.501333	0.510333	0.889333	0
0.501	0.510333	0.887667	0
0.500667	0.504	0.868667	0
0.500333	0.505667	0.871667	0
0.500667	0.502333	0.857333	0
0.500333	0.510333	0.885	0
0.501	0.506333	0.879667	0
0.501333	0.508333	0.884667	0
0.500667	0.507667	0.882	0
0.501333	0.507	0.882333	0
0.500333	0.511667	0.887667	0
0.500667	0.508667	0.885	0
0.501	0.508333	0.884333	0
0.500667	0.509	0.885333	0
0.501667	0.510333	0.89	0
0.501333	0.511333	0.891	0
0.500333	0.509	0.883	0
0.502333	0.511	0.891667	0
0.501333	0.51	0.888333	0
0.501	0.507333	0.882	0
0.501	0.507	0.881667	0
0.500667	0.515667	0.892	0
0.500667	0.516667	0.892333	0
0.501333	0.502333	0.859333	0
0.501	0.511667	0.890667	0
0.501333	0.513	0.892333	0
0.502	0.507667	0.883	0
0.501	0.505333	0.875	0
0.502	0.511333	0.893333	0
0.500667	0.510667	0.887	0
0.500667	0.510333	0.885667	0
0.501667	0.511667	0.893333	0
0.501333	0.509667	0.887333	0
