OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.505333	0.913	0
0.5	0.502	0.906	0
0.501667	0.511	0.924667	0
0.500333	0.504333	0.914	0
0.500667	0.506333	0.919667	0
0.500667	0.502333	0.912667	0
0.501333	0.506	0.919667	1
0.500333	0.502333	0.911	0
0.501	0.501333	0.908333	0
0.501	0.503333	0.915	0
0.500667	0.51	0.923333	0
0.500333	0.501	0.907667	0
0.500667	0.502	0.912	0
0.500333	0.506	0.918333	0
0.500333	0.502667	0.912333	0
0.500333	0.513667	0.925	0
0.500667	0.509333	0.922	0
0.500333	0.506667	0.919333	0
0.500667	0.505	0.917667	0
0.500333	0.507333	0.920333	0
0.500333	0.505667	0.917667	0
0.500333	0.504	0.913667	0
0.501	0.508	0.920667	0
0.501	0.502667	0.913667	0
0.500333	0.511	0.924333	0
0.501	0.511333	0.924667	0
0.501	0.512	0.925	0
0.500667	0.512333	0.925333	0
0.500667	0.506667	0.92	0
0.500333	0.509667	0.923	0
0.500667	0.503333	0.913	0
0.500667	0.509	0.921	0
0.500667	0.510667	0.924333	0
0.500667	0.510333	0.923667	0
0.500333	0.505333	0.916667	0
0.500667	0.512	0.924667	0
