OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.502	0.916333	0
0.5	0.501333	0.909333	0
0.500333	0.500667	0.911333	0
0.5	0.504667	0.920667	0
0.501	0.503667	0.92	0
0.500333	0.504	0.920333	0
0.500333	0.509	0.925667	0
0.501	0.509333	0.928	0
0.501	0.504667	0.921667	0
0.500333	0.502333	0.916667	0
0.501	0.514333	0.931333	0
0.500667	0.510333	0.93	0
0.500333	0.510333	0.929	0
0.500667	0.501667	0.915333	0
0.500667	0.505	0.922	0
0.501	0.503	0.919	0
0.500667	0.503667	0.919667	0
0.500333	0.507	0.925	1
0.501	0.515	0.932	0
0.500333	0.501	0.914333	0
0.500333	0.513	0.930333	0
0.500667	0.508667	0.926333	0
0.500333	0.503667	0.917667	0
0.5	0.502667	0.917333	0
0.500667	0.506	0.923	0
0.501	0.506	0.923333	0
0.500667	0.505667	0.922667	0
0.501	0.502667	0.918	0
0.500333	0.512	0.929667	0
0.500667	0.503333	0.919333	0
0.500333	0.506667	0.923667	0
0.500333	0.506333	0.922667	0
0.500667	0.509	0.927333	0
0.500667	0.509667	0.929	0
0.500333	0.511	0.929333	0
