OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.514	0.887	0
0.500333	0.512667	0.887	0
0.500333	0.513	0.888	0
0.501	0.511333	0.885667	0
0.500667	0.503333	0.876333	0
0.5	0.502	0.864333	0
0.501667	0.507	0.881333	0
0.500667	0.512	0.886333	0
0.501	0.506333	0.879667	0
0.500333	0.511	0.883667	0
0.500667	0.507	0.879667	0
0.501667	0.505667	0.88	0
0.501	0.508667	0.881667	0
0.501	0.514333	0.891	0
0.500667	0.508	0.88	0
0.501	0.511	0.885	0
0.5	0.512	0.883	0
0.500333	0.504333	0.877	0
0.501333	0.507333	0.881	0
0.500667	0.515667	0.891333	0
0.500333	0.507	0.879	0
0.501333	0.507667	0.882	0
0.501	0.505333	0.879	0
0.500667	0.502333	0.874667	0
0.500333	0.514	0.889667	0
0.501667	0.507333	0.882	0
0.501667	0.515333	0.891667	0
0.500333	0.505667	0.878	0
0.501	0.508	0.881	0
0.500333	0.506	0.878667	0
0.500333	0.504	0.875667	0
0.501667	0.508333	0.883333	0
0.500667	0.513	0.888667	0
0.501667	0.510667	0.885333	0
0.501667	0.511667	0.888	0
0.500333	0.505333	0.877667	0
0.501	0.511667	0.886	0
0.5	0.511333	0.882667	0
0.501333	0.514	0.890333	0
0.500333	0.507667	0.879667	0
0.501667	0.507667	0.882667	0
0.501	0.505	0.878333	0
0.500667	0.505333	0.878333	0
0.500333	0.502333	0.873667	0
0.500333	0.512333	0.886333	0
0.500667	0.501667	0.873333	0
0.500667	0.512667	0.887667	0
0.501667	0.506667	0.881	0
0.501667	0.511	0.885667	0
0.501	0.516333	0.891667	0
0.501333	0.515333	0.891333	0
0.500667	0.508333	0.880667	0
0.501	0.509	0.883	0
0.500667	0.513667	0.889667	0
0.500667	0.513333	0.889	0
0.501667	0.51	0.885	0
0.502333	0.511	0.886667	0
0.501667	0.512333	0.888333	0
0.501333	0.509	0.884	0
0.501	0.503	0.876333	0
0.500333	0.511667	0.885333	0
0.500667	0.505667	0.878667	0
0.500667	0.509	0.881333	0
0.500333	0.501667	0.871333	0
0.501	0.507667	0.880667	0
0.501667	0.511333	0.887667	1
0.500333	0.510667	0.882	0
0.500333	0.509333	0.881	0
0.500667	0.502	0.873667	0
0.500667	0.509333	0.883333	0
0.502	0.510667	0.885667	0
0.501333	0.511667	0.886667	0
0.501333	0.512	0.887	0
0.501333	0.508333	0.883	0
0.501667	0.508667	0.883667	0
