OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.516	0.867333	0
0.5	0.515333	0.866667	0
0.5	0.513667	0.866333	0
0.501333	0.502333	0.848333	0
0.501333	0.502667	0.85	0
0.500333	0.504333	0.854	0
0.501	0.503333	0.853	0
0.501	0.504667	0.858333	0
0.500667	0.513	0.873333	0
0.500333	0.510667	0.866333	0
0.500333	0.509667	0.864667	0
0.500333	0.509333	0.864333	0
0.500667	0.506333	0.860667	0
0.501	0.511	0.868667	0
0.502333	0.504333	0.857	0
0.500667	0.51	0.866333	0
0.501333	0.514667	0.877	0
0.500667	0.505	0.857333	0
0.501333	0.509667	0.866667	0
0.502	0.504333	0.856333	0
0.500667	0.503667	0.855333	0
0.502333	0.538	0.886	0
0.500667	0.509667	0.866	0
0.500333	0.502667	0.848667	0
0.501	0.512	0.872333	0
0.501667	0.538333	0.885333	0
0.501667	0.505667	0.861333	0
0.500333	0.512333	0.87	0
0.501667	0.539	0.885667	0
0.500333	0.509	0.863333	0
0.500333	0.503333	0.849333	0
0.501333	0.538667	0.884667	0
0.500333	0.510333	0.865333	0
0.501	0.504333	0.856	0
0.501333	0.509333	0.866333	0
0.500333	0.521333	0.880333	0
0.500667	0.503333	0.851	0
0.501667	0.512333	0.874	0
0.500333	0.511667	0.868	0
0.502333	0.504	0.856333	0
0.502	0.511	0.871	0
0.500333	0.505333	0.856	0
0.500667	0.504667	0.856	0
0.500667	0.519333	0.881	0
0.503	0.517667	0.882667	0
0.501	0.523333	0.883667	0
0.500667	0.521333	0.882667	0
0.501667	0.511	0.870333	0
0.502667	0.537667	0.886	0
0.500333	0.502	0.846	0
0.501	0.505333	0.859667	0
0.502	0.538667	0.885667	0
0.501667	0.512	0.872667	0
0.501	0.510333	0.867667	0
0.501333	0.518667	0.883667	0
0.501333	0.506333	0.864	0
0.501333	0.505	0.858667	0
0.500667	0.506	0.860333	0
0.500333	0.516667	0.877667	0
0.500667	0.516667	0.880333	0
0.501667	0.517333	0.881333	0
0.500667	0.521	0.882333	0
0.500667	0.512333	0.872	0
0.501333	0.516	0.879333	0
0.501	0.511333	0.870333	0
0.500333	0.502333	0.848	0
0.500667	0.507333	0.865	0
0.501667	0.518333	0.883667	0
0.501333	0.511667	0.872333	0
0.501	0.515	0.878667	1
0.500333	0.522333	0.882	0
0.502333	0.517	0.881333	0
0.500333	0.506667	0.860667	0
0.501667	0.514333	0.877	0
0.501333	0.539	0.885	0
0.500667	0.514667	0.874667	0
0.502333	0.537333	0.885333	0
0.500667	0.520667	0.881667	0
0.501	0.54	0.885667	0
0.502	0.539	0.886	0
0.501	0.502667	0.849	0
0.501	0.512667	0.873	0
0.501333	0.516667	0.880667	0
0.500667	0.512	0.871333	0
0.501	0.514333	0.876667	0
0.502333	0.511667	0.873667	0
0.501	0.506	0.862	0
0.501333	0.518333	0.883333	0
0.501333	0.511333	0.870667	0
0.500667	0.515	0.877333	0
0.501333	0.517667	0.882333	0
0.501	0.513333	0.873667	0
0.500333	0.517667	0.88	0
0.501	0.504	0.855667	0
0.501333	0.506667	0.865667	0
0.503333	0.517	0.882	0
0.502333	0.518667	0.884333	0
0.501333	0.506	0.863333	0
0.500333	0.516333	0.876	0
0.502667	0.507333	0.867	0
0.502	0.508	0.867333	0
0.501667	0.507	0.866667	0
0.502333	0.505333	0.861	0
0.501	0.539	0.884	0
0.500667	0.503	0.849	0
0.501	0.516333	0.879667	0
0.500667	0.511667	0.871	0
0.502333	0.538667	0.886333	0
0.500333	0.511333	0.867667	0
0.501333	0.512667	0.873667	0
0.501	0.518667	0.883333	0
0.501333	0.511	0.869333	0
0.501	0.511667	0.872	0
0.502	0.505	0.859667	0
0.500333	0.511	0.867	0
0.501333	0.513667	0.876	0
0.502	0.512	0.873667	0
0.502	0.505667	0.864	0
0.501	0.518	0.881333	0
0.500667	0.510333	0.867	0
0.501333	0.524333	0.884333	0
0.501667	0.511333	0.871667	0
0.500667	0.515667	0.878333	0
0.500333	0.522	0.881667	0
0.501333	0.517	0.881	0
0.500667	0.539333	0.884667	0
0.501333	0.516333	0.88	0
0.501	0.514	0.875333	0
0.501333	0.539333	0.885667	0
0.500667	0.508	0.865667	0
0.501	0.507333	0.865667	0
0.501	0.506333	0.863667	0
0.501333	0.513333	0.874	0
0.501667	0.506333	0.864333	0
0.502333	0.506667	0.866333	0
0.501667	0.508333	0.867333	0
