OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.503333	0.506667	0.516	0.536333	0.69	1
0.503333	0.506	0.516	0.537667	0.690667	0
0.500667	0.506667	0.514333	0.532667	0.677	0
0.500667	0.506667	0.514	0.533667	0.679333	0
0.501	0.506333	0.515333	0.535	0.678	0
0.501333	0.506667	0.515333	0.534333	0.680667	0
0.501333	0.506667	0.515333	0.534	0.680333	0
0.501	0.507333	0.515333	0.534	0.679667	0
0.501667	0.507	0.515667	0.535333	0.681	0
0.502	0.506333	0.514667	0.534	0.678	0
0.501667	0.506333	0.514333	0.534667	0.678667	0
0.501333	0.507	0.514667	0.533333	0.679333	0
0.502333	0.506667	0.516	0.532667	0.679667	0
0.501667	0.507	0.516333	0.533	0.679333	0
0.501333	0.506333	0.514333	0.532667	0.676333	0
0.503	0.507333	0.517667	0.543	0.694333	0
0.502333	0.507	0.517	0.543	0.691333	0
0.503	0.507333	0.517333	0.544	0.693333	0
0.502333	0.507333	0.517667	0.542667	0.692	0
0.503333	0.507	0.516333	0.542333	0.691667	0
0.502667	0.507	0.516	0.543333	0.691	0
0.504	0.507	0.517	0.543333	0.692333	0
0.503333	0.507667	0.515667	0.543667	0.691	0
0.503333	0.507333	0.516333	0.542	0.692	0
0.503	0.505667	0.515	0.529667	0.664333	0
0.503667	0.506	0.514333	0.529333	0.663667	0
0.503	0.505333	0.514333	0.530333	0.663333	0
0.502	0.505333	0.514	0.531	0.663	0
0.502	0.506333	0.514667	0.529333	0.664333	0
0.503333	0.506	0.513667	0.531	0.663	0
0.503667	0.508	0.513667	0.530333	0.662333	0
0.502	0.505333	0.515	0.530333	0.664333	0
0.503	0.505667	0.514333	0.529667	0.661333	0
0.502667	0.506	0.514	0.531	0.665667	0
0.502	0.507	0.515	0.54	0.686667	0
0.502333	0.507333	0.514667	0.538667	0.686333	0
0.502667	0.507667	0.514333	0.54	0.687	0
0.501667	0.507667	0.515333	0.54	0.687667	0
0.502	0.508	0.515	0.539333	0.687	0
0.501667	0.508333	0.516	0.538	0.686	0
0.502333	0.507	0.515	0.534333	0.681667	0
0.501333	0.506	0.515	0.535	0.679667	0
0.503	0.506333	0.518333	0.539	0.691667	0
0.503	0.508	0.517333	0.538	0.691333	0
0.502667	0.507333	0.516333	0.539667	0.691	0
0.503	0.507667	0.516667	0.540333	0.691667	0
0.502667	0.508	0.517667	0.540333	0.694333	0
0.502333	0.507667	0.517667	0.540667	0.694667	0
0.503333	0.512667	0.524333	0.548	0.696	0
0.503	0.512333	0.524333	0.548333	0.696667	0
0.503	0.513	0.525	0.546667	0.696333	0
0.503333	0.512667	0.524667	0.547667	0.697333	0
0.503333	0.512333	0.526	0.548	0.697	0
0.504	0.511667	0.526333	0.548333	0.697333	0
0.504667	0.510333	0.526667	0.548333	0.696	0
0.502667	0.510333	0.525	0.548667	0.697333	0
0.503667	0.511	0.524	0.547667	0.696	0
0.501667	0.506667	0.514667	0.531	0.661333	0
0.502667	0.506333	0.513667	0.530333	0.660667	0
0.502333	0.505667	0.514667	0.53	0.661667	0
0.502667	0.505667	0.514333	0.529667	0.66	0
0.501667	0.506333	0.514	0.532333	0.661333	0
0.501	0.506667	0.516667	0.536667	0.685	0
0.501	0.506667	0.519	0.537667	0.685667	0
0.501	0.507333	0.518667	0.539	0.685333	0
0.500667	0.506667	0.519	0.537333	0.684333	0
0.501333	0.506667	0.519	0.537667	0.686333	0
0.501333	0.508333	0.516	0.532	0.663	0
0.501667	0.506	0.514667	0.533	0.662667	0
0.502667	0.505667	0.516	0.534333	0.68	0
0.502	0.506333	0.514667	0.534667	0.680333	0
0.501	0.507	0.515333	0.537	0.682667	0
0.501667	0.507	0.516	0.537333	0.685	0
0.501667	0.506	0.518333	0.538333	0.684667	0
0.502	0.505667	0.518	0.539	0.685333	0
0.502	0.506	0.516	0.536	0.683333	0
0.501333	0.506	0.516667	0.535667	0.684	0
0.501333	0.506333	0.517	0.534667	0.683333	0
0.502	0.507667	0.515333	0.537	0.684	0
0.502333	0.507	0.515	0.536667	0.682667	0
0.502333	0.507667	0.514667	0.535667	0.684	0
0.502	0.507333	0.514667	0.537333	0.683667	0
0.501667	0.505	0.517667	0.536667	0.680667	0
0.501667	0.505667	0.515333	0.536	0.679333	0
0.501	0.506333	0.517333	0.537333	0.682333	0
0.501333	0.507667	0.516	0.534333	0.682	0
0.501	0.508333	0.516	0.535333	0.683	0
0.501667	0.507667	0.517	0.535	0.684333	0
0.501667	0.507	0.516667	0.535	0.681667	0
0.503333	0.509	0.516333	0.535667	0.685	0
0.504	0.508	0.515667	0.536	0.685667	0
0.503667	0.508	0.515333	0.534667	0.685	0
0.502	0.505333	0.516	0.538333	0.684	0
0.501667	0.506667	0.516	0.537667	0.684667	0
0.501	0.506333	0.515333	0.537333	0.682	0
0.502333	0.506333	0.515333	0.536	0.684	0
0.502	0.506333	0.515667	0.536667	0.684	0
0.502	0.506333	0.515333	0.537	0.683	0
0.506333	0.510667	0.520667	0.544667	0.696	0
0.501667	0.506	0.513333	0.536667	0.66	0
