Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
607	78	0.516	0.521333	0.667667	0.950816584519544	2.02788911915771	0
607	79	0.512667	0.521	0.661333	0.864	2.9003505373946	0
607	80	0.513333	0.521667	0.662333	0.864	2.70001702208067	0
607	81	0.513333	0.520667	0.662	0.863875076293833	2.80838046970269	0
607	82	0.513667	0.521	0.662667	0.863875076293833	2.73968793921663	0
607	83	0.513	0.521333	0.662	0.864	2.78153814385271	0
607	84	0.513667	0.520667	0.662	0.770637129751372	2.49975984192711	0
607	85	0.513	0.520667	0.661667	0.770637129751372	2.72643402087228	0
607	86	0.513667	0.521333	0.662333	0.599973866939617	2.27341575130191	0
607	87	0.514	0.521333	0.661	0.68255532049083	2.18530518407908	0
607	88	0.514333	0.521333	0.661667	0.682555320490835	2.16237142378649	0
607	89	0.514667	0.521333	0.665	0.682666666666667	2.16340521439717	0
607	90	0.515333	0.521667	0.665333	0.68255532049083	1.86861223556306	0
607	91	0.515333	0.522	0.666667	0.68255532049083	1.98007505179179	0
607	92	0.515	0.522	0.668	0.682666666666667	2.20669884508281	0
607	93	0.515333	0.522333	0.665	0.599973866939617	1.75584750924927	0
607	94	0.515	0.522667	0.664333	0.59976482210898	1.83590689975482	0
607	95	0.515333	0.522333	0.666	0.59976482210898	1.88347968492863	0
607	96	0.515	0.522333	0.663	0.59976482210898	1.9190713948838	0
607	97	0.518333	0.526	0.687	0.130654338655683	0.429312034301135	0
607	98	0.519333	0.527667	0.695333	0.378644242439993	0.731381539674228	0
607	99	0.519333	0.527667	0.696	0.517890050988584	0.835013875572842	0
607	100	0.518667	0.529	0.696333	0.214721403662784	0.662729443233462	0
608	1	0.513333	0.518667	0.694	0.863500356702153	2.38419921331823	0
608	2	0.511667	0.517667	0.677667	0.770637129751367	1.67077908248353	0
608	3	0.510667	0.515	0.676	1.27552310864432	4.60722162905844	0
608	4	0.511333	0.518667	0.687667	0.765682591850359	3.02438664802669	0
608	5	0.511333	0.517667	0.686667	0.857888839308565	3.38649266593911	0
608	6	0.509	0.515	0.672333	1.16784855803312	5.09877442281271	0
608	7	0.510667	0.516	0.673333	1.06320857940319	4.11044579552441	0
608	8	0.514333	0.519	0.691333	0.68255532049083	2.25608325799905	0
608	9	0.515667	0.519667	0.694	0.599973866939612	2.00717351777977	0
608	10	0.514667	0.519	0.692667	0.68255532049083	2.1387335479981	0
608	11	0.512333	0.516	0.669	0.961054125753525	3.5433663486885	0
608	12	0.513333	0.521	0.691333	0.679885618119368	2.26732063918962	0
608	13	0.513667	0.520333	0.69	0.77040085386117	2.09030679954921	0
608	14	0.508	0.515	0.688	4.68118718884128	11.9450196318033	0
608	15	0.508333	0.514333	0.688333	4.46277288788254	11.9711851988758	0
608	16	0.514333	0.521	0.683	0.381903575859775	0.980075444346633	0
608	17	0.513	0.52	0.684667	0.383244647730613	1.13773149317754	0
608	18	0.509333	0.515	0.673333	1.28323582986768	4.82605109255601	0
608	19	0.509667	0.516333	0.675	1.28323582986768	4.65803192544402	0
608	20	0.509	0.514	0.689333	5.13883364819849	11.7681197402921	0
608	21	0.513	0.519667	0.679667	0.26659650819415	1.02038762165617	0
608	22	0.512	0.519	0.677667	0.322493270607671	1.18483688256589	0
608	23	0.512	0.52	0.680667	0.379896232668268	1.2370709351923	0
608	24	0.512	0.518333	0.694333	1.94173328375841	7.4442350931095	0
608	25	0.512	0.519	0.694333	2.08377152488672	7.29591101150443	0
608	26	0.511	0.518667	0.694	2.08894189627257	7.90807308049481	0
608	27	0.511667	0.519667	0.678	0.266386086662728	1.02333124950952	0
608	28	0.506667	0.512333	0.687667	5.38729772396098	13.7614643443043	0
608	29	0.507	0.513667	0.688	5.38729772396098	14.2028057653916	0
608	30	0.507333	0.513667	0.687	5.38729772396098	13.757897118838	0
608	31	0.514	0.519667	0.688333	0.769928405721369	2.16243935827312	0
608	32	0.514333	0.52	0.689667	0.681664863767796	2.13715430344904	0
608	33	0.514667	0.520333	0.689333	0.59976482210898	1.76448864248941	0
608	34	0.511333	0.518	0.684333	0.764034465919504	2.40727066008805	0
608	35	0.508667	0.514333	0.676333	1.49903899134684	5.81797548382924	0
608	36	0.508667	0.514333	0.677333	1.63071727756279	6.36304602769876	0
608	37	0.510333	0.517	0.677333	1.38599674309826	4.23756392909135	0
608	38	0.51	0.516667	0.676	1.26888655742632	4.28582020739355	0
608	39	0.51	0.514	0.674	1.29005931218573	5.22666153493372	0
608	40	0.509667	0.514333	0.673667	1.17509296488378	5.11138247602824	0
608	41	0.513667	0.519333	0.683667	0.682221334076331	1.40505171791898	0
608	42	0.514	0.520333	0.683333	0.382657648955164	1.00932428471688	0
608	43	0.510667	0.518333	0.684667	0.95527271165627	2.75696549719737	0
608	44	0.509333	0.514333	0.672333	1.06320857940319	4.99674011940545	0
608	45	0.51	0.515333	0.675333	1.16987486378688	4.45371955408351	0
608	46	0.513667	0.519333	0.690667	0.682666666666667	2.31418427645208	0
608	47	0.512667	0.518667	0.687333	0.769219992624486	2.20172044013887	0
608	48	0.511667	0.515333	0.692	4.90986017670781	11.2206500794962	0
608	49	0.508667	0.513	0.69	5.14383163672876	12.2273458097384	1
608	50	0.507667	0.514	0.688667	5.37828628021876	12.5436917612576	0
608	51	0.507333	0.514333	0.687667	5.62303045265591	12.818847799861	0
608	52	0.506333	0.512667	0.687	6.66135794326967	16.02587764008	0
608	53	0.505667	0.512333	0.686667	6.38891307208248	15.7437185831916	0
608	54	0.506333	0.513	0.687333	6.38891307208248	15.8528571023703	0
608	55	0.512	0.517667	0.684667	0.851550153882263	2.68697329687664	0
608	56	0.509333	0.513	0.686333	4.68118718884128	11.5599305238697	0
608	57	0.509667	0.513333	0.685667	4.6859710094821	11.4446066544377	0
608	58	0.509	0.513333	0.686	4.6859710094821	11.6720645928825	0
608	59	0.509	0.513	0.686667	4.6859710094821	11.7080407984977	0
608	60	0.511333	0.519333	0.678667	0.681664863767796	1.76861069699173	0
608	61	0.510667	0.515667	0.678667	1.16004831837639	4.7017458130406	0
608	62	0.510667	0.515	0.676333	1.16784855803312	4.71116328262526	0
608	63	0.510333	0.515333	0.677333	1.16553480734228	4.61142354887733	0
608	64	0.512667	0.518	0.692	0.961843781594917	2.82374276363814	0
608	65	0.512667	0.519333	0.692667	0.961843781594917	2.43913906481997	0
608	66	0.513333	0.519667	0.692333	0.769928405721369	2.3359740501653	0
608	67	0.513	0.519333	0.694	0.863500356702153	2.44947562801182	0
608	68	0.513667	0.519667	0.694	0.863500356702153	2.34429966234908	0
608	69	0.513	0.518667	0.693667	0.962370389614384	2.48384505273148	0
608	70	0.513333	0.519667	0.694333	0.961843781594917	2.58921336873123	0
608	71	0.513333	0.519	0.695333	0.961843781594917	2.64203811208687	0
608	72	0.514333	0.520333	0.696333	1.17422252143144	3.18885619537917	0
608	73	0.511	0.516333	0.672	1.15687750808222	3.65762986576138	0
608	74	0.511	0.515667	0.671	1.27235363400659	3.92035765937028	0
608	75	0.51	0.515667	0.676	1.27552310864432	4.52393378329085	0
608	76	0.512	0.516333	0.677	1.17422252143144	4.39130614319817	0
608	77	0.509	0.515333	0.675	1.52791490098692	5.3728289549277	0
608	78	0.511333	0.518	0.687333	0.859508157523617	3.21775709547318	0
608	79	0.511	0.518	0.686333	0.857888839308565	2.99022262608999	0
608	80	0.511667	0.518333	0.687333	0.765682591850357	2.95550039634586	0
608	81	0.511333	0.518333	0.686667	0.765682591850359	3.01953378385016	0
608	82	0.511333	0.519	0.685333	0.857888839308565	2.96128140724682	0
608	83	0.511667	0.518333	0.685333	0.765682591850359	2.85683486456272	0
608	84	0.511667	0.519667	0.687	0.767096619136404	2.88501830356222	0
608	85	0.509	0.515333	0.672333	1.17161301484109	4.91857533912691	0
608	86	0.510333	0.516333	0.671667	1.15342310902483	4.30984092223372	0
608	87	0.510667	0.516667	0.674	1.15342310902483	3.92565476016436	0
608	88	0.511	0.516333	0.675	1.04682087434988	3.76022741490587	0
608	89	0.511667	0.519667	0.684	0.448828925767639	1.44380647794595	0
608	90	0.512	0.519667	0.684333	0.382657648955165	1.26908438468962	0
608	91	0.512333	0.52	0.681667	0.382657648955165	1.21523556677132	0
608	92	0.512	0.516	0.667667	0.96000172954703	3.62312044218303	0
608	93	0.512667	0.516667	0.669	0.961843781594917	3.38469526682498	0
608	94	0.508333	0.514	0.688333	4.46277288788254	12.280190443176	0
608	95	0.513	0.519333	0.683	0.68255532049083	1.50817870006547	0
608	96	0.514333	0.521333	0.682667	0.322647398205029	0.959078077221442	0
608	97	0.514	0.521	0.682	0.32033923585656	0.97522222806735	0
608	98	0.514	0.521	0.681333	0.266596508194147	0.918207054778602	0
608	99	0.514333	0.521667	0.684	0.321107730007071	0.896468721896011	0
608	100	0.510333	0.514	0.690333	4.9144645104241	11.0488508995704	0
609	1	0.511	0.515333	0.704333	3.81968232243255	14.8945410429831	1
609	2	0.515333	0.519	0.684667	1.78485974557323	7.04783195592514	0
609	3	0.508	0.514333	0.698333	4.88571854072334	18.9118153789926	0
609	4	0.509	0.515	0.699333	4.87825672892714	17.9605267260058	0
609	5	0.508333	0.514333	0.699333	5.1050796181778	19.7572384838771	0
609	6	0.51	0.514333	0.699667	4.02129626309742	15.2601025340435	0
609	7	0.510333	0.514667	0.701333	3.81968232243255	15.1281698634404	0
609	8	0.51	0.514	0.701	4.23413972314951	16.4321158846285	0
609	9	0.515	0.522667	0.682	1.39923394931074	4.32449471331302	0
609	10	0.514	0.517333	0.679667	1.93840481867528	8.45233411610415	0
609	11	0.514	0.517667	0.679	1.94025363974749	8.20166609722022	0
609	12	0.508667	0.514667	0.696667	4.66347769895619	15.5591726385489	0
609	13	0.509667	0.515667	0.699667	4.02129626309742	14.8102566673894	0
609	14	0.516	0.522667	0.683	1.39639244228014	4.17396705908807	0
609	15	0.515333	0.523333	0.682	1.27552310864432	4.21060372226209	0
609	16	0.516	0.523667	0.683333	1.39323838659157	4.0419021434236	0
609	17	0.515333	0.522333	0.686	1.27839392160731	4.99385078512607	0
609	18	0.515333	0.522	0.687	1.17306240297272	4.99593422427078	0
609	19	0.511333	0.516	0.705333	3.420985624442	14.0648020085776	0
609	20	0.510667	0.517	0.704667	3.81380538908433	14.4614493320563	0
609	21	0.515	0.522	0.701	2.86904276534472	9.10742353098342	0
609	22	0.515333	0.522	0.699	2.68812089328234	8.70467276102372	0
609	23	0.513	0.520333	0.701333	3.75855703120716	10.5371866596624	0
609	24	0.518333	0.523667	0.695	1.14566852221486	4.58502589802656	0
609	25	0.516333	0.522333	0.691333	1.16553480734228	4.79029169194864	0
609	26	0.51	0.517667	0.703667	3.41492308137791	14.3308653333503	0
609	27	0.516	0.522333	0.680333	1.39639244228014	4.08667584717596	0
609	28	0.515	0.522333	0.681	1.64401143123955	4.78634436996192	0
609	29	0.513	0.519667	0.700333	3.22968754016988	10.0927416972133	0
609	30	0.514	0.520333	0.702	2.85700626983149	9.44771679161345	0
609	31	0.514	0.521	0.700333	2.85700626983149	9.05533844491319	0
609	32	0.514333	0.52	0.700333	2.85700626983149	9.17558907362966	0
609	33	0.519	0.523333	0.69	1.05548172751772	3.74980512578156	0
609	34	0.519667	0.523333	0.691333	1.16553480734228	4.14281805228197	0
609	35	0.519	0.523667	0.689667	0.859508157523617	3.72120262537204	0
609	36	0.519333	0.523667	0.690667	1.05286617099243	3.77286081543729	0
609	37	0.513	0.519	0.684333	1.79820724449935	7.17094395449661	0
609	38	0.513	0.519333	0.683667	1.79820724449935	6.79521821051418	0
609	39	0.512333	0.518	0.698	3.97583936508763	11.5679502063396	0
609	40	0.513333	0.518333	0.699	3.78524509714381	11.2808432326965	0
609	41	0.513	0.518333	0.699333	3.97583936508763	11.59043925071	0
609	42	0.513	0.517667	0.698	3.97583936508763	11.7185114508992	0
609	43	0.512333	0.518667	0.699	3.97583936508763	11.8634397542117	0
609	44	0.508667	0.514333	0.697667	4.44628185505264	17.7365825022509	0
609	45	0.51	0.517333	0.704	3.61167750512031	14.7313585748707	0
609	46	0.51	0.517	0.702333	3.61167750512031	14.5401413581454	0
609	47	0.510667	0.518	0.704333	3.21695174322635	13.2902453071187	0
609	48	0.509333	0.518667	0.704	3.79314057222196	14.8614083570234	0
609	49	0.515333	0.522333	0.682333	1.39323838659157	4.35304527199391	0
609	50	0.514333	0.519667	0.699	2.67515756740041	9.6479024160986	0
609	51	0.514	0.519333	0.698667	3.4013605442177	10.5341551207431	0
609	52	0.514333	0.52	0.681333	1.66318835807295	5.99313226877159	0
609	53	0.515	0.519333	0.684667	1.79624672288977	7.02846321750388	0
609	54	0.515	0.519	0.683	1.65941328946412	6.59582929170961	0
609	55	0.516333	0.519667	0.684667	1.79624672288977	6.5191073210474	0
609	56	0.514	0.518333	0.680333	1.78485974557323	7.41765931222518	0
609	57	0.514667	0.518667	0.683333	1.64777015326601	6.81613052932305	0
609	58	0.515	0.518667	0.684	1.93064867730471	7.30368913975862	0
609	59	0.515	0.518333	0.684	2.06753303439346	7.55901610543009	0
609	60	0.515	0.519	0.685	1.93064867730471	7.47457918022706	0
609	61	0.519667	0.524	0.691	1.16293442309443	3.95118224674703	0
609	62	0.519667	0.524333	0.690333	1.05548172751772	3.75231377110727	0
609	63	0.51	0.515333	0.700667	3.8250517493611	14.9707083063657	0
609	64	0.510667	0.515	0.701	3.8250517493611	15.0048554412383	0
609	65	0.515	0.523333	0.681333	1.40176200505005	4.06406940248006	0
609	66	0.515	0.523	0.682667	1.39923394931074	4.72283031837231	0
609	67	0.515	0.522667	0.681	1.27839392160731	4.20365468560959	0
609	68	0.513667	0.517	0.676667	2.23429786888207	8.34221016423032	0
609	69	0.513667	0.518	0.679	2.23667334269392	8.49868034605793	0
609	70	0.513333	0.517667	0.678	2.08377152488672	8.47452131180065	0
609	71	0.513667	0.517	0.677333	2.23865379083831	9.15212549317661	0
609	72	0.514333	0.518667	0.680667	1.79393102266594	7.8055942535283	0
609	73	0.513333	0.518333	0.680333	2.23429786888207	8.62461174576556	0
609	74	0.513667	0.517333	0.681	2.07153944485025	8.60113373868853	0
609	75	0.507667	0.515	0.695667	4.2212670873011	18.6312632196531	0
609	76	0.508667	0.515	0.698333	4.66993963823619	15.2366059330315	0
609	77	0.510333	0.515333	0.699333	4.02129626309742	14.6499331155289	0
609	78	0.510333	0.516333	0.699333	4.02129626309742	14.6284993494272	0
609	79	0.51	0.515	0.701667	4.01501266019604	15.7081327374561	0
609	80	0.510333	0.516667	0.698	3.61765403942181	14.0193580553183	0
609	81	0.510667	0.516333	0.699333	3.61167750512031	14.0201859726494	0
609	82	0.510333	0.516333	0.699	3.61167750512031	14.1693405694688	0
609	83	0.510333	0.516333	0.697667	3.61167750512031	14.0124393927113	0
609	84	0.516333	0.522333	0.683333	1.39639244228014	4.39143999939743	0
609	85	0.516333	0.522667	0.683667	1.39639244228014	4.31302728787147	0
609	86	0.515333	0.523	0.681	1.17161301484108	4.09686708304836	0
609	87	0.516333	0.524	0.684	1.51607091976584	4.06975486119018	0
609	88	0.516	0.524	0.682667	1.2723536340066	3.99319426281292	0
609	89	0.516	0.522667	0.683333	1.39323838659157	4.42593602017367	0
609	90	0.516333	0.524333	0.683	1.39639244228014	3.88558052223348	0
609	91	0.515667	0.522	0.699667	2.68812089328234	8.83082565696059	0
609	92	0.515667	0.521333	0.697667	2.68812089328234	8.83741311264092	0
609	93	0.513	0.521	0.702667	3.57442461023071	10.3613296052635	0
609	94	0.513333	0.521333	0.7	3.38589024797689	9.79537076886326	0
609	95	0.513333	0.52	0.701	3.95657694797295	10.7500294360155	0
609	96	0.514	0.519667	0.701	3.57442461023071	10.4820582163484	0
609	97	0.516667	0.521667	0.690667	1.16784855803312	4.40711083553345	0
609	98	0.515667	0.521667	0.693667	1.61442430198899	5.59491243377193	0
609	99	0.508	0.514	0.691667	4.85246610113326	17.7878479424576	0
609	100	0.508333	0.513667	0.694	4.61304235830002	18.1489807477141	0
610	1	0.506667	0.514667	0.685667	6.58194480276184	24.8043282981206	0
610	2	0.508667	0.515	0.687333	6.12356745726354	24.0995466193151	0
610	3	0.505667	0.515333	0.681667	7.16907692921532	21.6257195933148	0
610	4	0.508333	0.515333	0.682333	5.8418051817518	20.1642652869079	0
610	5	0.506667	0.515	0.681667	6.35186628745395	21.0177172419587	0
610	6	0.507	0.515333	0.681667	5.8561716849965	20.1090435131945	0
610	7	0.507333	0.516333	0.681667	5.8561716849965	19.5979945859607	0
610	8	0.513667	0.522	0.682	2.23865379083831	5.26977439572632	0
610	9	0.513333	0.520667	0.682667	2.56219118815517	5.75332985162638	0
610	10	0.508333	0.514667	0.677333	4.45232543119517	18.0944780854741	0
610	11	0.514	0.519	0.682	3.07436231645058	6.45181074633241	0
610	12	0.511333	0.518667	0.669	2.55374496624381	5.88705238889485	0
610	13	0.510667	0.516	0.678333	2.72522297740002	10.7728581069884	0
610	14	0.510333	0.515333	0.664	2.69937887574455	9.24510477298802	0
610	15	0.510333	0.514667	0.665	3.22968754016988	10.2200727743921	0
610	16	0.513	0.519667	0.672333	1.93360170100418	4.51599181027299	0
610	17	0.505667	0.514667	0.680667	6.89877767982706	21.9646933773937	0
610	18	0.505667	0.514333	0.681333	6.89877767982706	22.1636515232731	0
610	19	0.506	0.514	0.680333	6.35965790566941	20.8421854769228	0
610	20	0.507333	0.515	0.687667	6.30326186858632	24.9786786881618	1
610	21	0.509	0.515	0.686	6.12356745726354	23.8997152626702	0
610	22	0.509	0.515667	0.681667	5.8418051817518	19.1917998342242	0
610	23	0.516	0.523333	0.675	1.05989380930823	3.57231822486448	0
610	24	0.509	0.515333	0.687333	6.30326186858632	23.691353432124	0
610	25	0.505667	0.514667	0.681333	7.45209322493124	22.1297827812863	0
610	26	0.514	0.521333	0.681333	2.23667334269392	5.50434395137369	0
610	27	0.513667	0.522333	0.683333	2.23865379083831	5.19749868544443	0
610	28	0.513333	0.521667	0.681	2.4	5.5911386634712	0
610	29	0.512	0.519667	0.682667	2.90125240902524	6.77301954137723	0
610	30	0.508333	0.514667	0.676333	4.45232543119517	17.9196329346158	0
610	31	0.508	0.514667	0.677667	4.44628185505264	18.4526276353635	0
610	32	0.514	0.519667	0.682667	2.89721727484207	5.98109380836606	0
610	33	0.511667	0.519	0.67	2.23152794994137	5.314189082696	0
610	34	0.511667	0.518667	0.669333	2.55374496624381	5.75766969797651	0
610	35	0.511667	0.519667	0.670333	2.72282932166713	6.14333382328749	0
610	36	0.510333	0.515667	0.664333	2.53478757807251	9.08445174519917	0
610	37	0.510333	0.515667	0.664667	2.69937887574455	9.11856724475047	0
610	38	0.511	0.515333	0.664667	3.04951011999541	9.85123268923587	0
610	39	0.510667	0.514333	0.663667	2.69396370775748	9.16498840611237	0
610	40	0.510333	0.514333	0.663	3.61167750512031	10.9017971271394	0
610	41	0.510667	0.515	0.664667	3.05479506410777	10.1357506106674	0
610	42	0.511	0.515667	0.667	3.23535518402578	10.537849172236	0
610	43	0.51	0.514667	0.664	3.420985624442	10.5375807642374	0
610	44	0.51	0.514667	0.663667	3.22968754016988	10.4774039300069	0
610	45	0.510667	0.515667	0.662333	2.53941564404495	8.90917752784433	0
610	46	0.512667	0.519	0.672	2.08377152488672	4.64028879470552	0
610	47	0.509	0.515667	0.670333	4.23413972314951	16.9222260434712	0
610	48	0.505333	0.515	0.68	6.89877767982706	21.977453977764	0
610	49	0.506	0.514333	0.681333	6.89877767982706	21.9618049799954	0
610	50	0.505667	0.514333	0.678667	6.61895344104875	21.0746380692746	0
610	51	0.505333	0.514	0.678667	6.61895344104875	21.0880168648471	0
610	52	0.505667	0.513667	0.679	6.63351689265067	21.9233565096036	0
610	53	0.507	0.515333	0.684667	6.05196775363795	24.0267481037103	0
610	54	0.507	0.515667	0.685667	6.05196775363795	24.0267481037103	0
610	55	0.508	0.514667	0.686667	6.12356745726354	24.107819235845	0
610	56	0.507667	0.515333	0.686333	5.80564455458843	24.2026059778393	0
610	57	0.508	0.516	0.686	6.05196775363795	23.8599365298182	0
610	58	0.507667	0.514667	0.685667	6.37915493129771	23.7037198186922	0
610	59	0.507667	0.516333	0.682667	5.8561716849965	19.6881200024608	0
610	60	0.507	0.516667	0.683	5.6055670115187	19.4120022478799	0
610	61	0.507667	0.515667	0.681667	6.11208706741479	19.3470467171581	0
610	62	0.508	0.516333	0.682	5.8561716849965	19.5337142518025	0
610	63	0.507333	0.516333	0.683	5.36688123527013	20.2180139782761	0
610	64	0.515	0.520667	0.674	1.65701305270708	3.55684434913986	0
610	65	0.515333	0.520333	0.674	1.65119064207669	3.57466219017779	0
610	66	0.514667	0.52	0.673667	1.65427190596489	3.71816822604206	0
610	67	0.514333	0.519667	0.672667	1.79126078400615	4.10226723111856	0
610	68	0.515333	0.520667	0.675	1.79126078400615	3.78292387035534	0
610	69	0.512333	0.520667	0.682667	2.72718213556236	5.76832502047716	0
610	70	0.512333	0.52	0.682333	2.89945870126879	6.30000473472529	0
610	71	0.514333	0.519333	0.682333	2.55838881134541	6.23067725288092	0
610	72	0.514333	0.52	0.684	2.55838881134541	5.88421578968594	0
610	73	0.514667	0.52	0.682667	2.39488250334374	5.69675253920434	0
610	74	0.515	0.519333	0.685	2.55838881134541	6.35101496945237	0
610	75	0.514667	0.52	0.681	2.24023872963181	5.44589629784388	0
610	76	0.515	0.52	0.681333	2.23667334269392	5.13595532502559	0
610	77	0.514	0.52	0.681	2.56134599255769	5.62189665688886	0
610	78	0.515333	0.520667	0.679667	2.08760086212295	5.07969463101004	0
610	79	0.514667	0.520333	0.68	2.23865379083831	5.3592613117411	0
610	80	0.511333	0.519333	0.668	2.55374496624381	5.86405958889711	0
610	81	0.511	0.516333	0.677	2.89721727484207	10.6764098441021	0
610	82	0.510333	0.515667	0.674	3.07689868121236	11.3006354400849	0
610	83	0.509667	0.516333	0.678333	3.07689868121236	11.4149685173994	0
610	84	0.506	0.514333	0.680667	6.61895344104875	21.0923040758016	0
610	85	0.506	0.514667	0.680333	6.35965790566941	20.6632959652795	0
610	86	0.506333	0.514667	0.678333	5.8418051817518	19.5538148970679	0
610	87	0.506333	0.514667	0.681	6.10539446971452	19.9923623518642	0
610	88	0.511333	0.515333	0.664333	2.69396370775748	8.72346005959797	0
610	89	0.512	0.515	0.664667	2.52428360145122	8.54987086903001	0
610	90	0.51	0.515	0.661	2.88378524737118	10.1362252027743	0
610	91	0.510333	0.515	0.661	2.53941564404495	9.58583223850592	0
610	92	0.512333	0.519333	0.672	1.92364361839972	4.62612184519893	0
610	93	0.512333	0.519333	0.670667	1.92364361839972	4.46613875282506	0
610	94	0.512333	0.52	0.673	1.92364361839972	4.41003871437417	0
610	95	0.512333	0.519333	0.671333	1.92364361839972	4.46853741681205	0
610	96	0.513333	0.519	0.673	1.79624672288977	4.6469328116413	0
610	97	0.514	0.52	0.672667	1.65941328946412	4.17578423901315	0
610	98	0.506667	0.514333	0.682	6.83281611512888	25.9823518631736	0
610	99	0.517	0.524	0.675667	0.961843781594917	3.56539976116315	0
610	100	0.516	0.523333	0.675333	1.05989380930823	3.65574118721435	0
611	1	0.517333	0.522667	0.706667	3.21695174322635	9.19679621449695	0
611	2	0.516667	0.522333	0.705	2.52428360145122	8.70159566546734	0
611	3	0.514333	0.519	0.673667	1.80195281464521	5.11065264347357	0
611	4	0.51	0.516	0.687667	3.45502521381352	12.8268611958365	0
611	5	0.509333	0.516	0.687667	3.45502521381352	13.4139365819754	0
611	6	0.513333	0.521	0.697333	3.6281236336834	11.4715529385673	0
611	7	0.511	0.519	0.694333	2.55627749474952	11.6202047510945	0
611	8	0.511333	0.519333	0.703667	4.02129626309743	14.4461289470681	0
611	9	0.511667	0.519667	0.703667	4.02129626309743	13.6209124403003	0
611	10	0.510667	0.515667	0.671	2.09066666666667	8.37907036790674	0
611	11	0.510667	0.515333	0.670667	2.24261710484439	8.8187921926266	0
611	12	0.509333	0.515	0.685667	3.45502521381352	14.4304852178387	0
611	13	0.512333	0.520333	0.708	4.68118718884128	15.1071662997853	0
611	14	0.512	0.520333	0.704333	3.81380538908433	13.0839872352447	0
611	15	0.510333	0.516667	0.688	2.90349525191556	12.0640621404341	0
611	16	0.513333	0.519667	0.674667	2.08990002099092	5.18880438000957	0
611	17	0.513667	0.52	0.671	1.9428433592422	4.99068570045589	0
611	18	0.513333	0.518667	0.672333	1.9428433592422	5.23380396431907	0
611	19	0.512	0.518	0.688	2.72282932166713	10.8408614521132	0
611	20	0.511667	0.517	0.686333	2.89721727484207	11.5013548752037	0
611	21	0.511667	0.517667	0.687667	2.72522297740002	11.13456370748	0
611	22	0.510333	0.515667	0.688	3.64760313861415	13.2810271359348	0
611	23	0.511667	0.518333	0.7	3.4472313754962	13.023790618381	0
611	24	0.515667	0.520333	0.698	3.08058962874615	11.7358800239058	0
611	25	0.516333	0.521	0.698	2.87439969690935	9.29032587325266	0
611	26	0.516	0.521333	0.698333	3.05479506410777	9.62623875869148	0
611	27	0.512	0.518	0.674	2.5626138337303	6.27618728267032	0
611	28	0.515	0.522333	0.703	2.56261383373031	10.9877486816797	0
611	29	0.511667	0.518667	0.692	3.05962406593162	11.0274522652122	0
611	30	0.511	0.518667	0.693667	2.72718213556236	11.2307477443191	0
611	31	0.509667	0.515333	0.686667	3.20235718224769	14.1870443906995	0
611	32	0.511	0.516667	0.667	1.94395372825478	7.10147387281226	0
611	33	0.511333	0.517667	0.669	1.66628002088017	6.72302719036251	0
611	34	0.510667	0.516333	0.666333	2.24222062839582	7.18574177671161	0
611	35	0.512333	0.52	0.707	4.45232543119517	14.6962887273531	0
611	36	0.51	0.515667	0.671667	2.4	8.73739689098722	0
611	37	0.51	0.515333	0.672	2.39979520400499	8.97274411155465	0
611	38	0.511	0.516333	0.672333	2.39979520400499	8.32517682859361	0
611	39	0.512333	0.519	0.672	2.24222062839582	5.47448718681279	0
611	40	0.512667	0.518333	0.673333	2.24222062839582	5.62315280214925	0
611	41	0.515667	0.522333	0.704667	2.5474186640414	9.89347234994486	0
611	42	0.515333	0.522333	0.704	2.71674070345602	10.1713076281426	0
611	43	0.515333	0.522667	0.704333	2.71304707196564	10.211680905277	0
611	44	0.517	0.523667	0.706667	3.03757682725565	9.13299445000915	0
611	45	0.512667	0.520333	0.703333	3.62313642095728	12.5241665329229	0
611	46	0.513333	0.520667	0.705333	3.42656743608528	12.1447690266994	0
611	47	0.509333	0.515667	0.684667	3.26613281967696	14.2305066950364	0
611	48	0.511	0.516667	0.691	3.26518385553442	12.9177334679047	0
611	49	0.51	0.516667	0.691333	3.45380690493677	13.9099964335272	0
611	50	0.510667	0.517	0.693	3.26518385553442	12.759483751786	0
611	51	0.510333	0.516333	0.676333	2.24142777219229	8.84901006857958	0
611	52	0.510667	0.517	0.677333	2.24142777219229	8.70623338077288	0
611	53	0.510333	0.516667	0.672	2.24261710484439	8.00562634180988	0
611	54	0.517	0.522	0.706667	3.03093092645889	9.5640933556385	0
611	55	0.516667	0.522667	0.707333	3.39386315589115	10.0432053289107	0
611	56	0.516	0.521667	0.702667	2.52428360145122	8.98061565260402	0
611	57	0.516667	0.522	0.703667	2.68812089328234	9.2693847118852	0
611	58	0.511	0.519333	0.702667	4.45232543119517	14.7042946572215	0
611	59	0.511667	0.519667	0.706333	4.02129626309743	14.4247194962646	0
611	60	0.512	0.519333	0.705667	4.2212670873011	14.2841383741441	0
611	61	0.511	0.519333	0.703667	4.02129626309743	14.9912870246698	0
611	62	0.511	0.519667	0.702667	4.02129626309743	14.6234199461668	0
611	63	0.511333	0.518333	0.704	4.43969300539705	15.02265135727	0
611	64	0.512	0.520667	0.706333	3.61765403942181	14.4074591972094	0
611	65	0.511333	0.515667	0.672333	2.09047499308966	8.24689596752286	0
