OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.520333	0.866667	0
0.500333	0.500667	0.836	0
0.500667	0.505	0.852	0
0.500667	0.515667	0.868333	0
0.500667	0.503333	0.847667	0
0.500333	0.507	0.857333	0
0.501333	0.509333	0.862333	0
0.500333	0.51	0.861333	0
0.501667	0.512667	0.864667	0
0.501	0.508	0.859333	0
0.501333	0.522333	0.873	0
0.500667	0.503	0.847	0
0.500333	0.502	0.843	0
0.501667	0.511	0.864	0
0.500333	0.508667	0.859	0
0.500667	0.514333	0.867	0
0.500333	0.521	0.869667	0
0.501	0.509333	0.861667	0
0.500333	0.523	0.870667	0
0.500333	0.502667	0.844667	0
0.500667	0.506	0.854	0
0.500333	0.514	0.865	0
0.500333	0.514333	0.866333	0
0.500333	0.505333	0.851	0
0.500667	0.508	0.859	0
0.501333	0.523	0.874	0
0.501	0.522333	0.872667	0
0.500333	0.504667	0.850333	0
0.501667	0.520667	0.871667	0
0.500333	0.515667	0.867333	0
0.501333	0.502667	0.846667	0
0.503	0.513	0.866333	0
0.501	0.511	0.863333	0
0.500667	0.509	0.859667	0
0.500333	0.501	0.836333	0
0.500667	0.522667	0.872667	0
0.500667	0.521667	0.872	0
0.500333	0.521667	0.870333	0
0.500333	0.509667	0.860667	0
0.500333	0.501667	0.842667	0
0.500667	0.513333	0.864	0
0.500333	0.520333	0.869333	0
0.500333	0.516333	0.868333	0
0.502	0.513667	0.866333	0
0.502	0.508333	0.86	0
0.500667	0.521	0.871333	0
0.501333	0.523333	0.874333	0
0.500333	0.504	0.848667	0
0.500667	0.507	0.857667	0
0.501333	0.509	0.862	0
0.502667	0.513	0.866	0
0.501	0.506	0.855	0
0.501333	0.506	0.855333	0
0.501667	0.521	0.872	0
0.501667	0.51	0.863333	1
0.501333	0.510333	0.863	0
0.501	0.502667	0.846333	0
0.502	0.513333	0.866	0
0.500333	0.501333	0.842	0
0.500667	0.501	0.841333	0
0.500667	0.521333	0.871667	0
0.500333	0.507333	0.858333	0
0.501	0.509	0.861333	0
0.500667	0.509333	0.861333	0
0.501	0.513	0.864	0
0.500333	0.513333	0.863333	0
0.500667	0.517	0.87	0
0.501	0.523333	0.873667	0
0.501667	0.522667	0.874	0
0.500333	0.510333	0.861667	0
0.500667	0.508667	0.859333	0
0.502	0.510333	0.863667	0
0.500667	0.514	0.866667	0
0.500667	0.504	0.849667	0
0.503	0.512	0.864667	0
0.501333	0.522667	0.873333	0
0.500667	0.504333	0.85	0
0.501333	0.505333	0.854	0
0.501667	0.505	0.853333	0
0.500333	0.506	0.852	0
0.500667	0.512667	0.863667	0
0.500667	0.516333	0.868667	0
0.501667	0.517667	0.871333	0
0.502	0.512333	0.865333	0
0.5	0.502333	0.843	0
0.501	0.515	0.867333	0
0.501	0.505667	0.854667	0
0.500667	0.506333	0.854667	0
0.502	0.508667	0.862	0
0.500333	0.512333	0.863	0
0.501667	0.513	0.865667	0
0.501333	0.513	0.865333	0
0.501	0.513333	0.864667	0
