OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.520333	0.838667	0
0.5	0.519333	0.838333	0
0.500667	0.504	0.863667	0
0.501333	0.503333	0.861667	0
0.501	0.502667	0.843	0
0.500333	0.505667	0.877667	0
0.500333	0.519333	0.887	0
0.500333	0.508	0.882333	0
0.500333	0.519667	0.888	0
0.501333	0.505	0.877667	0
0.501	0.520667	0.896	0
0.500667	0.502667	0.842667	0
0.501	0.507333	0.882667	0
0.500333	0.522667	0.895333	0
0.500333	0.506	0.878333	0
0.500333	0.505333	0.876667	0
0.500333	0.509667	0.885333	0
0.500333	0.520667	0.892	0
0.502	0.507333	0.883	0
0.501	0.504333	0.876333	0
0.501333	0.521333	0.898	0
0.500667	0.508333	0.884667	0
0.500333	0.523667	0.898333	0
0.501333	0.508333	0.886333	0
0.500667	0.503333	0.843667	0
0.501	0.503333	0.861333	0
0.500333	0.509333	0.884667	0
0.502	0.523	0.902333	0
0.500333	0.503667	0.842667	0
0.502333	0.521333	0.899667	0
0.502	0.521667	0.901	0
0.500667	0.521333	0.896667	0
0.500667	0.522	0.897	0
0.500667	0.522333	0.897667	0
0.500333	0.505	0.875667	0
0.500667	0.509	0.885667	0
0.502	0.52	0.894333	0
0.502333	0.521	0.899333	0
0.501667	0.508	0.885667	0
0.502	0.505667	0.880667	0
0.500667	0.523333	0.898667	0
0.501	0.509	0.887	0
0.500333	0.504667	0.875	0
0.501	0.519	0.890333	0
0.501	0.523	0.900333	0
0.501	0.505667	0.879	0
0.500667	0.505333	0.877667	0
0.501667	0.519667	0.893	0
0.500667	0.518667	0.886	0
0.501333	0.523667	0.902667	0
0.501	0.522	0.898	0
0.500667	0.520667	0.894	0
0.501667	0.506333	0.881667	0
0.502333	0.506	0.881667	0
0.501333	0.518667	0.889667	0
0.500667	0.507667	0.882	0
0.501667	0.522333	0.901333	0
0.500667	0.524	0.899	0
0.501333	0.519667	0.892333	0
0.501333	0.523	0.902	0
0.501	0.508333	0.885	0
0.502	0.521	0.898667	0
0.501667	0.506	0.881	0
0.501333	0.519	0.891	0
0.501	0.506333	0.880667	0
0.501	0.523333	0.901667	0
0.501667	0.521	0.898	0
0.501333	0.503667	0.862667	0
0.501	0.521667	0.897667	0
0.500333	0.523	0.897333	0
0.502333	0.519	0.891667	0
0.500667	0.504667	0.875667	0
0.501	0.505333	0.878667	0
0.500333	0.506667	0.879	0
0.501333	0.504667	0.876667	0
0.501333	0.508667	0.886667	0
0.500333	0.503333	0.842	0
0.501667	0.505667	0.88	0
0.501	0.506667	0.881	0
0.501	0.507667	0.883667	0
0.501	0.521333	0.897	0
0.500667	0.506	0.879333	0
0.500667	0.519333	0.890333	0
0.500667	0.520333	0.892667	0
0.501667	0.520667	0.897333	0
0.501	0.508667	0.886	0
0.501	0.519333	0.892	0
0.501333	0.508	0.885333	0
0.500667	0.524333	0.900333	0
0.500333	0.523333	0.898	0
0.502333	0.52	0.894667	0
0.501	0.522667	0.899667	0
0.502	0.522333	0.901667	0
0.501333	0.522667	0.900333	0
0.501667	0.521667	0.899333	0
0.501333	0.520667	0.896333	0
0.501	0.505	0.876667	0
0.500667	0.506333	0.88	0
0.500667	0.508	0.884	0
0.500333	0.521333	0.893	0
0.501333	0.522333	0.899667	0
0.501	0.508	0.884667	0
0.501	0.507	0.881333	0
0.502	0.518333	0.889333	0
0.500333	0.507667	0.880667	0
0.500667	0.507333	0.881333	0
0.501667	0.518667	0.890333	0
0.501333	0.521	0.896667	0
0.501333	0.509	0.887667	1
0.500667	0.505667	0.878333	0
0.501	0.518667	0.887667	0
0.500667	0.519	0.889333	0
0.501	0.522333	0.898667	0
0.501667	0.520333	0.895333	0
