OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502	0.890667	0
0.500667	0.515667	0.907333	0
0.5	0.506	0.895333	0
0.5	0.511333	0.902	0
0.500667	0.507	0.9	0
0.500333	0.52	0.912	0
0.501	0.504667	0.897667	0
0.500333	0.512	0.905	0
0.501667	0.509	0.902	0
0.500333	0.501667	0.891667	0
0.502	0.515	0.907667	0
0.500667	0.502667	0.893667	0
0.500667	0.519333	0.911667	0
0.500333	0.524	0.915	0
0.501333	0.511667	0.906333	1
0.500333	0.511667	0.904	0
0.500667	0.518333	0.910667	0
0.500667	0.512333	0.906333	0
0.500333	0.512333	0.905667	0
0.500333	0.520667	0.912667	0
0.501333	0.523	0.915333	0
0.500333	0.523	0.913667	0
0.500667	0.518	0.910333	0
0.500667	0.520667	0.913	0
0.501667	0.504	0.896333	0
0.500667	0.506333	0.899667	0
0.500333	0.503	0.893667	0
0.500667	0.501	0.890333	0
0.500333	0.501333	0.891333	0
0.501333	0.502333	0.893667	0
0.500667	0.517	0.907667	0
0.501333	0.519333	0.912	0
0.501	0.520667	0.913333	0
0.500333	0.522667	0.913	0
0.500667	0.505333	0.898	0
0.501	0.505	0.898667	0
0.5	0.520667	0.909667	0
0.500667	0.504333	0.897	0
0.500333	0.517667	0.909	0
0.500333	0.518333	0.91	0
0.500667	0.523	0.914667	0
0.501	0.511333	0.905667	0
0.501333	0.510667	0.904333	0
0.501333	0.504667	0.898333	0
0.501333	0.509333	0.902	0
0.501	0.511	0.905333	0
0.500667	0.511667	0.905	0
0.501333	0.52	0.914	0
0.500667	0.503333	0.894333	0
0.500667	0.502	0.893333	0
0.500667	0.517333	0.909333	0
0.501667	0.522333	0.914333	0
0.501	0.520333	0.913	0
0.501	0.517	0.908333	0
0.500333	0.51	0.902667	0
0.500333	0.509333	0.901667	0
0.500667	0.521667	0.913667	0
0.500333	0.511333	0.903667	0
0.501	0.522667	0.914667	0
0.501	0.517667	0.910333	0
0.501	0.512	0.906	0
0.501667	0.523667	0.916	0
0.500667	0.520333	0.912667	0
0.500333	0.506	0.897	0
0.502333	0.514667	0.907333	0
0.502333	0.519	0.911667	0
0.501	0.509	0.901	0
0.501	0.509667	0.902	0
0.501667	0.515333	0.907	0
0.500333	0.523667	0.914333	0
0.501	0.522333	0.914	0
0.501	0.512333	0.906667	0
0.500333	0.502333	0.892667	0
0.500333	0.523333	0.914	0
0.501	0.504	0.895	0
0.500333	0.506667	0.898667	0
0.501333	0.518667	0.911333	0
0.500667	0.523333	0.915333	0
0.501	0.510667	0.903	0
0.5	0.510667	0.901667	0
0.500667	0.509	0.900667	0
