OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.502	0.505667	0.687333	0.120500517625922	0.300424574472905	0
0.502	0.506333	0.688	0.120500517625922	0.300424574472905	0
0.502333	0.505667	0.687	0.120500517625922	0.272995480829054	0
0.502	0.508	0.693667	0.322647398205029	0.640348687654424	0
0.502	0.508	0.692667	0.322647398205029	0.638981688244932	0
0.503	0.507	0.695	0.266596508194147	0.537325095785983	0
0.503667	0.510333	0.692667	0.169767315810683	0.326650714847723	0
0.505667	0.51	0.701667	0.127907246836961	0.321853968268599	0
0.508333	0.512667	0.709	0.161284744392926	0.286930227304290	0
0.507333	0.511333	0.705667	0.259695290858725	0.477602075474776	0
0.507333	0.511333	0.696667	0.0106524870606612	0.0110160928121048	0
0.506667	0.508	0.688	0.020282604998853	0.0400684622637762	0
0.507	0.508667	0.687333	0.0104409187045569	0.0215958463360291	0
0.508	0.512	0.703333	0.0380177968918368	0.0841722884744644	0
0.502333	0.506333	0.688667	0.119082892937273	0.271577856140405	0
0.502	0.507	0.684667	0.123072994018821	0.185268410813705	0
0.507	0.512	0.705	0.138461779148607	0.268672107664388	0
0.508333	0.513667	0.706667	0.0918133825972407	0.167198200572063	0
0.503	0.506	0.686667	0.120500517625922	0.25035365031754	0
0.502333	0.506333	0.693333	0.383916036440991	0.833269878277555	0
0.505667	0.511667	0.696	0.0425535699449181	0.0747072352772513	0
0.506667	0.509667	0.694667	0.0238673822351768	0.0427608412380987	0
0.506667	0.513	0.704	0.129179120521444	0.214002524178577	0
0.505667	0.509667	0.700667	0.120574941767500	0.267789910745965	0
0.504	0.507667	0.699667	0.483484002013016	0.985003982559333	0
0.506667	0.510333	0.701333	0.0659533592230548	0.136735617121475	0
0.504667	0.51	0.695667	0.0956194437977211	0.206747662370496	0
0.504333	0.507333	0.687	0.0620765466365832	0.101998234450616	0
0.504333	0.508667	0.689	0.0635167715985964	0.103911079261876	0
0.507	0.512333	0.708	0.256656361903730	0.514985755653584	0
0.508	0.511333	0.707667	0.248999504715622	0.462769581935295	0
0.508	0.512	0.706667	0.159809915091816	0.292284327519316	0
0.507333	0.509333	0.699	0.0900003782954222	0.215049332921761	0
0.506333	0.508667	0.688667	0.020282604998853	0.0322079229108144	0
0.509333	0.513333	0.703333	0.0185613470358234	0.020025342913018	0
0.508333	0.511667	0.703667	0.037299665045297	0.0718755902140813	0
0.506	0.509	0.695667	0.0933099834045877	0.188497889122319	0
0.502667	0.505667	0.687333	0.119082892937273	0.272157156482193	0
0.502333	0.508667	0.694667	0.266666666666667	0.58300095670657	0
0.505667	0.510333	0.702333	0.167919747706995	0.357856956430976	0
0.508667	0.512333	0.708667	0.161284744392926	0.253458212171917	0
0.508333	0.512333	0.708667	0.161284744392926	0.286930227304290	0
0.508	0.512333	0.707333	0.165083876457126	0.292261728529585	0
0.507667	0.512	0.705333	0.125285397729614	0.279553118827081	0
0.507333	0.511333	0.706	0.261012936980151	0.478919721596202	0
0.506667	0.511333	0.704667	0.261012936980151	0.519290494449477	0
0.507667	0.511	0.696333	0.0239946882915703	0.0273904989158913	0
0.507333	0.511	0.695333	0.0239946882915703	0.0266093041515856	0
0.507333	0.508667	0.686667	0.0104409187045569	0.0140238163030543	0
0.507	0.511667	0.695	0.00872143547005927	0.0170248538897114	0
0.504667	0.51	0.693667	0.0676553604052601	0.173492528907385	0
0.502	0.507	0.684	0.123072994018821	0.176968553128969	0
0.502333	0.507	0.685	0.123072994018821	0.179021606557832	0
0.508	0.512667	0.706333	0.0926017713899689	0.186244896255693	0
0.508667	0.513333	0.706	0.0918133825972407	0.144832744788290	0
0.508333	0.513333	0.707	0.0900003782954222	0.183249790390964	0
0.501667	0.505	0.683	0.206230297215249	0.452016212570786	0
0.503	0.507	0.686333	0.120500517625922	0.233320459605886	0
0.502333	0.506	0.693	0.383916036440991	0.836661254016395	0
0.502333	0.506333	0.692	0.383664199056618	0.833018040893182	0
0.502667	0.505333	0.691667	0.384	0.805169357801217	0
0.502	0.507	0.692	0.383916036440991	0.786746713713956	0
0.502333	0.506667	0.691333	0.322647398205032	0.595188146968463	0
0.507	0.509333	0.695	0.0926017713899689	0.124893733314683	0
0.506333	0.511333	0.695667	0.0238673822351768	0.0557449578134616	0
0.506667	0.511667	0.696667	0.0425535699449181	0.089551919249491	0
0.505667	0.510333	0.694333	0.0664461062015637	0.109791337648290	0
0.505667	0.510667	0.694	0.0664461062015637	0.0908344799023684	0
0.505667	0.51	0.694	0.0664461062015637	0.139307816360526	0
0.504	0.51	0.694667	0.128591334624649	0.214764115626269	0
0.505	0.510333	0.701	0.475121383051510	0.83809404385406	0
0.506667	0.512667	0.703	0.129179120521444	0.197205619283330	0
0.506667	0.513667	0.703333	0.093937081066036	0.178760484723169	0
0.506667	0.512333	0.704667	0.169262452624408	0.235048564676213	0
0.506	0.512	0.701667	0.129669946734779	0.214493350391912	0
0.507	0.513	0.703333	0.094944735640809	0.201680246977437	0
0.508	0.513667	0.705	0.094944735640809	0.156559852069521	0
0.505667	0.51	0.701	0.120574941767500	0.245977959777715	0
0.505667	0.509333	0.699667	0.124503630511803	0.272345697151717	0
0.506667	0.512	0.703333	0.127127624762107	0.234843451391103	0
0.504667	0.508333	0.698667	0.445570776366231	0.977837311223236	0
0.507	0.510667	0.701	0.0419622484132675	0.0888488871763013	0
0.506333	0.510333	0.701	0.094944735640809	0.165726993539229	0
0.506333	0.510333	0.702	0.09532396976056	0.16610622765898	0
0.506333	0.511	0.701	0.09532396976056	0.163241590179052	0
0.506333	0.51	0.701	0.09532396976056	0.190511875478291	0
0.504667	0.509333	0.694	0.102167389463896	0.219058416975665	0
0.504667	0.507	0.687333	0.0889781916045358	0.111154302945964	0
0.504	0.509	0.688333	0.0641390002790914	0.104533307942371	0
0.504333	0.508667	0.689667	0.0635167715985964	0.109787525743473	0
0.504333	0.509	0.689333	0.0641390002790914	0.103910875916598	0
0.506667	0.511667	0.707667	0.254937455257006	0.416420402583573	1
0.507333	0.512667	0.708333	0.254937455257006	0.417675448565079	0
0.507667	0.512333	0.708333	0.256656361903730	0.38249606243825	0
0.507333	0.512667	0.706333	0.202905219316839	0.370220193853648	0
0.506333	0.512	0.706	0.310732790536963	0.634138324924151	0
0.507333	0.512667	0.708	0.206230297215249	0.415852532923347	0
0.506333	0.509667	0.689667	0.0207939580018247	0.0327192759137861	0
0.506	0.507333	0.688333	0.0949447356408081	0.163819133259082	0
0.506	0.509333	0.695	0.0933099834045877	0.17986311592503	0
