OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502	0.901	0
0.500667	0.506667	0.916667	1
0.500333	0.500667	0.900667	0
0.501	0.513667	0.919667	0
0.500333	0.502667	0.908	0
0.500333	0.512667	0.917667	0
0.500333	0.501	0.902667	0
0.500333	0.502333	0.907333	0
0.500333	0.502	0.906667	0
0.501	0.502	0.907667	0
0.501	0.507	0.917	0
0.500333	0.506667	0.916	0
0.500667	0.513667	0.919	0
0.500667	0.503667	0.913	0
0.501	0.507667	0.917667	0
0.501	0.504	0.913667	0
0.500667	0.502333	0.907667	0
0.500333	0.505	0.913667	0
0.500333	0.512333	0.916667	0
0.501	0.504667	0.914333	0
0.500667	0.504333	0.914	0
0.5	0.502667	0.907	0
0.500333	0.501667	0.905333	0
0.501333	0.502333	0.908	0
0.500667	0.501667	0.906	0
0.500667	0.506	0.915	0
0.500667	0.502667	0.910667	0
0.500333	0.503667	0.910333	0
0.500667	0.507333	0.917333	0
0.501	0.508333	0.918333	0
0.501333	0.508	0.918	0
0.500667	0.502	0.907333	0
0.500667	0.501333	0.903667	0
0.500333	0.504667	0.912	0
0.500333	0.505333	0.914	0
