OneWayAcc	TwoWayAcc	ThreeWayAcc	ChiMaxs	ChiSums	Best
0.508667	0.517667	0.655667	0.261012936980151	0.549222045300516	0
0.509	0.516333	0.650667	0.156556268864353	0.357079027911364	0
0.504333	0.508667	0.643667	0.760038926555489	1.75750292275117	0
0.507667	0.515667	0.649667	0.230809465341186	0.63715292160557	0
0.508333	0.515333	0.650333	0.192609784410474	0.545431069019243	0
0.508333	0.518333	0.657667	0.317121317785181	0.886202008543736	0
0.509333	0.515667	0.652333	0.212457489373299	0.460659918866827	0
0.509	0.510667	0.651667	0.657832827675559	1.77541783405055	0
0.508667	0.516	0.655	0.317121317785181	0.728640245124544	0
0.508667	0.517	0.656	0.318345332549722	0.734527256870243	0
0.509	0.517333	0.655	0.258242721215187	0.510576611271702	0
0.508	0.516667	0.655333	0.44250415245987	0.819238650905186	0
0.512667	0.518667	0.649333	0.0106064633930210	0.0111059148963432	0
0.511	0.517667	0.657667	0.319418222209398	0.605822182328462	0
0.511333	0.518333	0.657667	0.264146620352127	0.5145659273898	0
0.511667	0.518	0.656667	0.213336509199434	0.427841567883429	0
0.511333	0.517667	0.656333	0.264915399364063	0.479420458048057	0
0.505	0.513667	0.649	0.629792105145434	1.62995583749434	0
0.505333	0.513667	0.649	0.552614190339313	1.48281861751589	0
0.505	0.513333	0.649	0.629792105145434	1.63841432424668	0
0.505333	0.512667	0.648	0.634407010917713	1.56744180681956	0
0.505333	0.513333	0.648667	0.624979840735555	1.5591504192635	0
0.509	0.515333	0.649333	0.199120085597783	0.399642844644793	0
0.509	0.516667	0.651	0.156556268864353	0.357079027911364	0
0.509333	0.517667	0.651333	0.124224877838712	0.271944138575688	0
0.511667	0.517667	0.657333	0.321107730007071	0.565740170788493	0
0.511	0.516	0.649	0.0827689864115824	0.190431614576673	0
0.512333	0.516333	0.649333	0.0813194960045102	0.165870759156921	0
0.511667	0.517333	0.652333	0.115993121089942	0.230014653696696	0
0.511333	0.517333	0.652	0.0827689864115824	0.196790519018336	0
0.506667	0.512667	0.646667	0.401848718576485	0.910968638726021	0
0.504333	0.508667	0.644	0.760038926555489	1.83965521484152	0
0.504667	0.509	0.644333	0.853909012088821	1.92348192059552	0
0.508	0.516	0.65	0.230809465341186	0.636027958482338	0
0.507667	0.515	0.649	0.241923796619540	0.68418832589153	0
0.509333	0.516667	0.651333	0.244405805066122	0.299987789692905	0
0.509	0.516	0.650333	0.244405805066122	0.357894151689454	0
0.508333	0.514667	0.650333	0.244405805066122	0.598280828072477	0
0.508	0.514667	0.650667	0.259695290858726	0.688345223612938	0
0.508667	0.519	0.657333	0.294005491738043	0.78077297341517	0
0.507667	0.515	0.645333	0.244405805066122	0.534980437337155	0
0.506667	0.513333	0.645	0.244405805066122	0.563097385391031	0
0.506333	0.515	0.643333	0.230809465341186	0.486958738622445	0
0.509667	0.515667	0.652	0.251107512499467	0.446103393441228	0
0.509333	0.517	0.652	0.128591334624648	0.317164889940348	0
0.508333	0.510333	0.651	0.609383099650633	1.70442423284486	0
