OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.502667	0.868333	0
0.5	0.525333	0.884	0
0.5	0.524667	0.883333	0
0.500333	0.539	0.896667	0
0.5	0.514	0.882	0
0.5	0.524	0.882333	0
0.501	0.510333	0.881333	0
0.500333	0.501333	0.866667	0
0.5	0.512	0.879667	0
0.500333	0.511	0.880667	0
0.500333	0.501667	0.872333	0
0.500667	0.508333	0.88	0
0.5	0.531333	0.892	0
0.500333	0.512	0.881333	0
0.501	0.510667	0.882	0
0.500333	0.510667	0.880333	0
0.502667	0.526667	0.892	0
0.500667	0.524667	0.887333	0
0.501667	0.541333	0.898667	0
0.500333	0.512667	0.882	0
0.500667	0.517	0.883333	0
0.501667	0.515667	0.884333	0
0.500333	0.505667	0.877667	0
0.501333	0.515333	0.884	0
0.501667	0.525667	0.890667	0
0.500333	0.517667	0.882667	0
0.501333	0.511333	0.883333	0
0.501	0.528	0.892	0
0.501333	0.507	0.879	0
0.501667	0.527667	0.892667	0
0.500667	0.506667	0.878667	0
0.500667	0.502	0.874	0
0.502333	0.527	0.892333	0
0.500333	0.541333	0.898333	0
0.501	0.504	0.877667	0
0.501333	0.531667	0.895667	0
0.500333	0.524333	0.886333	0
0.500333	0.530667	0.893333	0
0.501333	0.524333	0.888333	0
0.500333	0.514	0.882333	0
0.500333	0.504	0.876333	0
0.5	0.512667	0.880333	0
0.500667	0.505	0.878	0
0.502667	0.508333	0.883	0
0.501667	0.526333	0.891667	0
0.500333	0.540667	0.897667	0
0.502333	0.507333	0.881	0
0.500333	0.528333	0.891333	0
0.501	0.508667	0.880333	0
0.501667	0.506667	0.879333	0
0.501333	0.529667	0.894333	0
0.501667	0.528667	0.894	0
0.500333	0.542	0.898667	0
0.500333	0.524	0.885667	0
0.500333	0.525667	0.889333	0
0.502333	0.508667	0.883	0
0.500667	0.538667	0.895667	0
0.503	0.527333	0.892667	0
0.503333	0.527333	0.893	0
0.502667	0.507333	0.882	0
0.502333	0.527667	0.893333	0
0.501667	0.508333	0.881	0
0.500333	0.53	0.892333	0
0.500333	0.532	0.895	0
0.500333	0.507	0.878333	0
0.502	0.516667	0.885	0
0.500667	0.517667	0.884667	0
0.501	0.511667	0.883333	0
0.500667	0.511667	0.882333	0
0.500667	0.530667	0.894333	0
0.500667	0.503333	0.875667	0
0.502	0.508667	0.881667	0
0.501667	0.528	0.893	0
0.502333	0.528	0.893667	0
0.500667	0.527	0.890667	0
0.502	0.507	0.88	0
0.500333	0.527667	0.890333	0
0.502	0.51	0.883667	0
0.501333	0.516	0.884333	0
0.501667	0.524	0.888667	0
0.500333	0.503333	0.873	0
0.501333	0.541	0.898	0
0.501667	0.540333	0.898	0
0.500667	0.528	0.891667	0
0.500667	0.525	0.888333	0
0.502333	0.509333	0.883333	0
0.501667	0.516	0.884667	0
0.502333	0.508	0.882333	0
0.501333	0.526667	0.891667	0
0.500667	0.526667	0.890333	0
0.501	0.517333	0.884	0
0.500333	0.512333	0.881667	0
0.501	0.528333	0.893	0
0.502	0.525667	0.891	0
0.500667	0.509	0.880667	0
0.500333	0.504667	0.877	0
0.501	0.531333	0.895333	0
0.501667	0.511	0.882667	0
0.501	0.527333	0.891	0
0.500667	0.54	0.897	0
0.501667	0.528333	0.893667	0
0.500667	0.523667	0.885333	0
0.502667	0.507	0.881667	0
0.501667	0.508	0.880667	0
0.501667	0.507667	0.88	0
0.500667	0.526333	0.89	0
0.500333	0.527	0.89	0
0.501333	0.523333	0.885667	0
0.502	0.510333	0.884	1
0.502	0.523667	0.887333	0
0.500667	0.528333	0.892	0
0.502	0.509	0.882667	0
0.502	0.507667	0.881333	0
0.500667	0.503667	0.877	0
0.500333	0.504333	0.876667	0
0.501	0.508	0.879667	0
0.502333	0.515667	0.884667	0
0.501667	0.510667	0.882333	0
0.501333	0.517333	0.885333	0
0.500667	0.530333	0.893	0
0.501	0.524667	0.888	0
0.5	0.540333	0.896667	0
0.500667	0.529667	0.892333	0
0.500333	0.525	0.887333	0
0.501333	0.524667	0.890333	0
0.501	0.525	0.889333	0
0.502333	0.516333	0.885	0
0.501	0.518333	0.885	0
0.500667	0.517333	0.883667	0
0.501	0.511333	0.882333	0
0.500667	0.514667	0.882667	0
0.501	0.523667	0.885667	0
0.501667	0.523667	0.887	0
0.500333	0.518	0.884	0
0.500333	0.508667	0.88	0
0.501	0.526333	0.890667	0
0.501333	0.528333	0.893333	0
