OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.5	0.506333	0.824	0
0.500333	0.502667	0.820333	0
0.501	0.508667	0.875	0
0.500333	0.509667	0.875	0
0.500333	0.509	0.873667	0
0.500333	0.513667	0.877333	0
0.501	0.503	0.826333	0
0.501667	0.507333	0.871667	0
0.500667	0.509333	0.876667	0
0.500333	0.51	0.877	0
0.502667	0.52	0.889	0
0.500667	0.519333	0.885	0
0.501	0.521	0.889333	0
0.501667	0.509667	0.879333	0
0.500667	0.502667	0.824333	0
0.501333	0.520667	0.889333	0
0.500333	0.503333	0.828333	0
0.500333	0.518667	0.881333	0
0.501	0.512667	0.881333	0
0.500333	0.506667	0.861	0
0.500667	0.508667	0.874667	0
0.500667	0.504333	0.855	0
0.501333	0.519	0.886	0
0.501	0.502667	0.824667	0
0.501667	0.504333	0.856333	0
0.500667	0.504	0.854333	0
0.501	0.505667	0.861667	0
0.501	0.503667	0.854	0
0.501	0.510667	0.881	0
0.500333	0.519	0.882	0
0.501	0.507667	0.872333	0
0.501	0.507	0.867	0
0.500333	0.506333	0.860667	0
0.500667	0.507333	0.869667	0
0.500667	0.520333	0.887333	0
0.500333	0.508667	0.872667	0
0.500667	0.524	0.889667	0
0.502	0.509	0.878667	0
0.502	0.51	0.880667	0
0.501	0.519	0.885667	0
0.500667	0.504667	0.855333	0
0.501333	0.504	0.855667	0
0.500667	0.518667	0.881667	0
0.500667	0.508	0.872667	0
0.501333	0.507333	0.870667	0
0.501	0.513	0.882333	0
0.501667	0.522333	0.891333	0
0.501333	0.518667	0.885667	0
0.502	0.510333	0.881333	0
0.502	0.514333	0.884667	0
0.500333	0.503667	0.853	0
0.500333	0.505667	0.859333	0
0.500667	0.506	0.861333	0
0.500667	0.519667	0.886	0
0.500333	0.524	0.887333	0
0.504	0.523	0.894667	0
0.500667	0.503	0.825667	0
0.501	0.518667	0.885333	0
0.500333	0.506	0.86	0
0.500667	0.51	0.878667	0
0.501667	0.505	0.859333	0
0.502	0.518333	0.886	0
0.500333	0.520333	0.885333	0
0.501333	0.506333	0.863	0
0.501	0.51	0.879667	0
0.501333	0.520333	0.888333	0
0.500667	0.505333	0.858667	0
0.501	0.510333	0.88	0
0.501333	0.505	0.858667	0
0.501667	0.521333	0.891	0
0.500333	0.508	0.871667	0
0.501333	0.523333	0.892333	0
0.500333	0.524667	0.888	0
0.500667	0.505	0.855667	0
0.501333	0.515	0.885	0
0.501	0.505	0.858	0
0.502333	0.514	0.884667	0
0.501333	0.509	0.878333	0
0.503	0.523667	0.896333	0
0.501333	0.521667	0.890667	0
0.500333	0.519333	0.882333	0
0.501	0.519333	0.886667	0
0.501	0.504667	0.855667	0
0.502333	0.519	0.888	0
0.501667	0.510667	0.881333	0
0.501667	0.513	0.884	0
0.501667	0.513333	0.884333	0
0.501	0.505333	0.859	0
0.501333	0.509667	0.878667	0
0.500333	0.503	0.823333	0
0.501333	0.503333	0.853667	0
0.501667	0.508667	0.877667	0
0.501333	0.524	0.893333	0
0.501667	0.515667	0.885333	0
0.502333	0.512	0.883333	0
0.501333	0.504667	0.856333	0
0.501333	0.508	0.873	0
0.501	0.504	0.854667	0
0.501	0.515	0.884	0
0.500667	0.507667	0.871667	0
0.502333	0.523667	0.894	0
0.502	0.506667	0.863333	0
0.500667	0.510667	0.880333	0
0.500667	0.511667	0.881	0
0.501333	0.508667	0.877	0
0.503667	0.513	0.885	1
0.501333	0.514	0.884333	0
0.501	0.503333	0.850667	0
0.501667	0.523667	0.892667	0
0.501	0.524	0.891667	0
0.502333	0.522333	0.893667	0
0.502	0.522667	0.892667	0
0.501333	0.505333	0.861	0
0.500667	0.511333	0.880667	0
0.501667	0.511	0.883	0
0.500667	0.523333	0.887667	0
0.502333	0.51	0.881333	0
0.500667	0.509667	0.877333	0
0.501	0.506667	0.862333	0
0.501	0.509	0.877	0
0.502667	0.519333	0.888333	0
0.501333	0.513333	0.884	0
0.501	0.508333	0.873	0
0.500667	0.509	0.876	0
0.500667	0.507	0.866333	0
0.501	0.506333	0.862	0
0.501667	0.521	0.89	0
0.502667	0.523333	0.895667	0
0.501667	0.508333	0.877	0
0.501	0.519667	0.888	0
0.501333	0.522667	0.891667	0
