OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.501	0.510333	0.526	0.555333	0.705667	0
0.501667	0.508667	0.524333	0.552667	0.703667	0
0.502	0.509	0.524333	0.552667	0.704	0
0.501333	0.509	0.524333	0.551333	0.703667	1
0.502	0.508333	0.525	0.551	0.702333	0
0.501333	0.508667	0.527	0.552333	0.704667	0
0.501667	0.508667	0.525667	0.553333	0.705	0
0.502667	0.508	0.522667	0.551	0.695667	0
0.502333	0.510667	0.524	0.549333	0.696667	0
0.501667	0.510667	0.524333	0.549333	0.695	0
0.501333	0.508333	0.523	0.551333	0.695667	0
0.501667	0.507667	0.523333	0.551333	0.694667	0
0.501	0.509	0.523333	0.550333	0.695333	0
0.500667	0.509	0.521333	0.551333	0.693	0
0.501667	0.509	0.521667	0.551667	0.695	0
0.503333	0.508	0.522667	0.552333	0.699333	0
0.504	0.508	0.522333	0.552667	0.697667	0
0.502667	0.507667	0.523333	0.553	0.699667	0
0.503333	0.508333	0.522	0.554667	0.7	0
0.503333	0.507667	0.522333	0.554667	0.700667	0
0.503	0.508667	0.522	0.556333	0.700333	0
0.504	0.51	0.521667	0.552	0.699667	0
0.503	0.510333	0.521667	0.552333	0.700333	0
0.503333	0.510333	0.520667	0.551	0.698333	0
0.502	0.508333	0.521	0.554	0.698333	0
0.502	0.508667	0.521333	0.553667	0.697667	0
0.502	0.507333	0.521333	0.553333	0.696667	0
0.502333	0.508	0.521667	0.554333	0.698	0
0.502667	0.509	0.522667	0.55	0.696333	0
0.502	0.508	0.523333	0.552333	0.697333	0
0.502333	0.508667	0.522667	0.551	0.697	0
0.502	0.51	0.522333	0.551	0.696333	0
0.502667	0.509	0.523333	0.552	0.701	0
0.502333	0.509	0.521333	0.552333	0.699667	0
0.502333	0.509	0.522333	0.552667	0.700667	0
0.502	0.507333	0.525667	0.551	0.695	0
0.502333	0.507	0.523333	0.553667	0.694667	0
0.502333	0.507	0.523667	0.553333	0.694667	0
0.502	0.508333	0.524	0.55	0.697	0
0.502	0.510667	0.523	0.552333	0.701	0
0.502333	0.509333	0.522667	0.551	0.700667	0
0.502333	0.508	0.524	0.551	0.701333	0
0.501667	0.508667	0.524	0.550667	0.7	0
0.502667	0.508667	0.523667	0.550333	0.700667	0
0.502333	0.507667	0.523	0.549667	0.699	0
0.501667	0.509	0.524	0.551	0.700667	0
0.501333	0.509	0.523	0.551	0.696667	0
0.501667	0.508333	0.524	0.551333	0.7	0
0.501667	0.508667	0.523333	0.552	0.699333	0
0.503	0.508333	0.522333	0.550667	0.697	0
0.502	0.509	0.525667	0.55	0.699333	0
0.502667	0.510667	0.523	0.550333	0.699333	0
0.502333	0.509333	0.523667	0.554333	0.705333	0
0.502	0.508333	0.524333	0.555	0.704	0
0.501667	0.507667	0.522	0.553333	0.698333	0
0.502333	0.509333	0.523333	0.553667	0.703	0
0.502	0.509333	0.524667	0.555	0.706333	0
0.502333	0.509	0.524667	0.555667	0.706667	0
0.502667	0.508333	0.524333	0.554	0.707333	0
0.502333	0.509333	0.525667	0.554	0.706	0
0.501333	0.507667	0.524667	0.554333	0.701333	0
0.501333	0.508333	0.525333	0.552	0.699667	0
0.501	0.508333	0.525	0.552333	0.700333	0
0.501333	0.508333	0.524	0.552667	0.699333	0
0.501	0.509333	0.525667	0.552	0.701	0
0.501333	0.509333	0.526	0.551	0.700333	0
0.500667	0.509667	0.527	0.553333	0.696667	0
0.500667	0.510667	0.527333	0.552667	0.697	0
0.502333	0.509333	0.523	0.555	0.704667	0
0.502	0.510667	0.523333	0.555333	0.705667	0
0.501333	0.509333	0.523667	0.556333	0.703667	0
0.501333	0.509667	0.523667	0.555333	0.704333	0
0.501667	0.509	0.524	0.556	0.704667	0
0.501333	0.51	0.525333	0.555	0.705333	0
0.501667	0.508667	0.524333	0.553	0.704	0
0.502	0.508333	0.525333	0.552	0.703333	0
0.501333	0.508667	0.524333	0.551333	0.703333	0
0.501333	0.509333	0.524667	0.552	0.704	0
0.501667	0.508333	0.525	0.551333	0.703	0
0.501667	0.508	0.525	0.551667	0.701	0
0.502	0.508333	0.524333	0.551	0.700667	0
0.501667	0.508333	0.527	0.551667	0.704	0
0.501667	0.508667	0.526333	0.552	0.705333	0
0.501667	0.509333	0.524667	0.552667	0.704333	0
0.501333	0.508667	0.525333	0.553667	0.704	0
0.502	0.509333	0.525	0.553333	0.705333	0
0.502333	0.509667	0.524	0.548667	0.693667	0
0.502667	0.509667	0.524	0.549	0.695	0
0.502667	0.511	0.522667	0.549667	0.697	0
0.501667	0.510667	0.525333	0.549	0.695	0
0.501333	0.51	0.527	0.549333	0.697333	0
0.501333	0.508667	0.526333	0.549	0.696	0
0.502333	0.508333	0.524	0.549333	0.696	0
0.501667	0.508	0.524	0.550333	0.696667	0
0.501667	0.507667	0.524	0.551	0.694333	0
0.500667	0.508667	0.521667	0.552	0.692	0
0.501333	0.509	0.521333	0.549333	0.691333	0
0.501	0.508667	0.522667	0.55	0.689667	0
0.503	0.507667	0.522333	0.552	0.697333	0
0.504	0.508	0.522333	0.553	0.698667	0
