OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.503333	0.505667	0.515	0.544667	0.683667	0
0.503	0.507	0.515	0.546333	0.685667	0
0.502333	0.506	0.517	0.546	0.685333	0
0.502667	0.506333	0.513667	0.543	0.678667	0
0.502333	0.506	0.514667	0.543	0.681333	0
0.501333	0.506667	0.515667	0.541667	0.678333	0
0.502667	0.505333	0.513667	0.542333	0.672667	0
0.502333	0.505333	0.517333	0.546667	0.684	0
0.502333	0.506333	0.515	0.540667	0.681	1
0.501667	0.508	0.518	0.550667	0.686667	0
0.501333	0.508667	0.518	0.545667	0.687	0
0.501333	0.507667	0.516	0.545667	0.685333	0
0.501667	0.507667	0.516333	0.544333	0.685667	0
0.502	0.506	0.516667	0.543333	0.683667	0
0.501667	0.505667	0.516667	0.544667	0.684333	0
0.501333	0.506333	0.516	0.544333	0.684667	0
0.502	0.506333	0.517333	0.546	0.685667	0
0.502333	0.504333	0.516333	0.537333	0.67	0
0.502	0.504667	0.516333	0.538667	0.669333	0
0.502333	0.505	0.515333	0.539333	0.671333	0
0.501667	0.506	0.514667	0.539333	0.669667	0
0.501333	0.505333	0.516333	0.539667	0.670667	0
0.502333	0.505	0.516667	0.539	0.671	0
0.502	0.506	0.512667	0.536333	0.662667	0
0.502667	0.506	0.513333	0.536	0.664333	0
0.502	0.505667	0.512333	0.536667	0.665333	0
0.502333	0.505333	0.513333	0.536667	0.664	0
0.502333	0.505667	0.514	0.537667	0.668667	0
0.501667	0.505	0.514667	0.539	0.669	0
0.502	0.506	0.514667	0.539	0.670667	0
0.501667	0.505333	0.515667	0.538	0.668	0
0.501333	0.505333	0.515333	0.538333	0.669667	0
0.502	0.505333	0.513667	0.538333	0.669333	0
0.501333	0.504333	0.514333	0.538667	0.666667	0
0.502	0.505	0.513333	0.538	0.666667	0
0.502	0.507	0.514667	0.536667	0.668	0
0.502	0.505667	0.514	0.540667	0.672	0
0.501667	0.506667	0.514333	0.539	0.670333	0
0.501	0.506333	0.514667	0.538333	0.666	0
0.501	0.507	0.515667	0.538333	0.666667	0
0.501667	0.506	0.514333	0.536333	0.667	0
0.502667	0.506	0.514	0.536333	0.666333	0
0.502	0.505333	0.515667	0.536667	0.666667	0
0.502	0.505667	0.514667	0.536333	0.665333	0
0.501667	0.507	0.515667	0.536	0.664667	0
0.502333	0.506333	0.514333	0.535667	0.666667	0
0.501667	0.505667	0.515	0.539667	0.673667	0
0.502	0.505667	0.515333	0.540667	0.676	0
0.502333	0.506333	0.515	0.539333	0.672333	0
0.501667	0.505667	0.515333	0.539333	0.673667	0
0.502333	0.505667	0.514667	0.540667	0.673333	0
0.502	0.506	0.515	0.540667	0.675333	0
0.501333	0.505667	0.515	0.54	0.673	0
0.501333	0.506333	0.515333	0.540333	0.674667	0
0.501333	0.506	0.515667	0.540667	0.674667	0
0.501667	0.506333	0.514	0.54	0.674	0
0.502333	0.507333	0.515	0.539667	0.675333	0
0.502667	0.505667	0.516333	0.539333	0.674333	0
0.502333	0.505667	0.515667	0.539667	0.676	0
0.503333	0.505667	0.515	0.540667	0.676333	0
0.501667	0.505333	0.515	0.540667	0.672667	0
0.501667	0.506	0.516667	0.539	0.672	0
0.502	0.506333	0.516667	0.540667	0.676333	0
0.503667	0.505667	0.516	0.539	0.671333	0
0.503333	0.505667	0.516667	0.539	0.671667	0
0.501667	0.505	0.516	0.543	0.676333	0
0.501667	0.505333	0.516333	0.542333	0.678	0
0.504	0.510667	0.516667	0.542667	0.684	0
0.503	0.509667	0.515667	0.543333	0.684667	0
0.503	0.508667	0.515667	0.544333	0.685	0
0.502	0.505667	0.515667	0.544333	0.682333	0
0.502	0.506333	0.514667	0.543	0.681	0
0.503	0.506333	0.514667	0.543	0.683333	0
0.502333	0.506333	0.514667	0.544333	0.683667	0
0.502	0.506	0.516	0.545333	0.684667	0
0.501667	0.508333	0.514333	0.545667	0.682	0
0.503333	0.506	0.515333	0.543333	0.684	0
0.502333	0.506	0.515	0.544667	0.684333	0
0.503333	0.505333	0.514667	0.545	0.683333	0
0.503667	0.505667	0.514667	0.545333	0.683667	0
0.502667	0.506	0.514333	0.546333	0.682333	0
0.503	0.506667	0.514667	0.546333	0.685	0
0.503333	0.507333	0.515	0.545667	0.685	0
0.503333	0.506667	0.514333	0.546333	0.685333	0
0.503	0.506667	0.515	0.546	0.684667	0
0.502667	0.506667	0.515667	0.546	0.685333	0
0.502667	0.506333	0.513333	0.543667	0.678667	0
0.502667	0.506333	0.513667	0.541333	0.678	0
0.502333	0.506333	0.514	0.541333	0.676333	0
0.501	0.506667	0.514333	0.542667	0.68	0
0.501333	0.508	0.514667	0.541667	0.678	0
0.501	0.507667	0.513667	0.542333	0.679333	0
0.502	0.507333	0.513667	0.542667	0.676333	0
0.502	0.505333	0.513667	0.543	0.677333	0
0.501333	0.506	0.514667	0.543	0.679333	0
0.501333	0.506333	0.517667	0.542	0.678667	0
0.501667	0.506333	0.514667	0.542	0.677667	0
0.502667	0.505333	0.514333	0.541667	0.671667	0
0.501667	0.506	0.518333	0.548667	0.686	0
0.502	0.506667	0.516667	0.546333	0.686667	0
