OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.504333	0.524333	0.768667	0
0.501333	0.502667	0.509667	0.739333	0
0.501667	0.505333	0.526667	0.779667	0
0.500667	0.505333	0.530667	0.779	0
0.502333	0.507667	0.522333	0.769667	0
0.502333	0.509333	0.523	0.771667	0
0.502333	0.505333	0.512333	0.749667	0
0.501667	0.504667	0.519	0.765	0
0.502333	0.504667	0.514333	0.754	0
0.502333	0.504667	0.531667	0.782667	0
0.502	0.505	0.518333	0.766667	0
0.501333	0.506333	0.525667	0.77	0
0.502	0.505	0.527333	0.78	0
0.502	0.505	0.515	0.755333	0
0.501	0.502333	0.510333	0.741	0
0.500667	0.505	0.527333	0.771333	0
0.502333	0.504667	0.531	0.782333	0
0.502	0.504667	0.520333	0.765333	0
0.500667	0.505333	0.530333	0.778667	0
0.501333	0.505	0.513667	0.752333	0
0.501	0.502667	0.509667	0.739	0
0.501	0.504	0.516333	0.758	0
0.500667	0.503	0.516667	0.753	0
0.501667	0.505	0.515667	0.760667	0
0.502	0.504667	0.516667	0.761667	0
0.503	0.506333	0.521	0.768333	0
0.501	0.504	0.523333	0.764333	0
0.501	0.504667	0.522667	0.765667	0
0.500667	0.504667	0.522333	0.765333	0
0.501333	0.505667	0.518	0.766667	0
0.501	0.503333	0.516	0.755333	0
0.501	0.503333	0.516667	0.756667	0
0.503	0.506	0.530667	0.781333	0
0.502	0.504333	0.520333	0.765	1
0.501333	0.502667	0.516	0.751667	0
0.503333	0.506333	0.525	0.772667	0
0.501333	0.504	0.514	0.751	0
0.502	0.504333	0.514	0.751667	0
0.501	0.504667	0.514333	0.751667	0
0.502333	0.506333	0.517333	0.765	0
0.502667	0.505667	0.517333	0.765667	0
0.502	0.503667	0.526667	0.768	0
0.502	0.507667	0.525667	0.774667	0
0.503	0.507333	0.525	0.774333	0
0.501	0.509	0.526333	0.773333	0
0.501667	0.505	0.518	0.765	0
0.500667	0.504667	0.53	0.777	0
0.502667	0.508	0.522667	0.77	0
0.502	0.509333	0.523333	0.770667	0
0.501667	0.505	0.509333	0.739667	0
0.501333	0.505333	0.51	0.740667	0
0.502	0.505333	0.512667	0.747667	0
0.502333	0.505333	0.512	0.748667	0
0.502	0.505667	0.512	0.75	0
0.501333	0.505333	0.519	0.766	0
0.501667	0.504667	0.514	0.753333	0
0.501333	0.504667	0.523	0.768667	0
0.501333	0.506667	0.522667	0.768333	0
0.501	0.509333	0.527667	0.774	0
0.501667	0.505	0.526667	0.778333	0
0.501667	0.506	0.512	0.748	0
0.501	0.503	0.511	0.742	0
0.501	0.504667	0.527	0.771	0
0.502	0.505333	0.531	0.782333	0
0.501	0.507	0.529333	0.775333	0
0.501333	0.506	0.517	0.764333	0
0.501	0.508667	0.526667	0.772333	0
0.502333	0.505	0.513	0.752333	0
0.501	0.504333	0.528667	0.772667	0
0.501	0.503	0.509333	0.738333	0
0.502333	0.509	0.523333	0.770667	0
0.502333	0.508	0.523667	0.77	0
0.501667	0.505333	0.515667	0.761	0
0.502	0.505	0.515333	0.760667	0
0.502	0.504667	0.516	0.761	0
0.502	0.505	0.516333	0.761333	0
0.503667	0.506667	0.522	0.769333	0
0.500667	0.505	0.523	0.765667	0
0.501333	0.505	0.528333	0.78	0
0.502	0.506333	0.518	0.767333	0
0.500667	0.506	0.521667	0.765667	0
0.501667	0.506333	0.522667	0.768333	0
0.501	0.505	0.521333	0.767333	0
0.501	0.503667	0.515667	0.754333	0
0.501333	0.503667	0.515667	0.754667	0
0.501	0.503667	0.516333	0.756667	0
0.500667	0.505	0.53	0.777667	0
0.501333	0.503333	0.515667	0.750667	0
0.501333	0.506	0.514333	0.753667	0
0.501667	0.506333	0.514333	0.754333	0
0.502	0.505333	0.514	0.755333	0
0.502	0.504667	0.513667	0.752667	0
0.501333	0.504333	0.513667	0.750333	0
0.501333	0.503667	0.514333	0.75	0
0.502	0.504333	0.514333	0.752	0
0.501333	0.504	0.514333	0.751667	0
0.502333	0.506667	0.524333	0.772333	0
0.502333	0.506333	0.526	0.773667	0
0.501	0.509	0.526	0.772667	0
0.502333	0.504667	0.515	0.756	0
