OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502	0.891	0
0.5	0.505333	0.913667	0
0.501	0.508667	0.928667	0
0.501333	0.505	0.921	0
0.500333	0.503	0.913667	0
0.500667	0.504667	0.919667	0
0.501333	0.503333	0.916	0
0.5	0.507	0.923333	0
0.501	0.508	0.928	0
0.501333	0.503	0.914667	0
0.500333	0.501667	0.890333	0
0.501	0.507667	0.927333	0
0.500667	0.509333	0.928333	0
0.500667	0.501667	0.890667	0
0.501	0.506	0.924	0
0.500333	0.502333	0.891333	0
0.501333	0.503667	0.916333	0
0.501333	0.509	0.929	0
0.501333	0.508333	0.928333	0
0.500333	0.505667	0.921	0
0.500333	0.506333	0.925333	1
0.500667	0.508333	0.927333	0
0.501	0.505	0.920667	0
0.500667	0.505333	0.922667	0
0.500667	0.504333	0.919333	0
0.500667	0.504	0.915667	0
0.501	0.503333	0.915667	0
0.501	0.507333	0.925667	0
0.500333	0.506	0.923	0
0.500667	0.508	0.926	0
0.501	0.504	0.918	0
0.501333	0.51	0.929333	0
