OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.502	0.508333	0.522333	0.547333	0.707667	0
0.502333	0.508667	0.521	0.547333	0.707	0
0.502	0.51	0.522	0.545	0.707333	0
0.501667	0.509667	0.520667	0.549333	0.706	0
0.502	0.508333	0.520333	0.549333	0.706667	0
0.501	0.506333	0.516	0.538667	0.686	0
0.501333	0.506333	0.516667	0.536333	0.684667	0
0.501333	0.506667	0.515667	0.536667	0.684333	0
0.502333	0.506333	0.514333	0.536	0.684667	0
0.502	0.506667	0.514667	0.535667	0.683	0
0.502333	0.506	0.514333	0.535333	0.684333	0
0.502333	0.507	0.515333	0.535	0.686667	0
0.503333	0.507	0.515333	0.535333	0.687333	0
0.502	0.507333	0.52	0.541333	0.703333	0
0.501667	0.508	0.52	0.54	0.704333	0
0.501667	0.509333	0.519	0.541667	0.705667	0
0.501333	0.51	0.518333	0.539333	0.699	0
0.502333	0.506	0.517667	0.541333	0.699333	0
0.502667	0.505667	0.518667	0.540333	0.699667	0
0.503	0.506	0.518667	0.539333	0.7	0
0.502667	0.507333	0.519	0.540667	0.704333	0
0.503	0.507	0.518667	0.540333	0.704	0
0.503333	0.506667	0.518667	0.541	0.703333	0
0.503667	0.507333	0.520667	0.54	0.704	0
0.504	0.506	0.520333	0.54	0.702	0
0.504333	0.506333	0.519333	0.540333	0.703333	0
0.504	0.506667	0.518667	0.539333	0.702667	0
0.504333	0.508	0.517667	0.539	0.703667	1
0.504667	0.508333	0.517	0.539333	0.702333	0
0.501667	0.509	0.517333	0.538333	0.702333	0
0.502	0.509	0.518333	0.54	0.703	0
0.502	0.508667	0.518667	0.539333	0.703667	0
0.502	0.507667	0.518333	0.539	0.701333	0
0.502	0.507	0.517667	0.539333	0.701333	0
0.502	0.506667	0.517333	0.539333	0.7	0
0.501667	0.508667	0.518	0.540333	0.702333	0
0.502	0.509	0.519	0.541	0.704	0
0.503333	0.508667	0.519667	0.541667	0.707667	0
0.503	0.508	0.519	0.542	0.707	0
0.503667	0.508	0.519333	0.541667	0.706667	0
0.504	0.508667	0.518667	0.541667	0.706	0
0.503667	0.508	0.518333	0.542	0.706333	0
0.502667	0.507333	0.519333	0.541	0.704667	0
0.502	0.507333	0.517333	0.542333	0.703667	0
0.502333	0.507667	0.518	0.540667	0.703667	0
0.502333	0.507	0.517667	0.541667	0.703333	0
0.502333	0.508	0.518333	0.543667	0.705667	0
0.502667	0.508	0.518333	0.545	0.706333	0
0.502333	0.508	0.517333	0.542667	0.705	0
0.502333	0.507667	0.518667	0.541667	0.705667	0
0.501333	0.507667	0.517333	0.545667	0.700333	0
0.501333	0.508	0.516667	0.545667	0.699333	0
0.501667	0.507	0.517333	0.544	0.701667	0
0.502	0.507333	0.518333	0.544667	0.704667	0
0.501667	0.507	0.518333	0.544333	0.702333	0
0.501667	0.507333	0.517333	0.544667	0.703333	0
0.501	0.507667	0.517667	0.543333	0.703	0
0.502	0.508333	0.519	0.544667	0.706333	0
0.501333	0.506	0.517333	0.538	0.688667	0
0.501333	0.506	0.518	0.537333	0.691	0
0.501333	0.505333	0.518	0.537667	0.690667	0
0.501667	0.505333	0.518333	0.537	0.691	0
0.501333	0.506	0.517667	0.538	0.690333	0
0.501	0.505667	0.52	0.537	0.69	0
0.501333	0.505667	0.518	0.536	0.685667	0
0.502333	0.507	0.516	0.538333	0.699333	0
0.502333	0.507333	0.516333	0.537667	0.698333	0
0.502333	0.506667	0.516667	0.537667	0.697333	0
0.502667	0.506333	0.517	0.537	0.697	0
0.502	0.506667	0.517333	0.537	0.696333	0
0.502333	0.506333	0.515667	0.536333	0.696	0
0.502333	0.507	0.517333	0.536333	0.696333	0
0.502	0.507	0.516	0.536	0.696	0
0.501667	0.506333	0.515333	0.535667	0.694	0
0.501667	0.506667	0.515333	0.535667	0.694667	0
0.502	0.505667	0.516	0.535333	0.695333	0
0.501667	0.506667	0.515	0.536333	0.696	0
0.503	0.508333	0.515333	0.537333	0.698333	0
0.501333	0.507	0.516333	0.538667	0.698333	0
0.501667	0.507333	0.517	0.538333	0.699667	0
0.502	0.506	0.517667	0.539	0.699	0
0.501667	0.506333	0.518	0.539667	0.698333	0
0.501667	0.508	0.521667	0.547667	0.706333	0
0.501667	0.508333	0.521333	0.546333	0.707	0
0.501667	0.508333	0.520333	0.545667	0.704667	0
0.502333	0.508667	0.521667	0.546333	0.708667	0
0.501	0.509	0.522333	0.545333	0.704	0
0.501333	0.508333	0.523	0.547	0.705667	0
0.502333	0.509667	0.521667	0.545	0.706667	0
0.502	0.509333	0.521667	0.546333	0.708	0
0.502	0.510667	0.523	0.546333	0.708667	0
0.501	0.51	0.52	0.548667	0.704	0
0.502333	0.509667	0.52	0.546333	0.707667	0
0.501	0.507667	0.516667	0.538	0.683333	0
0.501	0.506333	0.516	0.538333	0.685	0
0.501333	0.506667	0.516333	0.539	0.686333	0
0.501333	0.506333	0.516333	0.538	0.685333	0
0.501333	0.506667	0.515333	0.535667	0.682	0
0.503	0.506	0.513667	0.535	0.684	0
0.502667	0.506667	0.515	0.535	0.686333	0
