OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.502	0.857	0
0.5	0.517333	0.89	0
0.500667	0.501333	0.857	0
0.5	0.506	0.884333	0
0.502667	0.518	0.901667	0
0.500333	0.502333	0.863	0
0.502	0.517	0.896667	0
0.501333	0.52	0.903667	0
0.501333	0.517667	0.898333	0
0.501667	0.502667	0.881333	0
0.500333	0.505333	0.888333	0
0.500333	0.519	0.895667	0
0.502	0.517333	0.899667	0
0.500333	0.502	0.862333	0
0.5	0.518667	0.893667	0
0.500667	0.504	0.884	0
0.500667	0.520333	0.902	0
0.501	0.505333	0.891667	0
0.501667	0.519667	0.904	0
0.500667	0.517667	0.896333	0
0.500667	0.505	0.889	0
0.500667	0.504333	0.887667	0
0.500667	0.507333	0.895	0
0.500667	0.518667	0.897667	0
0.501	0.520333	0.903	0
0.502667	0.516667	0.896667	0
0.503	0.516333	0.896667	0
0.501333	0.519333	0.903333	0
0.500333	0.503667	0.882667	0
0.501	0.517667	0.896667	0
0.502	0.518	0.901	0
0.500667	0.519333	0.901667	0
0.503333	0.516333	0.898	0
0.501	0.517333	0.896	0
0.501	0.503	0.882667	0
0.500333	0.506667	0.894	0
0.501	0.518	0.900667	0
0.502	0.516	0.896	0
0.501	0.506333	0.894667	1
0.500667	0.502333	0.877333	0
0.500333	0.503	0.882333	0
0.500667	0.506	0.893	0
0.501	0.518667	0.901333	0
0.501333	0.519	0.902	0
0.502	0.517667	0.900333	0
0.501	0.519667	0.902667	0
0.501667	0.518667	0.903	0
0.500333	0.519667	0.900667	0
0.500667	0.506333	0.893667	0
0.501	0.502667	0.881	0
0.501667	0.518333	0.901	0
0.500667	0.505667	0.892333	0
0.500333	0.501667	0.856333	0
0.501	0.501	0.855	0
0.502667	0.518333	0.902	0
0.502333	0.518333	0.901333	0
0.501333	0.520667	0.904	0
0.500333	0.518667	0.894667	0
0.500333	0.504	0.883	0
0.500667	0.503333	0.883667	0
0.500333	0.505	0.886667	0
0.500667	0.507667	0.895333	0
0.500667	0.518333	0.897	0
0.503	0.517	0.897	0
0.500667	0.506667	0.894667	0
0.501	0.519333	0.902	0
