OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.52	0.899333	0
0.500333	0.501333	0.881333	0
0.5	0.516667	0.896	0
0.500333	0.520333	0.905	0
0.501667	0.519333	0.905	0
0.500333	0.516333	0.9	0
0.501	0.504667	0.891333	0
0.5	0.505333	0.886	0
0.500333	0.519667	0.904	0
0.501333	0.509667	0.897333	1
0.501333	0.501333	0.881667	0
0.501333	0.506	0.892333	0
0.500333	0.503	0.886333	0
0.501	0.514	0.897333	0
0.500333	0.527333	0.909667	0
0.502	0.527	0.912	0
0.500333	0.526333	0.909	0
0.500667	0.516	0.900333	0
0.501333	0.505667	0.892	0
0.500333	0.503333	0.886667	0
0.501333	0.507667	0.895667	0
0.500667	0.517	0.901667	0
0.500667	0.529667	0.912	0
0.500667	0.526333	0.91	0
0.502	0.523667	0.907333	0
0.502	0.526333	0.911667	0
0.500333	0.515	0.899	0
0.5	0.514	0.895333	0
0.502	0.524667	0.908	0
0.500667	0.528	0.911333	0
0.500333	0.506333	0.891333	0
0.501	0.508	0.896	0
0.500333	0.509667	0.895333	0
0.501333	0.53	0.912333	0
0.501	0.516667	0.901333	0
0.501333	0.520667	0.905667	0
0.500333	0.525667	0.906667	0
0.500333	0.52	0.904667	0
0.501	0.509667	0.897	0
0.5	0.528	0.908667	0
0.501667	0.523667	0.906667	0
0.500333	0.504667	0.889333	0
0.501333	0.517667	0.902667	0
0.500667	0.507667	0.895333	0
0.501667	0.530333	0.914	0
0.5	0.527333	0.906667	0
0.501333	0.516333	0.901667	0
0.500333	0.514667	0.898	0
0.502	0.525	0.908333	0
0.5	0.506	0.889667	0
0.502333	0.526	0.911333	0
0.500333	0.507	0.893333	0
0.500333	0.506	0.890667	0
0.500667	0.532	0.912333	0
0.500333	0.504333	0.888	0
0.501667	0.526	0.910333	0
0.500333	0.518667	0.903333	0
0.502	0.518667	0.904	0
0.502	0.53	0.913333	0
0.501667	0.527667	0.913	0
0.501	0.502667	0.885667	0
0.500333	0.502	0.882	0
0.500333	0.525333	0.906	0
0.500333	0.528667	0.910667	0
0.500333	0.507667	0.895	0
0.501333	0.530667	0.913	0
0.500667	0.506667	0.894	0
0.501	0.524	0.905333	0
0.501	0.525	0.906333	0
0.501	0.530667	0.912667	0
0.500667	0.518333	0.902667	0
0.500667	0.518667	0.903667	0
0.501333	0.519333	0.904667	0
0.502	0.519	0.904333	0
0.500333	0.516	0.899333	0
0.501	0.524667	0.905667	0
0.500667	0.502667	0.885	0
0.500667	0.525667	0.908333	0
0.500667	0.526	0.909667	0
0.501667	0.527	0.911667	0
0.500667	0.509333	0.896667	0
0.501	0.504333	0.888667	0
0.500333	0.505667	0.89	0
0.501333	0.526333	0.910333	0
0.501333	0.527	0.910667	0
0.500333	0.517333	0.901667	0
0.500333	0.506667	0.891667	0
0.501333	0.517333	0.902333	0
0.500667	0.505	0.89	0
0.500667	0.528333	0.911667	0
0.501333	0.525333	0.909	0
0.501	0.519333	0.904333	0
0.502333	0.523333	0.906667	0
0.501333	0.524667	0.906	0
0.501	0.527333	0.910333	0
0.500333	0.514333	0.897	0
0.501667	0.524667	0.907333	0
0.500667	0.518	0.902333	0
0.501667	0.518333	0.903333	0
0.502	0.525667	0.911	0
0.501	0.515333	0.900667	0
0.501	0.519	0.904	0
0.500667	0.525333	0.907333	0
0.500667	0.505333	0.890333	0
