OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.507667	0.859667	0
0.501333	0.505333	0.858	0
0.5	0.533333	0.885	0
0.500333	0.521667	0.874667	0
0.5	0.535667	0.887333	0
0.5	0.522	0.873667	0
0.5	0.508333	0.863	0
0.500333	0.502333	0.848	0
0.500333	0.532333	0.883667	0
0.500333	0.503667	0.854667	0
0.501	0.507333	0.863333	0
0.500333	0.523667	0.876667	0
0.501333	0.507667	0.863667	0
0.500667	0.508667	0.866667	0
0.501333	0.535	0.890333	0
0.501667	0.523667	0.879	0
0.500667	0.533	0.885667	0
0.500667	0.52	0.873667	0
0.500667	0.528333	0.882	0
0.500667	0.507	0.862667	0
0.501667	0.527	0.882333	0
0.501333	0.532667	0.887333	0
0.500333	0.506	0.859333	0
0.501333	0.529667	0.885	0
0.500667	0.502333	0.854	0
0.500667	0.528667	0.882667	0
0.5	0.507333	0.858667	0
0.501	0.505	0.857	0
0.500667	0.508	0.864333	0
0.501	0.519667	0.874	0
0.502	0.524333	0.879333	0
0.500667	0.516333	0.872	0
0.500333	0.516333	0.870667	0
0.501	0.516	0.870667	0
0.500667	0.504	0.856	0
0.501	0.505333	0.857667	0
0.500333	0.505667	0.859	0
0.500333	0.524	0.877	0
0.500333	0.510333	0.868333	0
0.500667	0.533667	0.886333	0
0.501333	0.535667	0.890667	0
0.501	0.528	0.883	0
0.501	0.509667	0.868333	0
0.501333	0.527333	0.882333	0
0.501667	0.529333	0.884667	0
0.500333	0.536	0.889	0
0.502333	0.524667	0.879667	0
0.500333	0.516	0.87	0
0.500667	0.503667	0.855667	0
0.5	0.505	0.854667	0
0.500333	0.503333	0.854	0
0.501667	0.523	0.878	0
0.500333	0.533	0.885333	0
0.501333	0.534333	0.889667	0
0.500667	0.529333	0.883	0
0.500333	0.534667	0.887667	0
0.500333	0.524667	0.877667	0
0.501	0.523	0.877333	0
0.501	0.51	0.869	0
0.500333	0.520667	0.873667	0
0.500333	0.516667	0.871667	0
0.500333	0.51	0.867667	0
0.501	0.509333	0.868	0
0.501	0.528333	0.883333	0
0.501	0.511667	0.87	0
0.500333	0.526667	0.879667	0
0.500333	0.509333	0.867	0
0.500333	0.522	0.875	0
0.500333	0.507667	0.862	0
0.501333	0.524	0.879	0
0.501333	0.534	0.889	0
0.501333	0.533667	0.888	0
0.501	0.502	0.853333	0
0.500667	0.506667	0.860333	0
0.500333	0.527	0.881333	0
0.501	0.530667	0.886	0
0.501	0.531667	0.886333	0
0.500333	0.508	0.863333	0
0.501	0.517667	0.872667	0
0.501	0.53	0.885333	0
0.502	0.530667	0.886667	0
0.500333	0.533333	0.885667	0
0.500667	0.535	0.889667	0
0.500333	0.530333	0.883	0
0.500667	0.516667	0.872333	0
0.500333	0.527667	0.881667	0
0.500667	0.526333	0.881667	0
0.501333	0.523333	0.878667	0
0.501	0.529	0.883667	0
0.500667	0.530333	0.885	0
0.500333	0.525	0.878333	0
0.500667	0.521333	0.874667	0
0.500333	0.52	0.873	0
0.501	0.524333	0.878667	0
0.501667	0.533333	0.888	0
0.500333	0.507333	0.859667	0
0.500333	0.502	0.847667	0
0.500333	0.523333	0.876333	0
0.502	0.534667	0.890333	0
0.500333	0.519667	0.872667	0
0.500333	0.502667	0.853667	0
0.500333	0.508333	0.863667	0
0.501	0.518333	0.873333	0
0.500667	0.509333	0.867667	0
0.500333	0.532667	0.884	0
0.5	0.533	0.884667	0
0.501	0.522	0.875333	0
0.501	0.522667	0.876667	0
0.501	0.527667	0.882	0
0.500333	0.508667	0.865333	0
0.500667	0.523333	0.877333	0
0.501	0.506333	0.86	0
0.500667	0.511333	0.869	0
0.501333	0.522667	0.877667	0
0.501667	0.530667	0.886333	0
0.500667	0.534333	0.889	0
0.501	0.533667	0.887667	0
0.500667	0.509	0.867	0
0.500333	0.529	0.882333	0
0.501667	0.522333	0.876667	0
0.500667	0.51	0.868667	0
0.5	0.510333	0.867667	0
0.500667	0.509667	0.868	0
0.501333	0.512	0.870667	1
0.500667	0.526	0.879	0
0.500667	0.529667	0.884667	0
0.502	0.530333	0.885667	0
0.5	0.527667	0.881333	0
0.500667	0.524667	0.878333	0
0.500667	0.524	0.877667	0
0.501	0.522333	0.875667	0
0.501333	0.522333	0.876	0
