OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.505	0.514667	0.734333	0
0.501333	0.504	0.519667	0.745	0
0.501	0.504	0.521333	0.748333	0
0.501	0.502667	0.521667	0.734	0
0.500667	0.503	0.523333	0.742	0
0.502	0.504667	0.517	0.741667	0
0.501667	0.505667	0.516	0.739	0
0.501	0.502667	0.510667	0.719667	0
0.501	0.503333	0.520667	0.737333	0
0.501333	0.504333	0.51	0.721	0
0.501667	0.505667	0.514667	0.735	0
0.501333	0.503667	0.510667	0.724667	0
0.500667	0.506	0.518333	0.741333	0
0.501333	0.503667	0.515667	0.736667	0
0.500333	0.504667	0.52	0.745	0
0.501	0.504333	0.519333	0.744333	0
0.501333	0.503667	0.514333	0.733667	0
0.501333	0.504667	0.511333	0.727333	0
0.501667	0.503667	0.520333	0.744667	0
0.501	0.503	0.514667	0.731333	0
0.500667	0.503333	0.515667	0.734	1
0.501	0.504333	0.521	0.748333	0
0.500667	0.504	0.521667	0.747667	0
0.501333	0.503333	0.511333	0.724667	0
0.502	0.506667	0.522333	0.750667	0
0.501	0.504333	0.519667	0.745	0
0.501	0.505667	0.518	0.741667	0
0.500333	0.506667	0.519333	0.741333	0
0.500667	0.504333	0.516	0.734333	0
0.501333	0.503333	0.521667	0.747333	0
0.501667	0.504667	0.511	0.727333	0
0.502	0.504667	0.511333	0.728667	0
0.500667	0.506	0.519333	0.744667	0
0.501	0.503	0.510333	0.718333	0
0.501333	0.503333	0.511	0.720333	0
0.501333	0.504667	0.51	0.721333	0
0.502333	0.505667	0.514667	0.735333	0
0.501667	0.505333	0.513667	0.734667	0
0.501333	0.503	0.515667	0.735333	0
0.501	0.503667	0.516	0.735	0
0.500667	0.503333	0.514	0.728	0
0.500667	0.504	0.510333	0.718667	0
0.501333	0.505	0.520333	0.747	0
0.500667	0.503667	0.522333	0.741	0
0.501667	0.504	0.514	0.733667	0
0.501	0.504667	0.516	0.736	0
0.501333	0.505333	0.519	0.744	0
0.501333	0.504	0.511667	0.727	0
0.501	0.503667	0.513	0.729667	0
0.501	0.503667	0.521	0.744333	0
0.501667	0.504667	0.519667	0.745667	0
0.500667	0.504	0.520333	0.744667	0
0.501	0.504	0.520667	0.747667	0
0.501333	0.503667	0.521	0.747667	0
0.500667	0.503	0.518333	0.728667	0
0.501333	0.502667	0.520667	0.733667	0
0.502	0.505	0.509333	0.708667	0
0.501	0.505	0.518333	0.740667	0
0.501667	0.505333	0.518333	0.742667	0
0.501	0.505333	0.517667	0.74	0
0.501333	0.505333	0.518333	0.742333	0
0.501667	0.505	0.516667	0.741	0
0.502	0.505667	0.515667	0.738667	0
0.500667	0.503667	0.52	0.735333	0
0.501667	0.504	0.516	0.737333	0
0.501333	0.503667	0.515333	0.736333	0
0.501	0.504667	0.520333	0.745667	0
0.500667	0.504667	0.513667	0.728667	0
0.501333	0.502667	0.515	0.731333	0
0.501	0.503	0.515667	0.732667	0
0.501	0.504	0.512333	0.723333	0
0.501	0.503667	0.511667	0.722667	0
0.500333	0.504667	0.511667	0.721667	0
0.502	0.506667	0.522	0.748667	0
0.501667	0.507	0.522667	0.75	0
0.502333	0.504667	0.509333	0.709333	0
0.501	0.505	0.516667	0.736667	0
0.500667	0.505333	0.518667	0.741	0
0.501	0.504	0.514	0.730333	0
0.501	0.503667	0.515	0.731667	0
0.500667	0.504	0.514333	0.733333	0
0.501333	0.505	0.512667	0.728	0
0.501333	0.504333	0.519333	0.744667	0
0.501	0.503667	0.521333	0.747333	0
0.501333	0.503333	0.520667	0.737667	0
0.500667	0.503	0.521	0.739	0
0.503333	0.504333	0.515333	0.736667	0
0.501667	0.504667	0.511667	0.727667	0
0.502	0.505333	0.516	0.741333	0
0.502667	0.507333	0.518	0.744333	0
0.502333	0.506	0.518	0.743333	0
0.502	0.505667	0.518	0.742667	0
0.501	0.506	0.519	0.743	0
0.501333	0.503	0.51	0.718333	0
0.501333	0.503	0.512	0.72	0
0.501	0.503333	0.511667	0.72	0
0.501	0.504667	0.509667	0.721	0
0.501	0.504	0.509667	0.720333	0
0.500667	0.503333	0.510667	0.718667	0
0.501667	0.504333	0.513667	0.731667	0
