OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.506	0.857333	0
0.500667	0.502667	0.837	0
0.501	0.505333	0.858333	0
0.500333	0.505	0.855333	0
0.501	0.503667	0.843333	0
0.500667	0.511333	0.881333	0
0.500333	0.511	0.877667	0
0.502333	0.508667	0.875333	0
0.500667	0.506333	0.864667	0
0.501333	0.506	0.866	0
0.500667	0.514333	0.888	0
0.500667	0.508667	0.872667	0
0.500333	0.506667	0.864667	0
0.500667	0.506	0.862333	0
0.501	0.510333	0.879667	0
0.501	0.502333	0.836667	0
0.500333	0.505333	0.856333	0
0.501	0.503333	0.841	0
0.500667	0.505	0.855667	0
0.500333	0.514	0.885	0
0.501333	0.505667	0.863667	0
0.500667	0.510333	0.879	0
0.501	0.512	0.885667	0
0.500333	0.507	0.865667	0
0.500333	0.504667	0.854333	0
0.501	0.505667	0.863	0
0.501	0.502667	0.837333	0
0.500667	0.504	0.848333	0
0.500667	0.51	0.878667	0
0.501	0.505	0.856	0
0.501333	0.506333	0.866333	0
0.501	0.508333	0.874333	0
0.500333	0.506333	0.863	0
0.500667	0.509333	0.877	0
0.500333	0.511667	0.880333	0
0.501	0.513	0.888667	0
0.501333	0.513333	0.889	0
0.501	0.51	0.879333	0
0.500667	0.506667	0.865	0
0.501667	0.515333	0.892	0
0.501	0.507667	0.871	0
0.501333	0.503333	0.842333	0
0.501	0.512667	0.887333	0
0.500667	0.507	0.867	0
0.502	0.515	0.891667	0
0.502	0.511	0.887667	1
0.502333	0.512	0.888333	0
0.500333	0.509667	0.876	0
0.500333	0.512333	0.884333	0
0.500667	0.508333	0.871333	0
0.502	0.515667	0.892333	0
0.502	0.509667	0.879667	0
0.501667	0.505667	0.865333	0
0.501	0.511	0.881333	0
0.501333	0.512667	0.888667	0
0.500333	0.512	0.883667	0
0.500667	0.514	0.887667	0
0.500333	0.503667	0.836333	0
0.501	0.511333	0.884333	0
0.501333	0.512333	0.887333	0
0.501667	0.512333	0.889333	0
0.501	0.511667	0.885333	0
0.501	0.509667	0.878	0
0.502333	0.515333	0.892333	0
0.500667	0.514667	0.890333	0
0.500333	0.509333	0.875	0
0.501667	0.509667	0.879	0
0.501333	0.510667	0.881	0
0.500667	0.512	0.884	0
0.501667	0.505333	0.864333	0
0.500667	0.509667	0.877333	0
0.500667	0.511	0.880667	0
0.500667	0.503333	0.837667	0
0.501	0.514	0.891	0
0.501	0.506667	0.866	0
0.501	0.506333	0.865667	0
0.501	0.508667	0.874667	0
0.500667	0.513	0.887333	0
0.501667	0.511333	0.888	0
0.502333	0.509333	0.879	0
0.501333	0.511	0.883667	0
0.502667	0.515667	0.893333	0
0.501667	0.513333	0.890667	0
