OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.506333	0.887333	0
0.500333	0.501667	0.880333	0
0.501333	0.503667	0.893	0
0.500667	0.501667	0.881	0
0.500333	0.505333	0.898	0
0.501	0.504	0.893667	0
0.500667	0.519	0.907667	0
0.501	0.504333	0.895333	0
0.501	0.502	0.886333	0
0.501667	0.504667	0.898667	0
0.501	0.514667	0.904667	0
0.500333	0.504	0.891	0
0.500333	0.516333	0.904667	0
0.501	0.505	0.898667	0
0.501667	0.505	0.899	0
0.501333	0.513	0.901333	0
0.500333	0.503333	0.89	0
0.500667	0.502	0.881333	0
0.500333	0.505	0.897667	0
0.500333	0.518333	0.906667	0
0.500667	0.504	0.892333	0
0.500667	0.503667	0.891	0
0.500667	0.504667	0.897333	0
0.501667	0.513	0.903333	0
0.500667	0.504333	0.893667	0
0.501333	0.504333	0.895667	0
0.500333	0.506	0.898667	0
0.500667	0.516	0.905	0
0.500333	0.517667	0.905	0
0.500333	0.516	0.903333	0
0.500333	0.503	0.888333	0
0.500333	0.518667	0.907	0
0.501	0.517333	0.908	0
0.500667	0.514	0.901333	0
0.502	0.513667	0.906	0
0.500667	0.506333	0.900667	1
0.502333	0.516333	0.907667	0
0.501	0.505333	0.899	0
0.502	0.515	0.906333	0
0.502	0.516	0.907333	0
0.501333	0.513667	0.903667	0
0.500333	0.514333	0.900333	0
0.501	0.504667	0.898333	0
0.501333	0.503333	0.891333	0
0.500333	0.518	0.906333	0
0.501	0.503	0.891	0
0.501667	0.516	0.906667	0
0.501	0.516667	0.906667	0
0.502	0.513	0.903667	0
0.502667	0.512667	0.901667	0
0.500333	0.506333	0.899333	0
0.501667	0.504333	0.898	0
0.500333	0.503667	0.890333	0
0.501667	0.513333	0.904	0
0.500333	0.504333	0.893333	0
0.500667	0.517333	0.906	0
0.501	0.513333	0.902333	0
0.501667	0.513667	0.905667	0
0.501	0.507333	0.901	0
0.502333	0.515667	0.907	0
0.501667	0.514333	0.906	0
0.501333	0.513333	0.903	0
0.502	0.503	0.891333	0
0.501	0.502667	0.89	0
0.500667	0.518667	0.907333	0
0.501	0.517	0.907667	0
0.500667	0.505667	0.899333	0
0.501	0.516333	0.905667	0
0.502	0.508	0.901333	0
