OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.501	0.840333	0
0.5	0.504	0.851	0
0.5	0.510333	0.860333	0
0.500333	0.500667	0.840667	0
0.501667	0.506	0.86	0
0.5	0.521667	0.875	0
0.5	0.512333	0.863667	0
0.501333	0.52	0.879333	0
0.500333	0.518667	0.875	0
0.5	0.513333	0.868667	0
0.500667	0.508333	0.863	0
0.500667	0.507	0.860667	0
0.500667	0.518667	0.876	0
0.500333	0.503333	0.854667	0
0.500333	0.503	0.853333	0
0.502	0.517	0.876667	0
0.500333	0.506667	0.858667	0
0.501333	0.506	0.859667	0
0.5	0.522667	0.879	0
0.501	0.508	0.862667	0
0.500667	0.503	0.854667	0
0.500667	0.519333	0.876333	0
0.500333	0.520333	0.876333	0
0.502	0.512	0.872	0
0.502	0.516667	0.876333	0
0.501	0.502	0.849333	0
0.501	0.52	0.878	0
0.501	0.524667	0.881667	0
0.500333	0.512	0.870333	0
0.500333	0.521667	0.879	0
0.500667	0.504667	0.857333	0
0.502	0.509667	0.868333	0
0.502	0.513	0.874	1
0.501	0.516	0.874	0
0.502	0.516333	0.876	0
0.501667	0.504333	0.857	0
0.500667	0.502667	0.851667	0
0.502333	0.51	0.868667	0
0.502	0.514	0.874667	0
0.500333	0.501667	0.845333	0
0.501333	0.512333	0.872667	0
0.500667	0.502	0.848333	0
0.500333	0.525	0.881333	0
0.501333	0.524333	0.882	0
0.500333	0.521	0.878333	0
0.500667	0.511333	0.871	0
0.500667	0.513333	0.872667	0
0.500667	0.518	0.875	0
0.500667	0.521667	0.879667	0
0.501667	0.505667	0.859333	0
0.501333	0.518	0.876	0
0.502	0.515333	0.875	0
0.501667	0.512	0.871667	0
0.501667	0.513	0.873333	0
0.501333	0.513333	0.873667	0
0.501667	0.514667	0.874667	0
0.501333	0.510333	0.869333	0
0.500333	0.519	0.875667	0
0.502	0.520333	0.880333	0
0.500667	0.523667	0.881333	0
0.500667	0.521	0.878667	0
0.502667	0.510667	0.870667	0
0.500333	0.514	0.871667	0
0.500667	0.510333	0.867667	0
0.501	0.508667	0.863667	0
0.500667	0.503333	0.855	0
0.501333	0.507667	0.862667	0
0.500667	0.520333	0.877	0
0.500333	0.510333	0.863667	0
0.501	0.511667	0.871333	0
0.501	0.513	0.872	0
0.500667	0.517667	0.874333	0
0.501333	0.513	0.873	0
0.500667	0.509333	0.864667	0
0.500667	0.506333	0.858667	0
0.501	0.522667	0.880333	0
0.501333	0.523333	0.881667	0
0.500333	0.507667	0.86	0
0.500333	0.508	0.861333	0
0.500667	0.518333	0.875667	0
0.501	0.502667	0.852	0
0.501333	0.519667	0.877667	0
0.500333	0.505	0.856667	0
0.501	0.517333	0.875	0
0.500333	0.516	0.873333	0
0.501333	0.505333	0.858667	0
0.502	0.511	0.870667	0
0.500667	0.513	0.871333	0
0.502	0.505667	0.859667	0
0.501333	0.505	0.858333	0
0.502	0.518667	0.877333	0
0.500333	0.517333	0.873667	0
0.501	0.509667	0.867	0
0.500333	0.518333	0.874667	0
0.501	0.505667	0.858667	0
0.502333	0.52	0.879667	0
0.500667	0.520667	0.877667	0
0.502667	0.511	0.871	0
0.500667	0.509	0.863667	0
0.500333	0.511	0.868333	0
0.500667	0.510667	0.869667	0
0.501	0.506667	0.86	0
0.501667	0.518	0.876333	0
0.501333	0.517333	0.875667	0
0.501667	0.509667	0.867667	0
0.501667	0.504	0.855667	0
0.500333	0.501333	0.844667	0
0.500667	0.511	0.870333	0
0.501333	0.519	0.876667	0
0.501667	0.519	0.879	0
0.501333	0.514333	0.874	0
0.501	0.510333	0.868667	0
0.501667	0.520333	0.879667	0
0.500667	0.501	0.843333	0
0.500333	0.51	0.862333	0
0.501	0.512667	0.871667	0
0.501	0.509	0.864	0
0.500667	0.507667	0.861	0
0.501	0.505333	0.858333	0
0.501	0.505	0.857667	0
