OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.508	0.515	0.687333	3.65060413416592	15.5172629496708	0
0.503667	0.514667	0.682	7.16907692921532	27.8404005345226	0
0.508333	0.517667	0.680667	2.72522297740002	12.6552971288607	0
0.507667	0.516	0.684	3.26731138962362	14.2420928290128	0
0.506333	0.518	0.687333	4.89261081528744	18.3135187798176	0
0.507333	0.513	0.669333	3.83810581449554	13.7946546436879	0
0.508	0.518667	0.686667	3.64760313861415	13.8629476689433	0
0.507667	0.515667	0.685	3.26731138962362	14.3915206142268	0
0.509667	0.515333	0.669	2.56219118815517	10.0853368187923	0
0.508333	0.516	0.689	3.65060413416591	15.5158441151451	0
0.508333	0.517	0.684333	3.08174346049191	13.4041665794096	0
0.503	0.515	0.681333	7.16907692921532	28.0244453581648	0
0.504	0.514	0.681333	6.93185996246485	27.1126679939301	0
0.504	0.514	0.682333	7.17628763842827	27.6731264689379	0
0.503667	0.514333	0.682333	7.45209322493124	28.1442610850147	0
0.508333	0.517667	0.680333	2.72522297740002	12.4856614337610	0
0.511	0.518667	0.682	3.07136601497987	11.6070786132394	0
0.509667	0.518	0.682333	2.89139324973601	11.7333289460079	0
0.509667	0.518333	0.682667	2.89139324973601	11.8928386608186	0
0.510333	0.519	0.68	2.89452860204073	11.5171099626240	0
0.509667	0.514	0.671333	3.08174346049191	12.2295021492368	0
0.509333	0.513333	0.673333	3.08058962874615	12.6664958416975	0
0.509333	0.513667	0.671667	3.26518385553442	12.3596286368693	0
0.507667	0.513333	0.670333	4.04805038334148	14.0231628402860	0
0.508	0.513	0.671333	4.25697768637394	13.7488057541256	0
0.507667	0.512333	0.670333	4.04805038334148	14.2038053846770	0
0.506667	0.516333	0.686	4.48094420561432	18.4367650470081	0
0.506333	0.517	0.687333	4.66347769895619	18.8118009522430	0
0.506333	0.516667	0.685667	4.48094420561432	18.4114698601553	0
0.507333	0.513333	0.670667	3.83810581449554	14.4566733674466	0
0.507	0.513333	0.669333	3.83810581449554	14.1112381957178	0
0.507667	0.513333	0.67	3.83810581449554	13.9660059352078	0
0.507667	0.514667	0.672	3.65010389143939	13.1593795382948	0
0.507667	0.515	0.672667	3.65010389143939	13.8152851990184	0
0.503667	0.513667	0.681	7.16907692921532	28.2520213490709	0
0.504333	0.514667	0.682	7.29829919036642	27.4021637543402	0
0.509667	0.515	0.673667	2.9025980203384	12.2016375788084	0
0.508667	0.513333	0.672	3.45380690493677	13.1706178542153	0
0.508	0.519	0.687667	3.64910349814574	14.0312808719116	0
0.51	0.517667	0.688667	3.45210159706076	13.3350553819973	0
0.509333	0.517667	0.688333	3.45380690493677	13.3887623360213	0
0.51	0.518333	0.688	3.26518385553442	13.0230142723277	0
0.507667	0.516333	0.686	3.26731138962362	14.5485772336286	0
0.508333	0.516	0.685	3.08243585339181	13.8690117887993	0
0.508	0.516	0.685667	3.26731138962362	14.3713226840852	0
0.509667	0.515667	0.669667	2.56219118815517	10.3723951607847	0
0.509667	0.515	0.668	2.73044882410571	10.2779187182580	0
0.509333	0.515	0.670333	2.56261383373031	10.8197736144840	0
0.510333	0.515667	0.668	2.56134599255769	9.2564567709952	0
0.509	0.515333	0.669667	2.90349525191556	11.1600199553487	0
0.509667	0.515667	0.67	2.72979534391427	10.5314578749136	0
0.509	0.516	0.670333	2.73066666666667	10.9889149731792	0
0.509333	0.515333	0.67	2.73044882410571	10.6741006178192	0
0.509667	0.516333	0.669667	2.56219118815517	10.2401032214985	0
0.508333	0.515667	0.688	3.65010389143939	15.5153438724186	0
0.508	0.515667	0.689333	3.85041013952017	16.2708510660812	0
0.508	0.516	0.688667	3.456	15.4566057383840	0
0.506667	0.516333	0.677333	3.61167750512031	16.118665902528	0
0.506	0.516333	0.676667	4.0082103635497	16.5198159963157	0
0.506667	0.517667	0.676	4.0082103635497	15.7569979152546	0
0.506667	0.517333	0.678667	4.0082103635497	16.1249113403932	0
0.512333	0.516667	0.669	2.38997441770333	9.10037362957041	0
0.511667	0.515667	0.667	2.23429786888207	8.97207371103883	0
0.509	0.514333	0.674333	3.07897459280419	12.7145135863406	0
0.509667	0.515333	0.674333	2.90259802033840	11.9156970902073	0
0.509	0.515	0.674333	3.26376064254526	12.5790737977775	0
0.508333	0.514333	0.674667	3.26376064254526	12.7416373244516	0
0.509333	0.514667	0.676667	3.07689868121236	12.2454490880439	0
0.509	0.514667	0.675667	3.26376064254526	12.5797797278150	0
0.508333	0.514667	0.677	3.84656314833208	13.5055333479192	0
0.509333	0.518667	0.679333	2.72718213556236	11.6667425958362	0
0.510333	0.517	0.679667	2.72522297740002	12.3348639626289	0
0.51	0.517667	0.678333	2.72522297740002	11.849425957381	0
0.508333	0.514	0.677	3.84425577810521	14.3203482910968	0
0.508667	0.513667	0.675667	3.45210159706076	14.1017368676298	0
0.509667	0.514667	0.677333	3.26186346060845	13.2958486655465	0
0.509	0.514333	0.677333	3.45210159706076	13.4833635866100	0
0.507667	0.515333	0.69	4.29096707813471	17.3260366599617	0
0.507	0.515667	0.689	4.08636452931643	17.5158503193242	0
0.507	0.516333	0.688	4.27638005520023	17.3407364408463	0
0.507	0.515333	0.69	4.27638005520023	17.902036540172	1
0.508333	0.516667	0.686333	3.26660734839108	14.2246922563626	0
0.508667	0.513333	0.669333	3.26376064254526	13.1413481427599	0
0.509333	0.513667	0.669	3.08174346049191	12.1433288047087	0
0.509	0.514333	0.668333	2.9025980203384	12.119035956146	0
0.510333	0.514667	0.669	3.0824358533918	11.4087860739041	0
0.506667	0.517667	0.687667	4.48094420561432	17.3096446867213	0
0.506333	0.516667	0.686667	4.89261081528744	18.8004219597961	0
0.506667	0.517	0.688	4.26558963068869	18.5773434548705	0
0.507333	0.516	0.686333	4.05435694817238	16.964772828493	0
0.507667	0.513667	0.673	3.64910349814575	13.8294177742504	0
0.508	0.514333	0.674	3.45380690493677	13.4730086059435	0
0.508	0.514	0.672667	3.64910349814575	13.8213422177064	0
0.507667	0.514333	0.672333	3.64910349814575	13.8129947575364	0
0.508333	0.514	0.673333	3.45380690493677	13.6057058003828	0
0.519667	0.525333	0.687	2.53941564404495	9.38520077782856	0
0.52	0.524333	0.689333	2.70892160502945	10.0163950382989	0
0.505	0.513333	0.678	6.40193390603548	23.6364699727152	0
