OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500333	0.504333	0.511667	0.747	0
0.501	0.503	0.507333	0.725667	0
0.501	0.502667	0.514	0.744667	0
0.502	0.506333	0.516	0.772	0
0.501667	0.505	0.509333	0.735333	0
0.502333	0.504	0.508333	0.734	0
0.501333	0.504	0.517	0.768667	0
0.500667	0.504333	0.520667	0.772667	0
0.501667	0.505	0.518667	0.775333	0
0.502	0.504333	0.519667	0.777	0
0.501	0.503667	0.518	0.77	0
0.502	0.504333	0.509	0.735	0
0.502667	0.504	0.508333	0.734333	0
0.501	0.503667	0.516667	0.764	0
0.502	0.507	0.522333	0.782333	0
0.501333	0.503333	0.512	0.744333	0
0.501333	0.504667	0.515	0.753	0
0.501333	0.504	0.510333	0.74	0
0.501333	0.503667	0.518667	0.773667	0
0.500667	0.506333	0.522333	0.781333	0
0.501	0.503667	0.515667	0.761	0
0.500667	0.505	0.512	0.747333	0
0.502	0.505333	0.516	0.768667	0
0.503	0.505	0.519333	0.776	0
0.500667	0.504	0.514667	0.750333	0
0.500667	0.503333	0.509	0.725333	0
0.501333	0.504667	0.519667	0.776333	0
0.501	0.504	0.521	0.777667	0
0.501667	0.504333	0.521	0.778	0
0.502	0.505333	0.520667	0.779	0
0.501333	0.504	0.516667	0.768333	0
0.501333	0.504333	0.513	0.749667	0
0.500667	0.505333	0.512333	0.748333	0
0.502667	0.503667	0.509333	0.734333	0
0.501	0.506	0.520667	0.779	0
0.501667	0.505333	0.515333	0.767333	0
0.500333	0.504333	0.521333	0.771	0
0.501333	0.504667	0.517667	0.771333	0
0.500667	0.504667	0.518333	0.77	0
0.501667	0.505	0.521333	0.780667	0
0.501333	0.504667	0.522667	0.780333	0
0.500667	0.504333	0.51	0.727667	0
0.502	0.506667	0.522333	0.782	0
0.501333	0.503333	0.519333	0.774667	0
0.500667	0.505667	0.522333	0.779667	0
0.500667	0.506333	0.521667	0.779	0
0.501	0.503333	0.508	0.726333	0
0.501333	0.503	0.513333	0.744667	0
0.501667	0.506	0.516333	0.770333	0
0.502667	0.506667	0.517333	0.772667	0
0.500667	0.504333	0.515	0.752	0
0.501	0.504333	0.516	0.766	0
0.501667	0.504	0.508333	0.733667	0
0.502667	0.504	0.52	0.775333	0
0.502	0.505	0.509667	0.735667	0
0.502333	0.504333	0.508	0.732333	0
0.501	0.503	0.513	0.742667	0
0.501667	0.504	0.515667	0.767	0
0.501667	0.505	0.516667	0.772	0
0.501667	0.505333	0.516	0.768333	0
0.500667	0.504333	0.516667	0.762667	0
0.501333	0.505667	0.521333	0.779333	0
0.500667	0.503667	0.51	0.726	0
0.501667	0.504667	0.519	0.775667	0
0.502333	0.504333	0.518667	0.774667	0
0.501	0.503667	0.510667	0.738	0
0.501	0.504667	0.510333	0.739	0
0.500667	0.505333	0.510667	0.738	0
0.500667	0.503333	0.517667	0.767333	0
0.501667	0.503667	0.518333	0.772667	0
0.501333	0.504	0.518	0.773667	0
0.501	0.506667	0.522	0.781	0
0.501	0.506	0.521667	0.780333	0
0.501333	0.504	0.511	0.742	0
0.501333	0.504333	0.510667	0.742	0
0.501	0.503667	0.512333	0.746667	0
0.501667	0.504	0.513	0.748	0
0.501	0.503333	0.516333	0.760333	0
0.500667	0.503667	0.515667	0.759667	1
0.501333	0.506667	0.520333	0.779333	0
0.501	0.507333	0.520333	0.779667	0
0.501	0.503333	0.508667	0.726667	0
0.502	0.506	0.515667	0.769667	0
0.501667	0.503667	0.515333	0.753	0
0.500667	0.504	0.521333	0.777	0
0.501333	0.504	0.521667	0.778333	0
0.501667	0.505	0.519667	0.778333	0
0.500667	0.507333	0.522	0.779333	0
0.501333	0.504	0.516333	0.767333	0
0.501333	0.505	0.513	0.751333	0
0.501	0.504667	0.512	0.750333	0
0.501667	0.506	0.520333	0.778667	0
0.501333	0.505333	0.515667	0.766667	0
0.502	0.506	0.515	0.765333	0
0.500333	0.504333	0.520667	0.769	0
0.501333	0.504333	0.517667	0.770333	0
0.501333	0.504667	0.521667	0.78	0
0.501667	0.504	0.515333	0.762333	0
0.501333	0.504667	0.519	0.774333	0
0.501	0.504	0.516667	0.764667	0
