OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.55	0.873333	0
0.5	0.512667	0.855	0
0.5	0.538	0.867333	0
0.5	0.509	0.853333	0
0.5	0.505	0.849	0
0.5	0.536	0.865333	0
0.500333	0.537333	0.868667	0
0.500333	0.513333	0.859	0
0.500333	0.549667	0.879333	0
0.500667	0.501333	0.844667	0
0.501	0.504333	0.851333	0
0.500667	0.552	0.881667	0
0.501667	0.509667	0.862333	0
0.502333	0.508	0.860333	0
0.501333	0.551333	0.882	0
0.500667	0.538	0.870333	0
0.500333	0.551667	0.880333	0
0.5	0.512	0.854333	0
0.500333	0.555667	0.883667	0
0.501	0.513333	0.862333	0
0.502	0.515	0.867333	0
0.500667	0.537667	0.869667	0
0.500333	0.507333	0.856667	0
0.500667	0.552333	0.882	0
0.501333	0.512667	0.861667	0
0.500667	0.534667	0.865667	0
0.500667	0.548	0.877333	0
0.500667	0.546667	0.875	0
0.502667	0.515	0.868	0
0.500333	0.516333	0.862667	0
0.501	0.546	0.874667	0
0.500667	0.501667	0.845	0
0.500667	0.504333	0.851	0
0.500333	0.538667	0.870667	0
0.501333	0.547333	0.877333	0
0.501	0.512667	0.861333	0
0.501333	0.538667	0.871667	0
0.501333	0.508333	0.86	0
0.500667	0.546	0.874333	0
0.501	0.508	0.859	0
0.500333	0.515667	0.862333	0
0.500333	0.551333	0.88	0
0.502	0.514333	0.866	0
0.502333	0.515667	0.867667	0
0.5	0.516	0.861667	0
0.501333	0.545667	0.874333	0
0.501	0.505667	0.857	0
0.501	0.503	0.848	0
0.500667	0.550333	0.88	0
0.500667	0.539667	0.872667	0
0.500333	0.501667	0.844	0
0.500667	0.555	0.884333	0
0.500667	0.505333	0.854	0
0.500333	0.514	0.860333	0
0.501333	0.552333	0.883333	0
0.501667	0.551	0.881667	0
0.501	0.539333	0.872333	0
0.500333	0.506333	0.855333	0
0.501	0.551	0.880667	0
0.500667	0.555667	0.885333	0
0.502667	0.516667	0.868667	0
0.501333	0.538333	0.871	0
0.500333	0.548667	0.878667	0
0.501667	0.545333	0.874	0
0.500333	0.504333	0.849333	0
0.501667	0.515333	0.866	0
0.500333	0.514333	0.861333	0
0.501333	0.535	0.867667	0
0.501667	0.512667	0.863	0
0.501333	0.546667	0.875333	0
0.500667	0.547	0.877	0
0.500667	0.551333	0.880667	0
0.502	0.550667	0.881333	0
0.501	0.508667	0.859667	0
0.501	0.539	0.872	0
0.501	0.514667	0.863333	0
0.501	0.505333	0.856333	0
0.503	0.512667	0.865667	0
0.500333	0.505333	0.852333	0
0.501	0.538333	0.870667	0
0.503333	0.513	0.867	0
0.500333	0.549	0.879	0
0.501667	0.514667	0.865	0
0.502667	0.512	0.864	0
0.500333	0.538333	0.87	0
0.500333	0.547333	0.876333	0
0.500667	0.509333	0.859333	0
0.502667	0.516	0.868333	0
0.500667	0.512333	0.860667	0
0.500333	0.512333	0.858333	0
0.501	0.551333	0.881	0
0.503	0.514	0.868	0
0.503333	0.516	0.869667	0
0.501333	0.535333	0.868333	0
0.501667	0.507333	0.86	0
0.503333	0.511667	0.863667	0
0.500333	0.552	0.881	0
0.501	0.503667	0.849333	0
0.500667	0.508333	0.859	0
0.500667	0.507667	0.858667	0
0.501	0.505	0.855667	0
0.500667	0.537	0.868667	0
0.500333	0.548333	0.877667	0
0.501	0.502	0.845667	0
0.502	0.512667	0.864	0
0.502333	0.512667	0.865	0
0.501	0.551667	0.881667	0
0.500333	0.546	0.874	0
0.502	0.512333	0.863	0
0.501	0.546333	0.875	0
0.500667	0.539333	0.872	0
0.501667	0.550667	0.881	0
0.502667	0.514	0.867667	0
0.501667	0.513333	0.863333	0
0.501333	0.503333	0.849667	0
0.500667	0.554333	0.882667	0
0.502667	0.512333	0.865333	0
0.503	0.513	0.866	0
0.501333	0.513667	0.864	0
0.500333	0.547	0.876	0
0.500333	0.509333	0.858	0
0.501333	0.504333	0.853333	0
0.501333	0.548	0.877667	0
0.501333	0.507333	0.859667	0
0.500333	0.535667	0.865	0
0.500333	0.502	0.845	0
0.500333	0.538	0.869667	0
0.500667	0.514	0.862	0
0.501	0.537333	0.869	0
0.500333	0.548	0.876667	0
0.501	0.51	0.860333	0
0.501	0.538667	0.871333	0
0.501	0.545667	0.873667	0
0.500667	0.506	0.856667	0
0.501	0.554667	0.884333	0
0.500333	0.506	0.854667	0
0.502	0.545	0.873333	0
0.501	0.508333	0.859333	0
0.500667	0.539	0.871	0
0.503667	0.512667	0.866667	0
0.500667	0.548333	0.879	0
0.501333	0.508667	0.861	0
0.501667	0.515	0.865333	0
0.503333	0.515333	0.869333	1
0.503	0.515667	0.869333	0
0.503	0.516333	0.869667	0
0.500333	0.537	0.868333	0
0.502	0.51	0.862667	0
0.500667	0.515333	0.863	0
0.500667	0.553	0.882333	0
0.5	0.515333	0.861	0
0.500667	0.505667	0.856	0
0.501333	0.506	0.857667	0
0.501	0.552333	0.882333	0
0.501333	0.551	0.881333	0
0.501	0.535333	0.867333	0
0.501333	0.534667	0.866	0
0.500333	0.505	0.852	0
0.502667	0.511667	0.863	0
0.502	0.506667	0.858333	0
0.501667	0.507	0.859333	0
0.500667	0.503333	0.849	0
0.500667	0.505	0.853667	0
0.502333	0.513333	0.866333	0
0.502667	0.513333	0.867	0
0.502	0.513333	0.865	0
0.501333	0.504	0.852667	0
0.501333	0.503667	0.851333	0
0.501	0.504	0.850333	0
0.501333	0.509333	0.861333	0
